Road Temp Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 04월 21일 11:23:55


날짜/시간 	 #1주변온도 	 #1물체온도 	 #2주변온도 	 #2물체온도 
2021-04-21 11:35:29:836	42.1	35.1	0	0
2021-04-21 11:35:30:836	42.1	35.1	0	0
2021-04-21 11:35:31:851	42.1	35.1	0	0
2021-04-21 11:35:32:851	41.8	35	0	0
2021-04-21 11:35:34:851	41.6	35.1	0	0
2021-04-21 11:35:35:866	41.6	35.1	0	0
2021-04-21 11:35:36:866	41.6	35.1	0	0
2021-04-21 11:35:37:882	41.8	35.1	0	0
2021-04-21 11:35:38:882	41.8	35.1	0	0
2021-04-21 11:35:39:897	41.8	35.4	0	0
2021-04-21 11:35:40:897	42.1	35.3	0	0
2021-04-21 11:35:41:912	42.3	35.3	0	0
2021-04-21 11:35:42:912	42.4	35.6	0	0
2021-04-21 11:35:43:928	42.1	35.5	0	0
2021-04-21 11:35:44:912	42.1	0.3	0	0
2021-04-21 11:35:45:927	42.1	35.6	0	0
2021-04-21 11:35:46:927	42.1	35.7	0	0
2021-04-21 11:35:47:942	42.1	35.5	0	0
2021-04-21 11:35:48:942	42.1	35.5	0	0
2021-04-21 11:35:49:957	42.1	35.8	0	0
2021-04-21 11:35:50:957	42.1	35.6	0	0
2021-04-21 11:35:51:973	42.4	35.6	0	0
2021-04-21 11:35:52:973	42.4	35.6	0	0
2021-04-21 11:35:53:988	42.4	35.6	0	0
2021-04-21 11:35:54:994	42.4	35.6	0	0
2021-04-21 11:35:55:978	42.4	0.3	0	0
2021-04-21 11:35:56:994	42.4	35.9	0	0
2021-04-21 11:35:58:009	42.4	35.6	0	0
2021-04-21 11:35:59:009	42.1	35.5	0	0
2021-04-21 11:36:00:009	42.1	35.5	0	0
2021-04-21 11:36:01:024	41.9	35.5	0	0
2021-04-21 11:36:02:039	41.9	35.5	0	0
2021-04-21 11:36:03:039	41.7	35.5	0	0
2021-04-21 11:36:04:055	41.7	35.5	0	0
2021-04-21 11:36:05:055	41.7	35.2	0	0
2021-04-21 11:36:06:070	41.7	35.2	0	0
2021-04-21 11:36:07:055	42	35.2	0	0
2021-04-21 11:36:08:070	42	35.2	0	0
2021-04-21 11:36:09:070	42.3	35.2	0	0
2021-04-21 11:36:10:070	42.3	35.2	0	0
2021-04-21 11:36:11:085	42.5	35.2	0	0
2021-04-21 11:36:12:100	42.5	35.2	0	0
2021-04-21 11:36:13:100	42.5	35.5	0	0
2021-04-21 11:36:14:116	42.5	35.6	0	0
2021-04-21 11:36:15:115	42.5	35.7	0	0
2021-04-21 11:36:16:131	42.5	35.6	0	0
2021-04-21 11:36:17:131	42.5	35.6	0	0
2021-04-21 11:36:19:130	42.6	35.8	0	0
2021-04-21 11:36:20:145	42.6	35.7	0	0
2021-04-21 11:36:21:145	42.6	35.3	0	0
2021-04-21 11:36:22:161	42.6	35.2	0	0
2021-04-21 11:36:23:160	42.6	35.1	0	0
2021-04-21 11:36:24:176	42.6	35	0	0
2021-04-21 11:36:25:182	42.2	35	0	0
2021-04-21 11:36:26:182	42.2	34.6	0	0
2021-04-21 11:36:27:197	42.2	34.5	0	0
2021-04-21 11:36:28:197	42.2	34.4	0	0
2021-04-21 11:36:29:212	42.2	34.5	0	0
2021-04-21 11:36:31:212	42.2	34.5	0	0
2021-04-21 11:36:32:212	42.2	34.6	0	0
2021-04-21 11:36:33:227	42.6	34.6	0	0
2021-04-21 11:36:34:227	42.6	34.6	0	0
2021-04-21 11:36:35:242	42.6	34.7	0	0
2021-04-21 11:36:36:258	42.3	34.8	0	0
2021-04-21 11:36:37:258	42.3	34.8	0	0
2021-04-21 11:36:38:257	42.3	34.8	0	0
2021-04-21 11:36:39:273	42.3	34.8	0	0
2021-04-21 11:36:40:288	42.3	35.2	0	0
2021-04-21 11:36:41:288	42.3	35.5	0	0
2021-04-21 11:36:42:303	42.3	35.9	0	0
2021-04-21 11:36:44:303	42.3	35.8	0	0
2021-04-21 11:36:45:303	42.3	35.8	0	0
2021-04-21 11:36:46:302	42.3	35.6	0	0
2021-04-21 11:36:47:318	42.3	35.6	0	0
2021-04-21 11:36:48:333	42.3	35.6	0	0
2021-04-21 11:36:49:333	42	35.2	0	0
2021-04-21 11:36:50:348	41.7	34.9	0	0
2021-04-21 11:36:51:874	41.7	34.9	0	0
2021-04-21 11:36:52:359	42	34.7	0	0
2021-04-21 11:36:53:359	42	34.4	0	0
2021-04-21 11:36:54:369	42	34.3	0	0
2021-04-21 11:36:55:386	42	34.1	0	0
2021-04-21 11:36:56:689	42	33.6	0	0
2021-04-21 11:36:57:376	42.3	33.6	0	0
2021-04-21 11:36:58:387	42.7	33.5	0	0
2021-04-21 11:36:59:397	42.7	33.4	0	0
2021-04-21 11:37:00:407	42.6	33.7	0	0
2021-04-21 11:37:01:417	42.6	33.8	0	0
2021-04-21 11:37:02:428	42.6	34	0	0
2021-04-21 11:37:03:423	42.7	34.7	0	0
2021-04-21 11:37:04:433	42.7	34.8	0	0
2021-04-21 11:37:05:443	42.7	34.8	0	0
2021-04-21 11:37:06:454	42.4	34.9	0	0
2021-04-21 11:37:07:464	42.4	34.9	0	0
2021-04-21 11:37:08:443	42.4	35	0	0
2021-04-21 11:37:09:454	42.1	35.2	0	0
2021-04-21 11:37:10:464	42.1	35.3	0	0
2021-04-21 11:37:11:475	42.1	34.9	0	0
2021-04-21 11:37:12:485	42.1	35	0	0
2021-04-21 11:37:13:496	41.8	35.1	0	0
2021-04-21 11:37:14:491	42.2	35.1	0	0
2021-04-21 11:37:15:501	42.2	35.2	0	0
2021-04-21 11:37:16:511	42.2	35.2	0	0
2021-04-21 11:37:17:522	42.6	35.5	0	0
2021-04-21 11:37:18:532	42.6	35.5	0	0
2021-04-21 11:37:19:542	42.6	35.5	0	0
2021-04-21 11:37:20:522	42.6	0.3	0	0
2021-04-21 11:37:21:532	43	35.2	0	0
2021-04-21 11:37:22:542	43	35.2	0	0
2021-04-21 11:37:23:553	43	35.1	0	0
2021-04-21 11:37:24:558	42.6	35.1	0	0
2021-04-21 11:37:25:569	42.2	34.5	0	0
2021-04-21 11:37:26:579	42.2	34.5	0	0
2021-04-21 11:37:27:590	42.2	34.3	0	0
2021-04-21 11:37:28:584	42.2	34.4	0	0
2021-04-21 11:37:29:595	42.2	34.2	0	0
2021-04-21 11:37:30:605	42.2	34.1	0	0
2021-04-21 11:37:31:615	41.7	33.9	0	0
2021-04-21 11:37:32:610	42.1	0.3	0	0
2021-04-21 11:37:33:621	42.6	33.8	0	0
2021-04-21 11:37:34:616	42.1	33.7	0	0
2021-04-21 11:37:35:626	42.1	33.7	0	0
2021-04-21 11:37:36:636	42.1	33.7	0	0
2021-04-21 11:37:37:647	42.1	33.8	0	0
2021-04-21 11:37:38:657	42.1	33.8	0	0
2021-04-21 11:37:39:667	42.6	34	0	0
2021-04-21 11:37:40:662	42.6	34	0	0
2021-04-21 11:37:41:673	42.6	34	0	0
2021-04-21 11:37:42:683	43.1	34.1	0	0
2021-04-21 11:37:43:694	43.1	34.2	0	0
2021-04-21 11:37:44:688	42.6	34.1	0	0
2021-04-21 11:37:45:683	42.6	34.1	0	0
2021-04-21 11:37:46:693	42.6	34.1	0	0
2021-04-21 11:37:47:704	42.6	34.1	0	0
2021-04-21 11:37:48:714	42.6	34.7	0	0
2021-04-21 11:37:49:724	42.6	34.7	0	0
2021-04-21 11:37:50:735	42.6	34.7	0	0
2021-04-21 11:37:51:730	42.6	34.7	0	0
2021-04-21 11:37:52:740	43.1	34.9	0	0
2021-04-21 11:37:53:751	43.1	35.4	0	0
2021-04-21 11:37:54:762	43.1	35.3	0	0
2021-04-21 11:37:55:773	43.1	35.1	0	0
2021-04-21 11:37:56:767	43.1	34.6	0	0
2021-04-21 11:37:57:762	43.1	34.6	0	0
2021-04-21 11:37:58:773	42.6	34.5	0	0
2021-04-21 11:37:59:783	42.6	34.5	0	0
2021-04-21 11:38:00:793	42.8	34.3	0	0
2021-04-21 11:38:01:804	42.8	33.6	0	0
2021-04-21 11:38:02:814	42.8	33.6	0	0
2021-04-21 11:38:03:809	42.7	33.7	0	0
2021-04-21 11:38:04:820	42.7	33.6	0	0
2021-04-21 11:38:05:830	42.7	33.4	0	0
2021-04-21 11:38:06:840	43.2	33.3	0	0
2021-04-21 11:38:08:845	43.1	33.2	0	0
2021-04-21 11:38:09:840	43.1	33.2	0	0
2021-04-21 11:38:10:850	43	33.1	0	0
2021-04-21 11:38:11:860	43	33.1	0	0
2021-04-21 11:38:12:871	43.1	33.1	0	0
2021-04-21 11:38:13:881	43.1	33.2	0	0
2021-04-21 11:38:14:892	43.1	33.3	0	0
2021-04-21 11:38:15:886	43.1	33.3	0	0
2021-04-21 11:38:16:897	43.1	33.3	0	0
2021-04-21 11:38:17:907	43.1	33.3	0	0
2021-04-21 11:38:19:912	43.1	33.3	0	0
2021-04-21 11:38:20:907	43.1	33.3	0	0
2021-04-21 11:38:21:917	43.1	33.2	0	0
2021-04-21 11:38:22:928	43.1	33.1	0	0
2021-04-21 11:38:23:938	43.1	33.1	0	0
2021-04-21 11:38:24:950	43.1	33.2	0	0
2021-04-21 11:38:25:961	43.2	33.2	0	0
2021-04-21 11:38:26:956	43.2	33.4	0	0
2021-04-21 11:38:27:966	43.2	33.4	0	0
2021-04-21 11:38:28:976	43.1	33.4	0	0
2021-04-21 11:38:30:982	43.1	33.4	0	0
2021-04-21 11:38:31:976	43.1	33.4	0	0
2021-04-21 11:38:32:987	43.2	33.4	0	0
2021-04-21 11:38:33:997	43.2	33.3	0	0
2021-04-21 11:38:35:007	43.2	33.3	0	0
2021-04-21 11:38:36:018	43.2	33.3	0	0
2021-04-21 11:38:37:028	43.2	33.3	0	0
2021-04-21 11:38:38:038	43.2	33.5	0	0
2021-04-21 11:38:39:033	43.2	33.4	0	0
2021-04-21 11:38:40:044	43.2	33.3	0	0
2021-04-21 11:38:42:049	42.9	33.4	0	0
2021-04-21 11:38:43:060	42.9	33.3	0	0
2021-04-21 11:38:44:055	42.9	33.4	0	0
2021-04-21 11:38:45:065	42.9	33.5	0	0
2021-04-21 11:38:46:075	43	33.5	0	0
2021-04-21 11:38:47:086	43	33.6	0	0
2021-04-21 11:38:48:096	43	33.6	0	0
2021-04-21 11:38:49:106	43	33.6	0	0
2021-04-21 11:38:50:101	43	33.6	0	0
2021-04-21 11:38:52:106	43	33.6	0	0
2021-04-21 11:38:53:117	43	33.6	0	0
2021-04-21 11:38:54:127	42.8	33.6	0	0
2021-04-21 11:38:55:138	43	33.6	0	0
2021-04-21 11:38:56:133	43	33.6	0	0
2021-04-21 11:38:57:144	43	33.7	0	0
2021-04-21 11:38:58:154	43	33.8	0	0
2021-04-21 11:38:59:164	43	33.9	0	0
2021-04-21 11:39:00:175	43	33.9	0	0
2021-04-21 11:39:01:185	43	34	0	0
2021-04-21 11:39:03:175	42.4	34	0	0
2021-04-21 11:39:04:185	42.4	34	0	0
2021-04-21 11:39:05:196	42.4	34	0	0
2021-04-21 11:39:06:206	42.4	33.8	0	0
2021-04-21 11:39:07:216	42.5	33.8	0	0
2021-04-21 11:39:08:211	42.5	33.8	0	0
2021-04-21 11:39:09:222	42.5	33.8	0	0
2021-04-21 11:39:10:232	43	33.7	0	0
2021-04-21 11:39:11:242	43	33.7	0	0
2021-04-21 11:39:12:253	42.9	33.7	0	0
2021-04-21 11:39:14:242	42.9	33.9	0	0
2021-04-21 11:39:15:253	42.8	33.9	0	0
2021-04-21 11:39:16:263	42.8	33.8	0	0
2021-04-21 11:39:17:273	42.8	33.8	0	0
2021-04-21 11:39:18:284	42.8	33.9	0	0
2021-04-21 11:39:19:294	42.3	33.9	0	0
2021-04-21 11:39:20:289	42.3	33.9	0	0
2021-04-21 11:39:21:299	42.3	33.8	0	0
2021-04-21 11:39:22:310	42.3	33.8	0	0
2021-04-21 11:39:23:320	42.3	33.7	0	0
2021-04-21 11:39:24:315	42.3	33.7	0	0
2021-04-21 11:39:25:310	42.3	33.7	0	0
2021-04-21 11:39:26:321	42.4	33.5	0	0
2021-04-21 11:39:27:331	42.9	33.5	0	0
2021-04-21 11:39:28:341	42.8	33.5	0	0
2021-04-21 11:39:29:352	42.8	33.5	0	0
2021-04-21 11:39:30:362	42.8	33.6	0	0
2021-04-21 11:39:31:357	42.8	33.5	0	0
2021-04-21 11:39:32:368	42.8	34	0	0
2021-04-21 11:39:33:378	42.8	34.1	0	0
2021-04-21 11:39:34:373	42.7	0.3	0	0
2021-04-21 11:39:35:383	42.7	34.1	0	0
2021-04-21 11:39:36:378	42.7	34.1	0	0
2021-04-21 11:39:37:388	42.7	34.1	0	0
2021-04-21 11:39:38:399	42.7	34.1	0	0
2021-04-21 11:39:39:409	42.7	34.7	0	0
2021-04-21 11:39:40:420	42.7	34.3	0	0
2021-04-21 11:39:41:430	42.3	34.3	0	0
2021-04-21 11:39:42:440	42.3	34.3	0	0
2021-04-21 11:39:43:435	42.3	34.6	0	0
2021-04-21 11:39:45:441	42.3	34.6	0	0
2021-04-21 11:39:46:451	42.3	34.6	0	0
2021-04-21 11:39:47:462	42.3	34.2	0	0
2021-04-21 11:39:48:457	41.8	34.2	0	0
2021-04-21 11:39:49:467	41.8	34.2	0	0
2021-04-21 11:39:50:478	41.4	34.2	0	0
2021-04-21 11:39:51:488	41.4	34.2	0	0
2021-04-21 11:39:52:498	41	34.1	0	0
2021-04-21 11:39:53:509	41	33.9	0	0
2021-04-21 11:39:55:509	41	33.9	0	0
2021-04-21 11:39:56:504	41.4	33.9	0	0
2021-04-21 11:39:57:515	41.8	34.3	0	0
2021-04-21 11:39:58:525	42.2	34.3	0	0
2021-04-21 11:39:59:535	42.2	34.7	0	0
2021-04-21 11:40:00:546	42.7	34.8	0	0
2021-04-21 11:40:01:556	42.7	35	0	0
2021-04-21 11:40:02:551	42.7	35.1	0	0
2021-04-21 11:40:03:562	42.6	35.1	0	0
2021-04-21 11:40:04:564	42.3	35.2	0	0
2021-04-21 11:40:05:564	42.2	34.8	0	0
2021-04-21 11:43:05:722	42.8	31.8	0	0
2021-04-21 11:43:06:722	42.8	31.6	0	0
2021-04-21 11:43:07:737	42.7	31.2	0	0
2021-04-21 11:43:08:752	42.7	31.3	0	0
2021-04-21 11:43:09:737	42.8	31.3	0	0
2021-04-21 11:43:10:752	42.5	31.3	0	0
2021-04-21 11:43:11:751	42.3	31.2	0	0
2021-04-21 11:43:12:767	42.3	30.5	0	0
2021-04-21 11:43:13:767	42.3	29.9	0	0
2021-04-21 11:43:14:782	42.2	30.1	0	0
2021-04-21 11:43:15:782	42.1	30.5	0	0
2021-04-21 11:43:16:797	42.1	30.5	0	0
2021-04-21 11:43:17:797	42	30.6	0	0
2021-04-21 11:43:18:813	42.2	30.6	0	0
2021-04-21 11:43:19:813	42.3	30.2	0	0
2021-04-21 11:43:20:828	42.3	30.3	0	0
2021-04-21 11:43:21:828	42.2	30.2	0	0
2021-04-21 11:43:23:827	42.2	29.1	0	0
2021-04-21 11:43:24:846	42.1	29	0	0
2021-04-21 11:43:25:846	42.1	28.7	0	0
2021-04-21 11:43:26:861	42	28.6	0	0
2021-04-21 11:43:27:861	41.9	29.1	0	0
2021-04-21 11:43:28:876	41.9	29.2	0	0
2021-04-21 11:43:29:876	42.1	29.3	0	0
2021-04-21 11:43:30:891	42.1	29.2	0	0
2021-04-21 11:43:31:891	42	29.3	0	0
2021-04-21 11:43:32:907	41.9	29	0	0
2021-04-21 11:43:33:907	41.6	28.9	0	0
2021-04-21 11:43:34:922	41.6	28.8	0	0
2021-04-21 11:43:36:921	41.5	28.4	0	0
2021-04-21 11:43:37:921	41.1	28.2	0	0
2021-04-21 11:43:38:937	41	28.4	0	0
2021-04-21 11:43:39:936	41	28.5	0	0
2021-04-21 11:43:40:952	40.9	28.6	0	0
2021-04-21 11:43:41:951	41.2	28.1	0	0
2021-04-21 11:43:42:967	41.1	27.8	0	0
2021-04-21 11:43:43:967	41.1	27.5	0	0
2021-04-21 11:43:44:982	41	27.3	0	0
2021-04-21 11:43:45:982	41	27.4	0	0
2021-04-21 11:43:46:997	40.9	27.4	0	0
2021-04-21 11:43:47:997	40.9	27.3	0	0
2021-04-21 11:43:48:997	41.2	27.1	0	0
2021-04-21 11:43:49:996	41.2	27.5	0	0
2021-04-21 11:43:51:012	41.1	27.9	0	0
2021-04-21 11:43:52:012	41.1	28.2	0	0
2021-04-21 11:43:53:027	40.9	28.6	0	0
2021-04-21 11:43:54:030	40.9	29	0	0
2021-04-21 11:43:55:034	40.9	29.2	0	0
2021-04-21 11:43:56:050	40.8	29.5	0	0
2021-04-21 11:43:57:049	40.4	29.9	0	0
2021-04-21 11:43:58:065	40.4	30.1	0	0
2021-04-21 11:43:59:065	40.4	30.3	0	0
2021-04-21 11:44:00:081	40.4	30.4	0	0
2021-04-21 11:44:01:065	40.6	3	0	0
2021-04-21 11:44:02:080	40.6	30.5	0	0
2021-04-21 11:44:03:080	40.6	30.5	0	0
2021-04-21 11:44:04:096	40.6	30.4	0	0
2021-04-21 11:44:05:096	40.6	30.4	0	0
2021-04-21 11:44:06:111	40.6	30.4	0	0
2021-04-21 11:44:07:111	40.6	30.4	0	0
2021-04-21 11:44:08:127	40.6	30.5	0	0
2021-04-21 11:44:09:126	40.6	30.6	0	0
2021-04-21 11:44:10:142	40.7	30.7	0	0
2021-04-21 11:44:11:142	40.7	30.7	0	0
2021-04-21 11:44:12:157	40.7	30.8	0	0
2021-04-21 11:44:13:151	40.7	0.3	0	0
2021-04-21 11:44:14:151	40.7	30.8	0	0
2021-04-21 11:44:15:167	40.7	30.8	0	0
2021-04-21 11:44:16:167	40.7	30.9	0	0
2021-04-21 11:44:17:182	40.8	31	0	0
2021-04-21 11:44:18:182	40.8	31.2	0	0
2021-04-21 11:44:19:198	41	31.3	0	0
2021-04-21 11:44:20:198	41.2	31.5	0	0
2021-04-21 11:44:21:213	41.2	31.7	0	0
2021-04-21 11:44:22:213	41.2	31.8	0	0
2021-04-21 11:44:23:229	41.2	32	0	0
2021-04-21 11:44:24:228	41.3	32	0	0
2021-04-21 11:44:25:222	41.3	32	0	0
2021-04-21 11:44:26:238	41.3	32	0	0
2021-04-21 11:44:27:238	41.1	32	0	0
2021-04-21 11:44:28:253	41	31.9	0	0
2021-04-21 11:44:29:253	41	31.9	0	0
2021-04-21 11:44:30:268	41	32	0	0
2021-04-21 11:44:31:268	41	32.1	0	0
2021-04-21 11:44:32:283	41	32	0	0
2021-04-21 11:44:33:283	41.1	32	0	0
2021-04-21 11:44:34:299	41.3	32.1	0	0
2021-04-21 11:44:35:298	41.3	32.2	0	0
2021-04-21 11:44:37:298	41.4	32.4	0	0
2021-04-21 11:44:38:313	41.4	32.4	0	0
2021-04-21 11:44:39:313	41.4	32.2	0	0
2021-04-21 11:44:40:328	41.4	32.5	0	0
2021-04-21 11:44:41:328	41.7	32.4	0	0
2021-04-21 11:44:42:344	41.6	32.2	0	0
2021-04-21 11:44:43:344	41.6	32	0	0
2021-04-21 11:44:44:359	41.6	32	0	0
2021-04-21 11:44:45:359	41.6	32.1	0	0
2021-04-21 11:44:46:374	41.6	31.8	0	0
2021-04-21 11:44:47:374	41.5	31.7	0	0
2021-04-21 11:44:48:374	41.5	31.3	0	0
2021-04-21 11:44:49:373	41.3	31.1	0	0
2021-04-21 11:44:50:389	41.1	31	0	0
2021-04-21 11:44:51:389	41.1	30.8	0	0
2021-04-21 11:44:52:404	41.1	30.7	0	0
2021-04-21 11:44:53:419	41.1	30.6	0	0
2021-04-21 11:44:54:419	41.1	30.6	0	0
2021-04-21 11:44:55:426	41.2	30.7	0	0
2021-04-21 11:44:56:441	41.1	30.8	0	0
2021-04-21 11:44:57:441	41	30.8	0	0
2021-04-21 11:44:58:457	41	30.9	0	0
2021-04-21 11:44:59:441	41	31.2	0	0
2021-04-21 11:45:00:456	41	31.2	0	0
2021-04-21 11:45:01:456	41.1	31.2	0	0
2021-04-21 11:45:02:471	41.1	31.5	0	0
2021-04-21 11:45:03:471	41.1	31.6	0	0
2021-04-21 11:45:04:487	41.1	31.8	0	0
2021-04-21 11:45:05:486	41.2	32	0	0
2021-04-21 11:45:06:502	41.2	32.1	0	0
2021-04-21 11:45:07:501	41.2	32	0	0
2021-04-21 11:45:08:517	41.2	32	0	0
2021-04-21 11:45:10:516	41.1	31.9	0	0
2021-04-21 11:45:11:516	41.3	31.8	0	0
2021-04-21 11:45:12:531	41.3	31.9	0	0
2021-04-21 11:45:13:531	41.3	32	0	0
2021-04-21 11:45:14:547	41.4	32	0	0
2021-04-21 11:45:15:546	41.4	32.1	0	0
2021-04-21 11:45:16:562	41.4	32.4	0	0
2021-04-21 11:45:17:562	41.4	32.6	0	0
2021-04-21 11:45:18:577	41.4	32.8	0	0
2021-04-21 11:45:19:577	41.3	32.6	0	0
2021-04-21 11:45:21:576	41.5	32.5	0	0
2021-04-21 11:45:22:592	41.7	32.6	0	0
2021-04-21 11:45:23:592	41.8	32.7	0	0
2021-04-21 11:45:24:599	42.1	32.7	0	0
2021-04-21 11:45:25:614	42.1	32.6	0	0
2021-04-21 11:45:26:614	42.1	32.6	0	0
2021-04-21 11:45:27:629	42.1	32.8	0	0
2021-04-21 11:45:28:629	41.9	32.9	0	0
2021-04-21 11:45:29:644	42	32.9	0	0
2021-04-21 11:45:30:660	41.7	32.7	0	0
2021-04-21 11:45:31:660	41.7	32.5	0	0
2021-04-21 11:45:32:659	41.4	32.3	0	0
2021-04-21 11:45:33:659	41.4	32.1	0	0
2021-04-21 11:45:34:674	41.4	31.9	0	0
2021-04-21 11:45:35:674	41.4	31.6	0	0
2021-04-21 11:45:36:689	41.3	31.5	0	0
2021-04-21 11:45:37:689	41.3	31.5	0	0
2021-04-21 11:45:38:705	41.3	31.6	0	0
2021-04-21 11:45:39:705	41.5	31.6	0	0
2021-04-21 11:45:40:720	41.5	31.6	0	0
2021-04-21 11:45:41:720	41.5	31.6	0	0
2021-04-21 11:45:42:735	41.5	31.6	0	0
2021-04-21 11:45:43:719	41.5	31.7	0	0
2021-04-21 11:45:44:734	41.5	31.6	0	0
2021-04-21 11:45:45:734	41.5	31.5	0	0
2021-04-21 11:45:46:750	41.4	31.2	0	0
2021-04-21 11:45:47:750	41.2	31.2	0	0
2021-04-21 11:45:48:765	41.2	31.5	0	0
2021-04-21 11:45:49:765	41.2	31.8	0	0
2021-04-21 11:45:50:780	41.1	31.7	0	0
2021-04-21 11:45:51:780	41.1	31.7	0	0
2021-04-21 11:45:52:795	41.1	31.9	0	0
2021-04-21 11:45:53:795	41.1	31.9	0	0
2021-04-21 11:45:54:787	41.2	3.2	0	0
2021-04-21 11:45:55:802	41.2	32.1	0	0
2021-04-21 11:45:56:802	41.2	31.9	0	0
2021-04-21 11:45:57:817	41.2	31.9	0	0
2021-04-21 11:45:58:817	41.6	32.2	0	0
2021-04-21 11:45:59:832	41.6	32.2	0	0
2021-04-21 11:46:00:832	41.8	32.3	0	0
2021-04-21 11:46:01:848	41.9	32.6	0	0
2021-04-21 11:46:02:847	42.1	32.7	0	0
2021-04-21 11:46:03:863	42.2	32.8	0	0
2021-04-21 11:46:04:863	42.2	33	0	0
2021-04-21 11:46:06:862	41.9	32.8	0	0
2021-04-21 11:46:07:877	41.9	33	0	0
2021-04-21 11:46:08:877	41.7	33	0	0
2021-04-21 11:46:09:893	42	32.9	0	0
2021-04-21 11:46:10:893	41.7	32.5	0	0
2021-04-21 11:46:11:908	41.8	32.7	0	0
2021-04-21 11:46:12:908	41.8	32.7	0	0
2021-04-21 11:46:13:923	41.8	32.6	0	0
2021-04-21 11:46:14:923	41.8	32.5	0	0
2021-04-21 11:46:15:938	41.9	32.5	0	0
2021-04-21 11:46:16:938	41.9	32.5	0	0
2021-04-21 11:46:17:938	42	3.2	0	0
2021-04-21 11:46:18:953	42	32.7	0	0
2021-04-21 11:46:19:953	42	32.5	0	0
2021-04-21 11:46:20:969	42	32.6	0	0
2021-04-21 11:46:21:968	42	32.7	0	0
2021-04-21 11:46:22:984	42	32.5	0	0
2021-04-21 11:46:23:984	41.8	32.4	0	0
2021-04-21 11:46:24:990	41.8	32.3	0	0
2021-04-21 11:46:26:005	41.6	32.3	0	0
2021-04-21 11:46:27:005	41.6	32.5	0	0
2021-04-21 11:46:28:021	41.6	32.7	0	0
2021-04-21 11:46:29:005	41.6	3.2	0	0
2021-04-21 11:46:30:020	41.6	32.9	0	0
2021-04-21 11:46:31:020	41.6	33.2	0	0
2021-04-21 11:46:32:036	41.8	33.4	0	0
2021-04-21 11:46:33:036	41.9	33.6	0	0
2021-04-21 11:46:34:051	41.9	33.7	0	0
2021-04-21 11:46:35:051	41.9	33.8	0	0
2021-04-21 11:46:36:066	41.6	33.8	0	0
2021-04-21 11:46:37:066	41.6	33.8	0	0
2021-04-21 11:46:38:081	41.6	33.9	0	0
2021-04-21 11:46:39:081	41.7	34.3	0	0
2021-04-21 11:46:41:081	41.4	34.3	0	0
2021-04-21 11:46:42:096	41.1	34.1	0	0
2021-04-21 11:46:43:096	41.1	33.9	0	0
2021-04-21 11:46:44:112	41.4	33.7	0	0
2021-04-21 11:46:45:111	41.4	33.7	0	0
2021-04-21 11:46:46:127	41.4	33.7	0	0
2021-04-21 11:46:47:127	41.4	33.3	0	0
2021-04-21 11:46:48:142	41.8	33.4	0	0
2021-04-21 11:46:49:142	41.8	33.7	0	0
2021-04-21 11:46:50:157	41.8	33.9	0	0
2021-04-21 11:46:51:157	41.8	34.2	0	0
2021-04-21 11:46:52:157	41.8	34.5	0	0
2021-04-21 11:46:53:157	41.8	34.6	0	0
2021-04-21 11:46:54:172	41.6	34.7	0	0
2021-04-21 11:46:55:178	41.6	34.8	0	0
2021-04-21 11:46:56:178	41.3	34.8	0	0
2021-04-21 11:46:57:193	41.3	34.5	0	0
2021-04-21 11:46:58:208	41.7	34.4	0	0
2021-04-21 11:46:59:208	41.9	34.4	0	0
2021-04-21 11:47:00:224	42	34.3	0	0
2021-04-21 11:47:01:223	42	34.3	0	0
2021-04-21 11:47:02:239	42.2	34.2	0	0
2021-04-21 11:47:03:223	42.3	33.9	0	0
2021-04-21 11:47:04:238	42.3	34.2	0	0
2021-04-21 11:47:05:238	42.3	34.2	0	0
2021-04-21 11:47:06:253	42.3	34.3	0	0
2021-04-21 11:47:07:253	42.1	34.4	0	0
2021-04-21 11:47:08:269	42.1	34.3	0	0
2021-04-21 11:47:09:268	42.1	34.2	0	0
2021-04-21 11:47:10:284	42.1	34	0	0
2021-04-21 11:47:11:283	42.1	34	0	0
2021-04-21 11:47:12:299	42.1	33.5	0	0
2021-04-21 11:47:13:299	42.1	33.3	0	0
2021-04-21 11:47:14:299	42.1	32.9	0	0
2021-04-21 11:47:15:299	42.1	32.6	0	0
2021-04-21 11:47:16:314	42.1	32.5	0	0
2021-04-21 11:47:17:314	42	32.4	0	0
2021-04-21 11:47:18:329	42	32.2	0	0
2021-04-21 11:47:19:329	42	32.2	0	0
2021-04-21 11:47:20:344	42	32.2	0	0
2021-04-21 11:47:21:344	42.2	32.3	0	0
2021-04-21 11:47:22:359	42.1	32.6	0	0
2021-04-21 11:47:23:359	42.1	32.9	0	0
2021-04-21 11:47:25:366	42.1	33.2	0	0
2021-04-21 11:47:26:366	42.2	33.4	0	0
2021-04-21 11:47:27:381	42.2	33.5	0	0
2021-04-21 11:47:28:381	42.2	33.4	0	0
2021-04-21 11:47:29:396	42	33.4	0	0
2021-04-21 11:47:30:396	42	33.1	0	0
2021-04-21 11:47:31:412	42	33.1	0	0
2021-04-21 11:47:32:411	42	32.9	0	0
2021-04-21 11:47:33:427	42	33	0	0
2021-04-21 11:47:34:426	42	33	0	0
2021-04-21 11:47:36:426	42	33.4	0	0
