Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 11월 02일 13:30:57


날짜 	시간 	X축 	Y축 	Z축 	방위 	분당교통량(min/count) 	차량속도(km/h) 	rel 	abs_rel 	threshold_t 	state	X축 	Y축 	Z축 	방위 	분당교통량(min / count) 	차량속도(km / h) 	rel 	abs_rel 	threshold_t 	state	최종 분당교통량(min / count) 	최종 차량속도(km / h)
2025-11-02	15:21:32[826]	-218	-36	-190	189.377060694304	15	0	-489	489	32	0	115	36	-121	17.3823888812279	13	0	-301	301	30	0	5	18
2025-11-02	15:21:32[828]	-218	-36	-190	189.377060694304	15	0	-489	489	32	0	108	40	-122	20.3231368296629	14	0	-302	302	30	0	5	18
2025-11-02	15:21:35[004]	-218	-36	-190	189.377060694304	15	0	-489	489	32	0	108	36	-121	18.434948822922	15	0	-301	301	30	0	5	18
2025-11-02	15:21:35[919]	-218	-36	-190	189.377060694304	15	0	-489	489	32	0	108	36	-121	18.434948822922	15	0	-301	301	30	0	6	19
2025-11-02	15:21:35[922]	-266	-6	-109	181.29216688625	16	0	-408	408	32	0	108	36	-121	18.434948822922	15	0	-301	301	30	0	6	19
2025-11-02	15:21:37[065]	-266	-6	-109	181.29216688625	16	0	-408	408	32	0	107	36	-121	18.5954407827566	16	0	-301	301	30	0	6	19
2025-11-02	15:21:38[075]	-266	-6	-109	181.29216688625	16	0	-408	408	32	0	107	36	-121	18.5954407827566	16	0	-301	301	30	0	7	18
2025-11-02	15:21:38[078]	-221	-30	-193	187.730455332337	17	0	-492	492	32	0	107	36	-121	18.5954407827566	16	0	-301	301	30	0	7	18
2025-11-02	15:21:39[135]	-221	-30	-193	187.730455332337	17	0	-492	492	32	0	109	37	-121	18.7497576303111	17	0	-301	301	30	0	7	18
2025-11-02	15:21:41[104]	-221	-30	-193	187.730455332337	17	0	-492	492	32	0	108	43	-118	21.7098827598712	18	0	-298	298	30	0	7	18
2025-11-02	15:21:42[073]	-221	-30	-193	187.730455332337	17	0	-492	492	32	0	108	43	-118	21.7098827598712	18	0	-298	298	30	0	8	18
2025-11-02	15:21:42[081]	-272	-15	-87	183.156496470365	18	0	-386	386	30	0	108	43	-118	21.7098827598712	18	0	-298	298	30	0	8	18
2025-11-02	15:21:43[163]	-272	-15	-87	183.156496470365	18	0	-386	386	30	0	122	41	-122	18.5757244106811	19	0	-302	302	30	0	8	18
2025-11-02	15:21:45[225]	-272	-15	-87	183.156496470365	18	0	-386	386	30	0	112	38	-122	18.7413404451927	20	0	-302	302	30	0	8	18
2025-11-02	15:21:46[278]	-272	-15	-87	183.156496470365	18	0	-386	386	30	0	112	38	-122	18.7413404451927	20	0	-302	302	30	0	9	18
2025-11-02	15:21:46[281]	-215	-39	-194	190.281393428933	19	0	-493	493	34	0	112	38	-122	18.7413404451927	20	0	-302	302	30	0	9	18
2025-11-02	15:21:47[306]	-215	-39	-194	190.281393428933	19	0	-493	493	34	0	113	44	-115	21.2749699717067	21	0	-295	295	30	0	9	18
2025-11-02	15:21:49[530]	-218	-35	-195	189.121025994532	20	0	-494	494	34	0	113	44	-115	21.2749699717067	21	0	-295	295	30	0	9	18
2025-11-02	15:21:50[644]	-218	-35	-195	189.121025994532	20	0	-494	494	34	0	113	44	-115	21.2749699717067	21	0	-295	295	30	0	10	18
2025-11-02	15:21:50[647]	-218	-35	-195	189.121025994532	20	0	-494	494	34	0	115	43	-130	20.5014258085662	21	0	-310	310	30	0	10	18
2025-11-02	15:21:51[669]	-218	-34	-195	188.864623388411	20	0	-494	494	33	0	115	43	-130	20.5014258085662	21	0	-310	310	30	0	10	18
2025-11-02	15:21:52[901]	-218	-34	-195	188.864623388411	20	0	-494	494	33	0	115	35	-128	16.927513064147	21	0	-308	308	30	0	10	18
2025-11-02	15:21:53[907]	-218	-34	-195	188.864623388411	20	0	-494	494	33	0	115	35	-128	16.927513064147	21	0	-308	308	30	0	11	18
2025-11-02	15:21:53[910]	-214	-39	-185	190.328405587304	21	0	-484	484	33	0	115	35	-128	16.927513064147	21	0	-308	308	30	0	11	18
2025-11-02	15:21:55[077]	-214	-39	-185	190.328405587304	21	0	-484	484	33	0	110	38	-128	19.0577045101283	22	0	-308	308	30	0	11	18
2025-11-02	15:21:56[074]	-214	-39	-185	190.328405587304	21	0	-484	484	33	0	110	38	-128	19.0577045101283	22	0	-308	308	30	0	12	18
2025-11-02	15:21:56[078]	-214	-35	-184	189.288567533664	21	0	-483	483	31	0	110	38	-128	19.0577045101283	22	0	-308	308	30	0	12	18
2025-11-02	15:21:57[142]	-214	-35	-184	189.288567533664	21	0	-483	483	31	0	110	42	-121	20.8977654988389	22	0	-301	301	30	0	12	18
2025-11-02	15:21:58[131]	-214	-35	-184	189.288567533664	21	0	-483	483	31	0	110	42	-121	20.8977654988389	22	0	-301	301	30	0	13	18
2025-11-02	15:21:58[133]	-216	-30	-183	187.907162702958	21	0	-482	482	31	0	110	42	-121	20.8977654988389	22	0	-301	301	30	0	13	18
2025-11-02	15:21:59[205]	-216	-30	-183	187.907162702958	21	0	-482	482	31	0	105	39	-118	20.3764352138364	22	0	-298	298	30	0	13	18
2025-11-02	15:22:00[274]	-216	-30	-183	187.907162702958	21	0	-482	482	31	0	105	39	-118	20.3764352138364	22	0	-298	298	30	0	14	18
2025-11-02	15:22:00[279]	-213	-31	-202	188.280682242722	21	0	-501	501	31	0	105	39	-118	20.3764352138364	22	0	-298	298	30	0	14	18
2025-11-02	15:22:01[269]	-213	-31	-202	188.280682242722	21	0	-501	501	31	0	110	46	-116	22.6937949450924	23	0	-296	296	30	0	14	18
2025-11-02	15:22:02[338]	-213	-31	-202	188.280682242722	21	0	-501	501	31	0	110	46	-116	22.6937949450924	23	0	-296	296	30	0	15	18
2025-11-02	15:22:02[341]	-208	-27	-193	187.396076559713	22	0	-492	492	31	0	110	46	-116	22.6937949450924	23	0	-296	296	30	0	15	18
2025-11-02	15:22:03[331]	-208	-27	-193	187.396076559713	22	0	-492	492	31	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:22:06[450]	-215	-35	-189	189.246112745563	21	0	-488	488	31	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:22:08[594]	-215	-33	-193	188.726135776299	21	0	-492	492	31	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:22:13[985]	-279	-36	-93	187.352379359892	20	0	-392	392	30	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:22:16[337]	-243	-49	-153	191.40059027734	21	0	-452	452	34	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:22:18[578]	-277	-71	-101	194.376417975146	22	0	-400	400	34	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:22:21[819]	-230	-49	-153	192.026689654905	22	0	-452	452	33	0	106	37	-119	19.2418782780244	23	0	-299	299	30	0	15	18
2025-11-02	15:35:09[927]	-204	-19	-203	185.321021232701	3	0	-492	492	30	0	104	72	-135	34.695153531234	0	0	-321	321	30	0	1	21.0
2025-11-02	15:35:11[893]	-202	-25	-201	187.055186061097	4	0	-490	490	30	0	104	67	-133	32.7908802415038	1	0	-319	319	30	0	2	20.0
2025-11-02	15:35:13[957]	-198	-20	-201	185.767888897914	5	0	-490	490	30	0	100	82	-142	39.3517526262647	2	0	-328	328	30	0	3	20.0
2025-11-02	15:35:16[121]	-188	-20	-196	186.072456407208	6	0	-485	485	30	0	88	120	-138	53.7461622625552	3	0	-324	324	30	0	4	20.0
2025-11-02	15:35:18[184]	-194	-20	-198	185.885987833028	7	0	-487	487	30	0	100	81	-134	39.007472552121	4	0	-320	320	30	0	5	20.0
2025-11-02	15:35:20[135]	-194	-20	-198	185.885987833028	7	0	-487	487	30	0	59	155	-117	69.1609151233243	5	0	-303	303	30	0	6	19.0
2025-11-02	15:40:05[963]	0	0	0	0	0	0	0	0	0	0	140	27	-89	10.9158824316931	0	0	-275	275	32	0	1	16.0
2025-11-02	15:40:10[809]	-195	-30	-202	188.746162262555	2	0	-491	491	30	0	140	27	-89	10.9158824316931	0	0	-275	275	32	0	2	24.0
2025-11-02	15:40:13[377]	-193	-25	-194	187.380636358841	3	0	-483	483	30	0	156	6	-90	2.20259816176581	1	0	-276	276	32	0	3	22.0
2025-11-02	15:40:15[737]	-189	-23	-195	186.938385805336	4	0	-484	484	30	0	114	47	-141	22.4054088833654	2	0	-327	327	32	0	4	24.0
2025-11-02	15:40:17[995]	-189	-22	-199	186.639470518894	5	0	-488	488	30	0	117	45	-121	21.0375110254218	3	0	-307	307	32	0	5	24.0
2025-11-02	15:40:20[647]	-194	-28	-201	188.212780189286	6	0	-490	490	30	0	111	51	-153	24.6768631703371	4	0	-339	339	32	0	6	21.0
2025-11-02	15:40:23[018]	-194	-28	-201	188.212780189286	6	0	-490	490	30	0	108	52	-143	25.7099537808113	5	0	-329	329	30	0	7	18.0
2025-11-02	15:49:59[293]	-197	-18	-196	185.220651230624	1	0	-485	485	30	0	0	0	0	0	0	0	0	0	0	0	1	16.0
2025-11-02	15:50:01[846]	-190	-17	-194	185.112849779882	2	0	-483	483	30	0	114	51	-135	24.1022345011611	2	0	-321	321	32	0	2	17.0
2025-11-02	15:50:04[501]	-191	-17	-195	185.086221709635	3	0	-484	484	30	0	123	45	-127	20.0952311919048	3	0	-313	313	32	0	3	17.0
2025-11-02	15:50:07[057]	-192	-16	-192	184.763641690726	4	0	-481	481	30	0	119	55	-141	24.805665754816	4	0	-327	327	30	0	4	17.0
2025-11-02	15:50:32[673]	-191	-12	-196	183.595009661009	6	0	-485	485	30	0	164	-72	64	336.297354049034	5	0	-122	122	30	0	5	16.0
2025-11-02	15:50:38[097]	-191	-15	-196	184.490451921116	7	0	-485	485	30	0	161	-55	42	341.139068100435	5	0	-144	144	30	0	6	16.0
2025-11-02	15:50:43[802]	-189	-14	-198	184.236394799059	9	0	-487	487	30	0	122	45	-108	20.2466200755882	7	0	-294	294	30	0	7	17.0
2025-11-02	15:50:58[666]	-198	-13	-195	183.756452547804	11	0	-484	484	36	0	111	66	-127	30.7354877019201	11	0	-313	313	30	0	8	16.0
2025-11-02	15:56:16[166]	-188	-9	-202	182.740790594183	1	0	-491	491	30	0	0	0	0	0	0	0	0	0	0	0	1	15.0
2025-11-02	15:56:19[452]	-188	-7	-196	182.132368436554	2	0	-485	485	30	0	111	57	-134	27.1811110854772	0	0	-320	320	30	0	2	16.0
2025-11-02	15:56:23[987]	-192	-9	-195	182.683775159469	3	0	-484	484	30	0	120	60	-133	26.565051177078	2	0	-319	319	30	0	3	28.0
2025-11-02	15:56:27[877]	-199	-13	-209	183.73762954341	5	0	-498	498	30	0	116	46	-130	21.6308868365179	3	0	-316	316	30	0	4	40.0
2025-11-02	15:58:51[375]	-178	7	-179	177.747955654597	1	0	-462	462	283	0	114	71	-129	31.9149400637678	2	0	-317	317	34	0	1	16.3
2025-11-02	15:58:53[940]	-156	40	-163	165.618605408909	2	0	-446	446	283	0	109	82	-128	36.9539089925476	3	0	-316	316	34	0	2	15.0
2025-11-02	15:59:00[604]	-117	43	-147	159.820541335489	4	0	-430	430	283	0	116	62	-130	28.1237353832888	5	0	-318	318	33	0	3	15.4
2025-11-02	15:59:03[053]	-136	25	-170	169.583971692429	5	0	-453	453	281	0	109	97	-133	41.6661493384634	6	0	-321	321	31	0	4	15.4
2025-11-02	15:59:05[498]	-151	47	-175	162.710814015253	6	0	-458	458	281	0	111	70	-138	32.2367865521302	7	0	-326	326	31	0	5	15.6
2025-11-02	15:59:07[851]	-164	32	-187	168.959059819676	7	0	-470	470	281	0	116	58	-139	26.565051177078	8	0	-327	327	31	0	6	17.3
2025-11-02	15:59:46[583]	-189	-26	-175	187.832795566235	12	0	-458	458	283	0	111	193	-123	60.0955208442111	0	0	-382	382	30	0	7	15.6
2025-11-02	15:59:53[473]	-190	-41	-169	192.177108122731	13	0	-452	452	281	0	109	192	-113	60.4160614806362	3	0	-372	372	30	0	7	18.1
2025-11-02	15:59:55[823]	-177	-103	-104	210.196019843729	13	0	-387	387	281	0	108	197	-129	61.2674180759577	4	0	-388	388	30	0	7	20.5
2025-11-02	15:59:58[078]	-198	-148	-17	216.777186109425	13	0	-300	300	281	0	100	197	-128	63.0870030222563	5	0	-387	387	30	0	8	18.8
2025-11-02	16:00:00[333]	-189	-34	-184	190.198100845623	14	0	-467	467	281	0	106	194	-120	61.3481715473513	6	0	-379	379	30	0	9	17.1
