Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 08월 12일 15:24:51


날짜 	시간 	X축 	Y축 	Z축 	방위 	분당교통량(min/count) 	차량속도(km/h)
2025-08-12	19:46:55[133]	-9218	-24065	17918	249.040865867869	0	0
2025-08-12	19:46:55[227]	-9474	-21249	18686	245.969997471047	0	0
2025-08-12	19:46:55[329]	-9218	-23553	18942	248.625984088399	0	0
2025-08-12	19:46:55[419]	-9218	-22785	18430	247.973496625976	0	0
2025-08-12	19:46:55[530]	-9218	-23041	19198	248.19516068122	0	0
2025-08-12	19:46:55[631]	-8706	-22785	19198	249.088469160084	0	0
2025-08-12	19:46:55[721]	-8194	-23297	19198	250.622252540701	0	0
2025-08-12	19:46:55[821]	-10242	-23553	19454	246.498232145542	0	0
2025-08-12	19:46:55[921]	-8706	-22785	18174	249.088469160084	0	0
2025-08-12	19:46:56[012]	-8962	-22785	18942	248.528849447516	0	0
2025-08-12	19:46:56[112]	-10498	-23297	18430	245.742912708885	0	0
2025-08-12	19:46:56[224]	-10242	-21249	18430	244.26597267018	0	0
2025-08-12	19:46:56[314]	-10498	-22785	17662	245.262504379759	0	0
2025-08-12	19:46:56[413]	-7938	-22529	18430	250.590301445504	0	0
2025-08-12	19:46:56[505]	-9986	-22785	17918	246.333564685945	0	0
2025-08-12	19:46:56[605]	-9474	-23809	18942	248.301561954381	0	0
2025-08-12	19:46:56[702]	-9730	-22273	19198	246.401802504269	0	0
2025-08-12	19:46:56[792]	-9218	-22529	18430	247.747510472963	0	0
2025-08-12	19:46:56[903]	-9218	-24321	17918	249.242589391019	0	0
2025-08-12	19:46:57[003]	-9218	-22529	17406	247.747510472963	0	0
2025-08-12	19:46:57[103]	-10498	-22529	18430	245.015554829593	0	0
2025-08-12	19:46:57[193]	-9474	-24321	18174	248.717101267328	0	0
2025-08-12	19:46:57[293]	-9986	-24065	18686	247.46353028491	0	0
2025-08-12	19:46:57[383]	-8962	-22273	18686	248.081596300925	0	0
2025-08-12	19:46:57[483]	-8450	-23041	18942	249.860116407513	0	0
2025-08-12	19:46:57[594]	-8706	-23809	19710	249.914553144362	0	0
2025-08-12	19:46:57[695]	-10498	-23041	19710	245.504918552496	0	0
2025-08-12	19:46:57[785]	-8962	-23041	18430	248.746014545134	0	0
2025-08-12	19:46:57[885]	-8706	-23041	19198	249.301019196739	0	0
2025-08-12	19:46:57[978]	-10242	-23809	19454	246.723907883933	0	0
2025-08-12	19:46:58[071]	-10242	-23809	19198	246.723907883933	0	0
2025-08-12	19:46:58[168]	-10498	-24065	18430	246.431476035827	0	0
2025-08-12	19:46:58[285]	-8450	-24321	18430	250.840913534153	0	0
2025-08-12	19:46:58[379]	-9730	-22529	19198	246.64107381586	0	0
2025-08-12	19:46:58[479]	-9218	-22529	18942	247.747510472963	0	0
2025-08-12	19:46:58[569]	-8706	-23809	17662	249.914553144362	0	0
2025-08-12	19:46:58[669]	-10498	-24321	18942	246.652874356877	0	0
2025-08-12	19:46:58[759]	-9474	-25601	16382	249.692317642296	0	0
2025-08-12	19:46:58[859]	-10754	-25857	15870	247.417434732299	0	0
2025-08-12	19:46:58[970]	-18434	-30465	17918	238.822379072156	0	0
2025-08-12	19:46:59[070]	-24578	31743	17918	127.749936095312	0	0
2025-08-12	19:46:59[160]	-26626	32767	17406	129.09682106506	0	0
2025-08-12	19:46:59[260]	-26370	31487	18174	129.945786251725	0	0
2025-08-12	19:46:59[354]	-27650	32255	17918	130.604220249991	0	0
2025-08-12	19:46:59[448]	-30466	31487	17406	134.055837559549	0	0
2025-08-12	19:46:59[549]	28670	29695	16894	46.0061190348171	0	0
2025-08-12	19:46:59[661]	23806	27391	15614	49.0055204753186	0	0
2025-08-12	19:46:59[749]	18686	26111	15102	54.4110850787447	0	0
2025-08-12	19:46:59[850]	15358	26879	13310	60.2574143450027	0	0
2025-08-12	19:46:59[950]	16382	27135	14590	58.8796903887432	0	0
2025-08-12	19:47:00[041]	16382	26623	15358	58.3946591562948	0	0
2025-08-12	19:47:00[141]	15870	26111	13566	58.7091917187054	0	0
2025-08-12	19:47:00[231]	16894	24831	15870	55.770225908843	0	0
2025-08-12	19:47:00[343]	15102	24831	15614	58.6923938021016	0	0
2025-08-12	19:47:00[444]	17918	26111	13822	55.5411435177154	0	0
2025-08-12	19:47:00[544]	15614	27647	15870	60.5438501909066	0	0
2025-08-12	19:47:00[634]	17150	26111	15870	56.7026384229042	0	0
2025-08-12	19:47:00[734]	15870	26623	15614	59.2007831155768	0	0
2025-08-12	19:47:00[831]	15614	28415	15358	61.2112712635724	0	0
2025-08-12	19:47:00[922]	12798	23039	13310	60.9481409528431	0	0
2025-08-12	19:47:01[035]	4350	16127	13310	74.9046316741265	0	0
2025-08-12	19:47:01[135]	510	-514	10494	314.776189499631	0	0
2025-08-12	19:47:01[223]	9214	-16642	9470	298.971519308954	0	0
2025-08-12	19:47:01[326]	15102	-21506	10494	305.077399195409	0	0
2025-08-12	19:47:01[416]	18430	-20482	10750	311.981339017671	0	0
2025-08-12	19:47:01[516]	18686	-21762	11006	310.651126469415	0	0
2025-08-12	19:47:01[607]	18174	-20482	12542	311.583147283149	0	0
2025-08-12	19:47:01[717]	16638	-20482	12030	309.08775021243	0	0
2025-08-12	19:47:01[818]	16894	-19202	12030	311.341453761398	0	0
2025-08-12	19:47:01[918]	16894	-20738	11006	309.167630681334	0	0
2025-08-12	19:47:02[008]	18942	-19714	12030	313.855896558864	0	0
2025-08-12	19:47:02[108]	20734	-16642	13054	321.247973615819	0	0
2025-08-12	19:47:02[207]	20990	-18178	13822	319.106407607024	0	0
2025-08-12	19:47:02[303]	22270	-18690	14590	319.995091772973	0	0
2025-08-12	19:47:02[396]	21246	-16642	12542	321.928388033619	0	0
2025-08-12	19:47:02[510]	20222	-17922	12286	318.450632609882	0	0
2025-08-12	19:47:02[607]	19198	-18946	12542	315.378521559861	0	0
2025-08-12	19:47:02[697]	22014	-17922	15102	320.850334507604	0	0
2025-08-12	19:47:02[797]	22270	-18946	14334	319.610827531762	0	0
2025-08-12	19:47:02[888]	22782	-18434	15102	321.022031014497	0	0
2025-08-12	19:47:02[987]	23038	-18690	12030	320.948674166171	0	0
2025-08-12	19:47:03[078]	22526	-17922	13310	321.493752696595	0	0
2025-08-12	19:47:03[198]	23806	-17666	13310	323.421561416361	0	0
2025-08-12	19:47:03[287]	22782	-20482	13566	318.043092578376	0	0
2025-08-12	19:47:03[388]	23294	-17922	13822	322.425940385673	0	0
2025-08-12	19:47:03[479]	23806	-18946	14846	321.485479324904	0	0
2025-08-12	19:47:03[579]	22526	-18690	12798	320.317237972094	0	0
2025-08-12	19:47:03[680]	22014	-17922	13566	320.850334507604	0	0
2025-08-12	19:47:03[782]	22270	-19458	14078	318.855265179109	0	0
2025-08-12	19:47:03[882]	22782	-19202	14334	319.873854411235	0	0
2025-08-12	19:47:03[983]	21758	-18946	12542	318.951949415013	0	0
2025-08-12	19:47:04[076]	23038	-19202	13822	320.189047598359	0	0
2025-08-12	19:47:04[170]	22782	-18178	13566	321.413261309688	0	0
2025-08-12	19:47:04[271]	23038	-17666	13566	322.51828642038	0	0
2025-08-12	19:47:04[361]	21246	-17666	12798	320.256555109748	0	0
2025-08-12	19:47:04[461]	23806	-19202	14590	321.110235144591	0	0
2025-08-12	19:47:04[572]	22782	-18178	14078	321.413261309688	0	0
2025-08-12	19:47:04[662]	23038	-20226	13822	318.718782971912	0	0
2025-08-12	19:47:04[763]	23038	-19202	12798	320.189047598359	0	0
2025-08-12	19:47:04[863]	22782	-19714	14590	319.129306321981	0	0
2025-08-12	19:47:04[953]	23550	-18434	12030	321.947578580591	0	0
2025-08-12	19:47:05[054]	23038	-18178	14078	321.7249997126	0	0
2025-08-12	19:47:05[141]	24318	-18946	15102	322.078069174046	0	0
2025-08-12	19:47:05[254]	22782	-18434	13566	321.022031014497	0	0
2025-08-12	19:47:05[354]	23550	-19714	14078	320.066876918258	0	0
2025-08-12	19:47:05[455]	22526	-19458	13310	319.179486337668	0	0
2025-08-12	19:47:05[541]	22270	-19714	12286	318.483886274727	0	0
2025-08-12	19:47:05[641]	23550	-18690	14334	321.563409330593	0	0
2025-08-12	19:47:05[740]	23550	-18434	14078	321.947578580591	0	0
2025-08-12	19:47:05[830]	21758	-19970	13054	317.453561768014	0	0
2025-08-12	19:47:05[941]	24062	-18690	15358	322.161961358033	0	0
2025-08-12	19:47:06[045]	24318	-19714	14078	320.96917470232	0	0
2025-08-12	19:47:06[135]	23038	-19458	14846	319.815411073081	0	0
2025-08-12	19:47:06[235]	22782	-19970	13822	318.763192076446	0	0
2025-08-12	19:47:06[325]	24062	-20994	14334	318.895430620834	0	0
2025-08-12	19:47:06[428]	22782	-18178	13822	321.413261309688	0	0
2025-08-12	19:47:06[519]	22270	-18946	13566	319.610827531762	0	0
2025-08-12	19:47:06[633]	22270	-17922	14590	321.174288063211	0	0
2025-08-12	19:47:06[732]	22270	-18690	13310	319.995091772973	0	0
2025-08-12	19:47:06[830]	23294	-18946	14334	320.87707679213	0	0
2025-08-12	19:47:06[919]	21502	-17922	13822	320.188663215604	0	0
2025-08-12	19:47:07[019]	23294	-18946	12798	320.87707679213	0	0
2025-08-12	19:47:07[109]	23294	-18178	14078	322.032497449775	0	0
2025-08-12	19:47:07[209]	24574	-18690	14590	322.744835373195	0	0
2025-08-12	19:47:07[318]	21758	-18946	13054	318.951949415013	0	0
2025-08-12	19:47:07[415]	22782	-18434	13566	321.022031014497	0	0
2025-08-12	19:47:07[515]	23038	-20738	14334	318.007566581509	0	0
2025-08-12	19:47:07[605]	23806	-20226	13054	319.648180884175	0	0
2025-08-12	19:47:07[705]	22782	-19458	13566	319.499514559583	0	0
2025-08-12	19:47:07[806]	24062	-19202	13566	321.409370557067	0	0
2025-08-12	19:47:07[902]	23294	-19458	13822	320.127236540584	0	0
2025-08-12	19:47:08[006]	22782	-19970	13310	318.763192076446	0	0
2025-08-12	19:47:08[106]	23294	-19714	12030	319.758349552146	0	0
2025-08-12	19:47:08[206]	22014	-19970	13054	317.787256478647	0	0
2025-08-12	19:47:30[180]	-426	-329	-461	217.67892585843	0	0
2025-08-12	19:47:30[180]	-426	-329	-459	217.67892585843	0	0
2025-08-12	19:47:30[180]	-430	-333	-454	217.754866888888	0	0
2025-08-12	19:47:30[180]	-423	-331	-461	218.043390094812	0	0
2025-08-12	19:47:30[180]	-425	-329	-460	217.744086210232	0	0
2025-08-12	19:47:30[180]	-424	-331	-458	217.977747860917	0	0
2025-08-12	19:47:30[180]	-424	-337	-459	218.478074845479	0	0
2025-08-12	19:47:30[180]	-424	-333	-463	218.145288723282	0	0
2025-08-12	19:47:30[213]	-424	-330	-462	217.893689422393	0	0
2025-08-12	19:47:30[302]	-427	-328	-460	217.529663863933	0	0
2025-08-12	19:47:30[398]	-432	-332	-460	217.542944859765	0	0
2025-08-12	19:47:30[499]	-426	-332	-458	217.930809336108	0	0
2025-08-12	19:47:30[595]	-426	-336	-462	218.263988785881	0	0
2025-08-12	19:47:30[695]	-419	-331	-459	218.307893589175	0	0
2025-08-12	19:47:30[805]	-426	-332	-457	217.930809336108	0	0
2025-08-12	19:47:30[903]	-425	-332	-462	217.996116196867	0	0
2025-08-12	19:47:30[994]	-424	-331	-464	217.977747860917	0	0
2025-08-12	19:47:31[095]	-427	-333	-463	217.949224982419	0	0
2025-08-12	19:47:31[191]	-429	-332	-459	217.736028920667	0	0
2025-08-12	19:47:31[287]	-428	-331	-461	217.717093265921	0	0
2025-08-12	19:47:31[380]	-421	-331	-462	218.175253575609	0	0
2025-08-12	19:47:31[495]	-424	-334	-459	218.228771748327	0	0
2025-08-12	19:47:31[591]	-425	-336	-465	218.32948167754	0	0
2025-08-12	19:47:31[685]	-422	-335	-462	218.443912135707	0	0
2025-08-12	19:47:31[774]	-424	-340	-458	218.725665442918	0	0
2025-08-12	19:47:31[875]	-422	-332	-460	218.193186276903	0	0
2025-08-12	19:47:31[971]	-423	-329	-457	217.874983651098	0	0
2025-08-12	19:47:32[071]	-426	-332	-462	217.930809336108	0	0
2025-08-12	19:47:32[175]	-420	-331	-461	218.241476176179	0	0
2025-08-12	19:47:32[277]	-424	-333	-464	218.145288723282	0	0
2025-08-12	19:47:32[367]	-419	-330	-460	218.223596984667	0	0
2025-08-12	19:47:32[468]	-422	-336	-458	218.527102574744	0	0
2025-08-12	19:47:32[559]	-421	-332	-460	218.259261703862	0	0
2025-08-12	19:47:32[659]	-430	-332	-465	217.671479962254	0	0
2025-08-12	19:47:32[760]	-423	-329	-460	217.874983651098	0	0
2025-08-12	19:47:32[871]	-425	-332	-462	217.996116196867	0	0
2025-08-12	19:47:32[961]	-426	-335	-461	218.180978593268	0	0
2025-08-12	19:47:33[061]	-426	-331	-460	217.847039036416	0	0
2025-08-12	19:47:33[151]	-426	-328	-465	217.594582401058	0	0
2025-08-12	19:47:33[252]	-422	-328	-464	217.856179654559	0	0
2025-08-12	19:47:33[344]	-425	-333	-464	218.07974352489	0	0
2025-08-12	19:47:33[458]	-420	-336	-463	218.65980825409	0	0
2025-08-12	19:47:33[551]	-422	-329	-458	217.940722100631	0	0
2025-08-12	19:47:33[651]	-428	-332	-462	217.800766361632	0	0
2025-08-12	19:47:33[748]	-427	-335	-468	218.11572080382	0	0
2025-08-12	19:47:33[901]	-425	-332	-463	217.996116196867	0	0
2025-08-12	19:47:33[941]	-426	-332	-463	217.930809336108	0	0
2025-08-12	19:47:34[038]	-426	-328	-459	217.594582401058	0	0
2025-08-12	19:47:34[129]	-426	-334	-465	218.097778819209	0	0
2025-08-12	19:47:34[245]	-429	-333	-462	217.81946450228	0	0
2025-08-12	19:47:34[342]	-422	-328	-462	217.856179654559	0	0
2025-08-12	19:47:34[438]	-423	-331	-459	218.043390094812	0	0
2025-08-12	19:47:34[531]	-424	-336	-460	218.395164503246	0	0
2025-08-12	19:47:34[624]	-423	-335	-459	218.377892077157	0	0
2025-08-12	19:47:34[724]	-427	-332	-458	217.865692945891	0	0
2025-08-12	19:47:34[820]	-422	-326	-455	217.686511371968	0	0
2025-08-12	19:47:34[930]	-427	-337	-457	218.281460917171	0	0
2025-08-12	19:47:35[023]	-418	-338	-464	218.959434817103	0	0
2025-08-12	19:47:35[124]	-422	-333	-463	218.276954298407	0	0
2025-08-12	19:47:35[221]	-426	-338	-467	218.429441628359	0	0
2025-08-12	19:47:35[312]	-427	-334	-460	218.032567504151	0	0
2025-08-12	19:47:35[412]	-426	-333	-465	218.014389165578	0	0
2025-08-12	19:47:35[523]	-427	-330	-462	217.698059166998	0	0
2025-08-12	19:47:36[910]	-427	-326	-465	217.36050476481	0	0
2025-08-12	19:47:36[910]	-426	-335	-462	218.180978593268	0	0
2025-08-12	19:47:36[912]	-418	-336	-463	218.793286823364	0	0
2025-08-12	19:47:36[912]	-424	-333	-456	218.145288723282	0	0
2025-08-12	19:47:36[912]	-425	-335	-463	218.246425964469	0	0
2025-08-12	19:47:36[912]	-427	-335	-463	218.11572080382	0	0
2025-08-12	19:47:36[912]	-425	-335	-463	218.246425964469	0	0
2025-08-12	19:47:36[912]	-421	-329	-461	218.006654613194	0	0
2025-08-12	19:47:36[914]	-422	-333	-464	218.276954298407	0	0
2025-08-12	19:47:36[914]	-425	-335	-458	218.246425964469	0	0
2025-08-12	19:47:36[914]	-422	-328	-467	217.856179654559	0	0
2025-08-12	19:47:36[914]	-426	-331	-465	217.847039036416	0	0
2025-08-12	19:47:36[914]	-424	-338	-463	218.560794908794	0	0
2025-08-12	19:47:36[914]	-427	-333	-462	217.949224982419	0	0
2025-08-12	19:47:36[994]	-426	-331	-460	217.847039036416	0	0
2025-08-12	19:47:37[094]	-422	-331	-462	218.109225107752	0	0
2025-08-12	19:47:37[188]	-426	-329	-456	217.67892585843	0	0
2025-08-12	19:47:37[279]	-421	-331	-464	218.175253575609	0	0
2025-08-12	19:47:37[381]	-420	-332	-463	218.325530952882	0	0
2025-08-12	19:47:37[472]	-426	-333	-463	218.014389165578	0	0
2025-08-12	19:47:37[584]	-420	-331	-460	218.241476176179	0	0
2025-08-12	19:47:37[685]	-428	-331	-459	217.717093265921	0	0
2025-08-12	19:47:37[780]	-425	-334	-466	218.163180014147	0	0
2025-08-12	19:47:37[878]	-426	-334	-459	218.097778819209	0	0
2025-08-12	19:47:37[973]	-428	-333	-462	217.884250314371	0	0
2025-08-12	19:47:38[069]	-428	-334	-459	217.967545411467	0	0
2025-08-12	19:47:38[161]	-426	-332	-458	217.930809336108	0	0
2025-08-12	19:47:38[252]	-420	-326	-463	217.818273891148	0	0
2025-08-12	19:47:38[371]	-422	-332	-461	218.193186276903	0	0
2025-08-12	19:47:38[461]	-421	-333	-462	218.343076010367	0	0
2025-08-12	19:47:38[560]	-428	-333	-462	217.884250314371	0	0
2025-08-12	19:47:38[660]	-423	-338	-469	218.62675617843	0	0
2025-08-12	19:47:38[750]	-423	-327	-463	217.705803691459	0	0
2025-08-12	19:47:38[849]	-425	-331	-457	217.912297732122	0	0
2025-08-12	19:47:38[949]	-423	-335	-464	218.377892077157	0	0
2025-08-12	19:47:39[059]	-425	-332	-459	217.996116196867	0	0
2025-08-12	19:49:48[469]	59	83	137	54.5931342627303	0	0
2025-08-12	19:49:48[559]	57	83	135	55.5207843138744	0	0
2025-08-12	19:49:48[653]	59	84	135	54.9165261209073	0	0
2025-08-12	19:49:48[742]	56	81	130	55.3416452944789	0	0
2025-08-12	19:49:48[839]	58	84	135	55.3758449200511	0	0
2025-08-12	19:49:48[940]	57	84	134	55.8403054543306	0	0
2025-08-12	19:49:49[039]	57	81	138	54.8658069430844	0	0
2025-08-12	19:49:49[149]	57	84	136	55.8403054543306	0	0
2025-08-12	19:49:49[239]	60	82	132	53.8067926944353	0	0
2025-08-12	19:49:49[339]	57	84	135	55.8403054543306	0	0
2025-08-12	19:49:49[438]	53	88	135	58.94059117029	0	0
2025-08-12	19:49:49[535]	57	83	132	55.5207843138744	0	0
2025-08-12	19:49:49[625]	59	85	136	55.2348027634232	0	0
2025-08-12	19:49:49[726]	60	86	134	55.0975043840753	0	0
2025-08-12	19:49:49[838]	62	83	135	53.2407118297079	0	0
2025-08-12	19:49:49[931]	63	79	136	51.4287477488299	0	0
2025-08-12	19:49:50[031]	58	82	136	54.7275785514016	0	0
2025-08-12	19:49:50[124]	62	84	141	53.5691418798376	0	0
2025-08-12	19:49:50[216]	65	87	141	53.2356193242095	0	0
2025-08-12	19:49:50[317]	53	83	135	57.4395620188466	0	0
2025-08-12	19:49:50[408]	59	82	135	54.264523985133	0	0
2025-08-12	19:49:50[520]	62	83	136	53.2407118297079	0	0
2025-08-12	19:49:50[621]	53	82	136	57.1237382477894	0	0
2025-08-12	19:49:50[713]	56	88	130	57.5288077091515	0	0
2025-08-12	19:49:50[815]	56	86	135	56.9293221772383	0	0
2025-08-12	19:49:50[907]	61	86	128	54.6518334668042	0	0
2025-08-12	19:49:51[503]	57	82	137	55.1959882472868	0	0
2025-08-12	19:49:51[503]	60	84	136	54.4623222080256	0	0
2025-08-12	19:49:51[503]	64	84	133	52.6960517220166	0	0
2025-08-12	19:49:51[503]	59	85	132	55.2348027634232	0	0
2025-08-12	19:49:51[503]	57	92	137	58.2190849070166	0	0
2025-08-12	19:49:51[511]	64	85	136	53.0224036473275	0	0
2025-08-12	19:49:51[597]	62	83	139	53.2407118297079	0	0
2025-08-12	19:49:51[694]	64	87	137	53.6606036708298	0	0
2025-08-12	19:49:51[782]	61	88	133	55.2710037204791	0	0
2025-08-12	19:49:51[882]	58	83	137	55.0543355999944	0	0
2025-08-12	19:49:51[992]	60	83	135	54.1371510141387	0	0
2025-08-12	19:49:52[092]	54	80	138	55.9806500101735	0	0
2025-08-12	19:49:52[188]	56	79	138	54.6686686610836	0	0
2025-08-12	19:49:52[285]	56	76	135	53.6156481841641	0	0
2025-08-12	19:49:52[474]	54	75	132	54.2461127455633	0	0
2025-08-12	19:49:52[477]	52	85	132	58.5431766424448	0	0
2025-08-12	19:49:52[569]	49	79	132	58.1906107122069	0	0
2025-08-12	19:49:52[682]	57	80	133	54.5301278326	0	0
2025-08-12	19:49:52[782]	57	77	134	53.4889438805047	0	0
2025-08-12	19:49:52[872]	53	86	134	58.3553409629074	0	0
2025-08-12	19:49:52[972]	54	83	132	56.9518751300248	0	0
2025-08-12	19:49:53[062]	54	80	130	55.9806500101735	0	0
2025-08-12	19:49:53[163]	54	76	138	54.6052041550129	0	0
2025-08-12	19:49:53[263]	57	77	133	53.4889438805047	0	0
2025-08-12	19:49:53[373]	57	78	134	53.8418145601917	0	0
2025-08-12	19:49:53[463]	55	81	132	55.8230112262071	0	0
2025-08-12	19:49:53[563]	55	72	132	52.6241925044518	0	0
2025-08-12	19:49:53[716]	60	78	136	52.4314079711725	0	0
2025-08-12	19:49:53[755]	52	83	132	57.9326083967395	0	0
2025-08-12	19:49:53[853]	57	81	130	54.8658069430844	0	0
2025-08-12	19:49:53[942]	54	81	130	56.3099324740202	0	0
2025-08-12	19:49:54[062]	58	82	131	54.7275785514016	0	0
2025-08-12	19:49:54[153]	55	77	131	54.4623222080256	0	0
2025-08-12	19:49:54[254]	57	77	135	53.4889438805047	0	0
2025-08-12	19:49:54[346]	56	82	128	55.6697828044967	0	0
2025-08-12	19:49:54[445]	57	81	138	54.8658069430844	0	0
2025-08-12	19:49:54[539]	49	76	126	57.1886332019319	0	0
2025-08-12	19:49:54[637]	53	80	132	56.475526751423	0	0
2025-08-12	19:49:54[748]	58	81	132	54.3954660195669	0	0
2025-08-12	19:49:54[841]	54	86	131	57.8750015596125	0	0
2025-08-12	19:49:54[939]	51	81	134	57.8042660652868	0	0
2025-08-12	19:49:55[049]	54	73	134	53.5087033162703	0	0
2025-08-12	19:49:55[129]	57	79	131	54.1888360773588	0	0
2025-08-12	19:49:55[225]	51	79	132	57.1549416972222	0	0
2025-08-12	19:49:55[325]	56	85	134	56.6221679635696	0	0
2025-08-12	19:49:55[433]	51	82	131	58.1204031529773	0	0
2025-08-12	19:49:55[534]	55	84	133	56.7847485062628	0	0
2025-08-12	19:49:55[625]	55	81	135	55.8230112262071	0	0
2025-08-12	19:49:57[496]	55	81	129	55.8230112262071	0	0
2025-08-12	19:49:57[496]	56	86	133	56.9293221772383	0	0
2025-08-12	19:49:57[496]	58	80	135	54.0578881286177	0	0
2025-08-12	19:49:57[496]	50	83	131	58.9348351145014	0	0
2025-08-12	19:49:57[496]	53	80	130	56.475526751423	0	0
2025-08-12	19:49:57[496]	58	88	133	56.6114864238885	0	0
2025-08-12	19:49:57[496]	51	84	134	58.7362683056226	0	0
2025-08-12	19:49:57[496]	58	84	131	55.3758449200511	0	0
2025-08-12	19:49:57[496]	54	79	137	55.6456633449603	0	0
2025-08-12	19:49:57[496]	55	83	133	56.4695303328669	0	0
2025-08-12	19:49:57[496]	54	75	131	54.2461127455633	0	0
2025-08-12	19:49:57[496]	55	78	128	54.8112568679961	0	0
2025-08-12	19:49:57[496]	50	82	133	58.6269948598915	0	0
2025-08-12	19:49:57[496]	55	83	138	56.4695303328669	0	0
2025-08-12	19:49:57[496]	51	81	129	57.8042660652868	0	0
2025-08-12	19:49:57[496]	53	80	130	56.475526751423	0	0
2025-08-12	19:49:57[496]	58	81	132	54.3954660195669	0	0
2025-08-12	19:49:57[496]	52	76	132	55.6196552761551	0	0
2025-08-12	19:49:57[496]	50	79	133	57.6698142649497	0	0
2025-08-12	19:49:57[593]	55	79	132	55.1542665802003	0	0
2025-08-12	19:49:57[693]	51	81	128	57.8042660652868	0	0
2025-08-12	19:49:57[783]	53	82	131	57.1237382477894	0	0
2025-08-12	19:49:57[883]	54	78	135	55.304846468766	0	0
2025-08-12	19:49:57[979]	52	84	130	58.2405199151872	0	0
2025-08-12	19:49:58[076]	57	82	129	55.1959882472868	0	0
2025-08-12	19:49:58[169]	52	84	127	58.2405199151872	0	0
2025-08-12	19:49:58[276]	55	79	135	55.1542665802003	0	0
2025-08-12	19:49:58[380]	54	82	124	56.6336339989404	0	0
2025-08-12	19:49:58[476]	51	87	133	59.6208739886317	0	0
2025-08-12	19:49:58[572]	48	76	131	57.7243556854224	0	0
2025-08-12	19:49:58[669]	53	76	131	55.1092984924952	0	0
2025-08-12	19:49:58[758]	52	77	135	55.9678721826617	0	0
2025-08-12	19:49:58[860]	58	79	132	53.7147328748612	0	0
2025-08-12	19:49:58[971]	57	79	130	54.1888360773588	0	0
2025-08-12	19:49:59[064]	54	80	129	55.9806500101735	0	0
2025-08-12	19:49:59[160]	51	81	130	57.8042660652868	0	0
2025-08-12	19:49:59[260]	56	80	135	55.0079798014413	0	0
2025-08-12	19:49:59[354]	57	79	133	54.1888360773588	0	0
2025-08-12	19:49:59[444]	51	81	132	57.8042660652868	0	0
2025-08-12	19:49:59[544]	48	77	134	58.0615510833281	0	0
2025-08-12	19:49:59[653]	56	82	131	55.6697828044967	0	0
2025-08-12	19:49:59[753]	49	79	136	58.1906107122069	0	0
2025-08-12	19:49:59[844]	53	76	134	55.1092984924952	0	0
2025-08-12	19:49:59[944]	54	77	135	54.958070598461	0	0
2025-08-12	19:50:00[044]	54	84	133	57.2647737278924	0	0
2025-08-12	19:50:00[140]	60	75	138	51.3401917459099	0	0
2025-08-12	19:50:00[234]	56	80	135	55.0079798014413	0	0
2025-08-12	19:50:00[348]	58	80	133	54.0578881286177	0	0
2025-08-12	19:50:00[441]	55	76	130	54.1073343122544	0	0
2025-08-12	19:50:01[828]	57	82	135	55.1959882472868	0	0
2025-08-12	19:50:01[828]	54	83	135	56.9518751300248	0	0
2025-08-12	19:50:01[828]	58	81	128	54.3954660195669	0	0
2025-08-12	19:50:01[828]	55	79	134	55.1542665802003	0	0
2025-08-12	19:50:01[828]	62	80	134	52.2243156940453	0	0
2025-08-12	19:50:01[828]	53	84	134	57.7500258358164	0	0
2025-08-12	19:50:01[828]	54	82	136	56.6336339989404	0	0
2025-08-12	19:50:01[828]	52	81	128	57.3005388789981	0	0
2025-08-12	19:50:01[828]	54	79	133	55.6456633449603	0	0
2025-08-12	19:50:01[828]	54	77	131	54.958070598461	0	0
2025-08-12	19:50:01[828]	57	77	136	53.4889438805047	0	0
2025-08-12	19:50:01[828]	55	84	134	56.7847485062628	0	0
2025-08-12	19:50:01[828]	54	84	132	57.2647737278924	0	0
2025-08-12	19:50:01[838]	51	82	129	58.1204031529773	0	0
2025-08-12	19:50:01[914]	57	76	134	53.130102354156	0	0
2025-08-12	19:50:02[004]	50	78	135	57.3390872783262	0	0
2025-08-12	19:50:02[105]	54	85	134	57.5724450042275	0	0
2025-08-12	19:50:02[195]	54	83	133	56.9518751300248	0	0
2025-08-12	19:50:02[294]	55	85	138	57.0947570770121	0	0
2025-08-12	19:50:02[391]	51	82	132	58.1204031529773	0	0
2025-08-12	19:50:02[501]	52	79	134	56.6459742484832	0	0
2025-08-12	19:50:02[595]	56	81	139	55.3416452944789	0	0
2025-08-12	19:50:02[694]	58	77	133	53.011231612856	0	0
2025-08-12	19:50:02[788]	52	73	129	54.5366357584594	0	0
2025-08-12	19:50:02[887]	52	80	132	56.9761324442034	0	0
2025-08-12	19:50:02[987]	53	83	133	57.4395620188466	0	0
2025-08-12	19:50:03[077]	54	83	130	56.9518751300248	0	0
2025-08-12	19:50:03[189]	51	79	129	57.1549416972222	0	0
2025-08-12	19:50:03[286]	54	83	136	56.9518751300248	0	0
2025-08-12	19:50:03[387]	55	81	135	55.8230112262071	0	0
2025-08-12	19:50:03[477]	50	80	128	57.9946167919165	0	0
2025-08-12	19:50:03[580]	48	78	126	58.3924977537511	0	0
2025-08-12	19:50:03[667]	49	81	126	58.8286509722802	0	0
2025-08-12	19:50:03[767]	55	79	131	55.1542665802003	0	0
