Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 06월 24일 16:46:40


날짜 	시간 	X축 	Y축 	Z축 	방위 
2025-06-24	18:26:10[659]	212	205	320	44.0382906701412
2025-06-24	18:26:10[659]	212	206	322	44.1776290200018
2025-06-24	18:26:10[679]	218	212	330	44.2005758866825
2025-06-24	18:26:10[679]	214	217	333	45.3988040897368
2025-06-24	18:26:10[709]	215	214	330	44.8664436462941
2025-06-24	18:26:10[709]	210	230	338	47.6025622024998
2025-06-24	18:26:10[709]	211	229	339	47.3426120064983
2025-06-24	18:26:10[732]	207	229	336	47.888621549843
2025-06-24	18:26:10[732]	213	225	334	46.569354804749
2025-06-24	18:26:10[775]	207	231	340	48.1363583683326
2025-06-24	18:26:10[775]	215	228	344	46.680883602843
2025-06-24	18:26:10[775]	214	230	340	47.063819728457
2025-06-24	18:26:10[775]	210	226	338	47.1016543276713
2025-06-24	18:26:10[819]	213	236	346	47.9324100312904
2025-06-24	18:26:10[819]	214	237	346	47.9194285419761
2025-06-24	18:26:10[819]	221	236	349	46.8799305443395
2025-06-24	18:26:10[856]	221	245	346	47.9482507219327
2025-06-24	18:26:10[856]	225	247	351	47.6686345693443
2025-06-24	18:26:10[856]	227	251	351	47.8743617742506
2025-06-24	18:26:10[856]	232	255	365	47.7039516664508
2025-06-24	18:26:10[856]	224	254	370	48.5912590372055
2025-06-24	18:26:10[886]	229	260	365	48.6273936175717
2025-06-24	18:26:10[886]	236	261	370	47.8796543313146
2025-06-24	18:26:10[886]	239	261	378	47.5193892912063
2025-06-24	18:26:10[886]	245	266	384	47.3532968661083
2025-06-24	18:26:10[905]	239	270	389	48.4852218972211
2025-06-24	18:26:10[938]	243	261	401	47.0454084888872
2025-06-24	18:26:10[938]	238	269	396	48.498936218141
2025-06-24	18:26:10[938]	238	270	401	48.6044205391757
2025-06-24	18:26:10[961]	236	269	403	48.73876496768
2025-06-24	18:26:10[961]	229	261	399	48.7364593581783
2025-06-24	18:26:10[961]	223	251	392	48.3806322633172
2025-06-24	18:26:10[961]	229	238	393	46.1040646456259
2025-06-24	18:26:10[989]	216	241	386	48.131221422692
2025-06-24	18:26:11[019]	206	233	377	48.5194530354954
2025-06-24	18:26:11[020]	208	223	375	46.9932481478683
2025-06-24	18:26:11[020]	206	221	377	47.0119049878531
2025-06-24	18:26:11[056]	197	213	381	47.2347988587389
2025-06-24	18:26:11[056]	199	212	372	46.8116712526662
2025-06-24	18:26:11[056]	200	207	379	45.9853339489779
2025-06-24	18:26:11[062]	199	208	377	46.26677638774
2025-06-24	18:26:11[062]	191	206	384	47.1637986652692
2025-06-24	18:26:11[082]	201	209	388	46.1178245823861
2025-06-24	18:26:11[082]	208	216	393	46.0809241866607
2025-06-24	18:26:11[120]	198	217	397	47.6213497565908
2025-06-24	18:26:11[120]	205	221	398	47.150943127516
2025-06-24	18:26:11[120]	203	218	397	47.0405541485182
2025-06-24	18:26:11[139]	210	217	401	45.9391909457356
2025-06-24	18:26:11[139]	205	229	409	48.1652063888104
2025-06-24	18:26:11[139]	207	230	407	48.0127875041833
2025-06-24	18:26:11[162]	211	234	406	47.9587221467808
2025-06-24	18:26:11[162]	219	236	409	47.1397261406036
2025-06-24	18:26:11[189]	217	239	407	47.7621283133788
2025-06-24	18:26:11[189]	218	244	413	48.2210402155005
2025-06-24	18:26:11[189]	227	243	414	46.9497416721069
2025-06-24	18:26:11[206]	217	246	412	48.5840385270974
2025-06-24	18:26:11[206]	226	247	408	47.5421178425847
2025-06-24	18:26:11[256]	221	250	419	48.5233178063093
2025-06-24	18:26:11[256]	221	252	421	48.7497517858005
2025-06-24	18:26:11[256]	230	247	420	47.0411240516326
2025-06-24	18:26:11[256]	228	248	411	47.4059705166453
2025-06-24	18:26:11[256]	218	245	412	48.3374427983428
2025-06-24	18:26:11[272]	223	251	415	48.3806322633172
2025-06-24	18:26:11[321]	221	242	409	47.5969488215524
2025-06-24	18:26:11[321]	223	246	413	47.807565083801
2025-06-24	18:26:11[321]	226	249	414	47.7721567768909
2025-06-24	18:26:11[321]	216	243	411	48.3664606634298
2025-06-24	18:26:11[321]	218	238	413	47.5113632671631
2025-06-24	18:26:11[359]	218	242	411	47.9866369904752
2025-06-24	18:26:11[359]	220	237	410	47.1303705596612
2025-06-24	18:26:11[359]	214	244	412	48.747644974766
2025-06-24	18:26:11[359]	217	239	405	47.7621283133788
2025-06-24	18:26:11[359]	214	232	415	47.3111314527614
2025-06-24	18:26:11[380]	217	240	413	47.8811640750038
2025-06-24	18:26:11[410]	223	237	412	46.7432464843058
2025-06-24	18:26:11[413]	215	241	405	48.2633313182354
2025-06-24	18:26:11[446]	218	239	411	47.6309968301967
2025-06-24	18:26:11[446]	217	235	415	47.2804853246819
2025-06-24	18:26:11[446]	222	243	406	47.5857943424245
2025-06-24	18:26:11[446]	227	247	416	47.4161102856813
2025-06-24	18:26:11[446]	222	252	422	48.6214847041173
2025-06-24	18:26:11[466]	223	246	417	47.807565083801
2025-06-24	18:26:11[491]	220	255	415	49.214178522734
2025-06-24	18:26:11[491]	229	254	420	47.9629759283711
2025-06-24	18:26:11[491]	231	255	422	47.8271245781613
2025-06-24	18:26:11[491]	231	250	419	47.2620668137578
2025-06-24	18:26:11[522]	229	254	425	47.9629759283711
2025-06-24	18:26:11[522]	231	246	422	46.8011605157224
2025-06-24	18:26:11[522]	228	255	416	48.1995397095626
2025-06-24	18:26:11[548]	236	250	420	46.6500393955779
2025-06-24	18:26:11[564]	227	255	425	48.3246491071108
2025-06-24	18:26:11[564]	226	251	415	48.00017839798
2025-06-24	18:26:11[581]	229	252	417	47.7376297965076
2025-06-24	18:26:11[581]	219	245	417	48.2071854672787
2025-06-24	18:26:11[611]	226	249	424	47.7721567768909
2025-06-24	18:26:11[611]	227	245	420	47.1839502276763
2025-06-24	18:26:11[611]	220	243	415	47.8438888701325
2025-06-24	18:26:11[640]	225	247	408	47.6686345693443
2025-06-24	18:26:11[640]	226	241	417	46.8397030372961
2025-06-24	18:26:11[640]	224	237	417	46.6152880484747
2025-06-24	18:26:11[675]	225	239	412	46.7282276504986
2025-06-24	18:26:11[675]	222	240	410	47.2311746080313
2025-06-24	18:26:11[675]	215	241	408	48.2633313182354
2025-06-24	18:26:11[708]	222	240	412	47.2311746080313
2025-06-24	18:26:11[708]	220	242	407	47.7263109939063
2025-06-24	18:26:11[708]	214	246	403	48.9793824526782
2025-06-24	18:26:11[733]	222	236	415	46.7508541865428
2025-06-24	18:26:11[733]	220	243	414	47.8438888701325
2025-06-24	18:26:11[733]	221	236	418	46.8799305443395
2025-06-24	18:26:11[733]	221	240	409	47.3600955346629
2025-06-24	18:26:11[754]	223	237	418	46.7432464843058
2025-06-24	18:26:11[788]	228	244	412	46.9414863909144
2025-06-24	18:26:11[788]	218	243	414	48.1041058368313
2025-06-24	18:26:11[788]	220	244	418	47.9609361341638
2025-06-24	18:26:11[788]	225	245	415	47.4366482468101
2025-06-24	18:26:11[824]	219	245	419	48.2071854672787
2025-06-24	18:26:11[824]	219	241	416	47.7381465193552
2025-06-24	18:26:11[824]	227	241	415	46.7134653173658
2025-06-24	18:26:11[844]	226	241	418	46.8397030372961
2025-06-24	18:26:11[844]	224	247	410	47.7956623171243
2025-06-24	18:26:11[844]	220	245	414	48.0774553994244
2025-06-24	18:26:11[877]	222	246	415	47.9356734464212
2025-06-24	18:26:11[877]	218	242	415	47.9866369904752
2025-06-24	18:26:11[877]	225	249	420	47.8985767992817
2025-06-24	18:26:11[910]	221	251	461	48.6367888811969
2025-06-24	18:26:11[910]	215	264	522	50.8408375039083
2025-06-24	18:26:11[910]	197	279	604	54.7743451520922
2025-06-24	18:26:11[944]	203	292	702	55.1927616793886
2025-06-24	18:26:11[944]	201	305	825	56.6144629826428
2025-06-24	18:26:11[944]	214	312	977	55.5538736982695
2025-06-24	18:26:11[944]	233	295	1153	51.6972443289458
2025-06-24	18:26:11[967]	284	241	1359	40.3176544892467
2025-06-24	18:26:11[990]	364	127	1493	19.2339357907921
2025-06-24	18:26:11[990]	475	-49	1498	354.110320825013
2025-06-24	18:26:11[990]	555	-198	1303	340.365797783479
2025-06-24	18:26:12[024]	578	-258	1039	335.945602571188
2025-06-24	18:26:12[024]	543	-246	774	335.627635077596
2025-06-24	18:26:12[024]	503	-199	560	338.414948419233
2025-06-24	18:26:12[024]	453	-132	413	343.754366954526
2025-06-24	18:26:12[044]	409	-61	297	351.517192104141
2025-06-24	18:26:12[070]	358	1	224	0.160043660606002
2025-06-24	18:26:12[070]	319	66	200	11.6893691754392
2025-06-24	18:26:12[103]	282	130	225	24.7493664907175
2025-06-24	18:26:12[103]	249	184	300	36.4627639463173
2025-06-24	18:26:12[103]	221	231	426	46.2673989852333
2025-06-24	18:26:12[103]	206	278	626	53.4612881425714
2025-06-24	18:26:12[103]	201	313	903	57.2925377926777
2025-06-24	18:26:12[126]	229	298	1224	52.4592936501095
2025-06-24	18:26:12[126]	349	161	1511	24.764728833618
2025-06-24	18:26:12[146]	518	-104	1432	348.647531691543
2025-06-24	18:26:12[146]	579	-257	1041	336.06506148628
2025-06-24	18:26:12[171]	535	-228	677	336.917837868797
2025-06-24	18:26:12[171]	478	-150	441	342.577749890491
2025-06-24	18:26:12[171]	404	-54	284	352.386778234033
2025-06-24	18:26:12[194]	345	27	213	4.4748965062461
2025-06-24	18:26:12[227]	300	111	221	20.3044737099604
2025-06-24	18:26:12[227]	259	184	305	35.390927122541
2025-06-24	18:26:12[227]	228	253	465	47.9752739044501
2025-06-24	18:26:12[227]	211	312	742	55.9302163723101
2025-06-24	18:26:12[248]	218	325	1112	56.1475068864133
2025-06-24	18:26:12[248]	317	250	1506	38.2608498930954
2025-06-24	18:26:12[248]	518	-55	1496	353.939179143486
2025-06-24	18:26:12[272]	598	-254	1046	336.986682177742
2025-06-24	18:26:12[305]	536	-212	646	338.42009371238
2025-06-24	18:26:12[305]	450	-120	378	345.068582821862
2025-06-24	18:26:12[305]	388	-16	240	357.638625341824
2025-06-24	18:26:12[305]	328	73	205	12.5473021499272
2025-06-24	18:26:12[328]	273	160	267	30.3737395509618
2025-06-24	18:26:12[349]	229	238	422	46.1040646456259
2025-06-24	18:26:12[349]	213	299	704	54.5348944041909
2025-06-24	18:26:12[349]	224	331	1115	55.9123276177954
2025-06-24	18:26:12[349]	333	241	1548	35.8941514585492
2025-06-24	18:26:12[372]	561	-86	1504	351.284538755009
2025-06-24	18:26:12[395]	611	-259	992	337.028142689492
2025-06-24	18:26:12[395]	526	-195	580	339.659126735938
2025-06-24	18:26:12[395]	445	-94	340	348.072413795478
2025-06-24	18:26:12[429]	371	11	223	1.69829915633622
2025-06-24	18:26:12[429]	312	109	220	19.2573198029202
2025-06-24	18:26:12[429]	258	192	309	36.6561084159669
2025-06-24	18:26:12[429]	225	277	518	50.9139290408006
2025-06-24	18:26:12[462]	208	344	857	58.8406954916556
2025-06-24	18:26:12[462]	249	356	1327	55.0295886178836
2025-06-24	18:26:12[462]	435	158	1686	19.9619524599064
2025-06-24	18:26:12[507]	605	-256	844	337.06481017497
2025-06-24	18:26:12[507]	425	-50	289	353.290163192243
2025-06-24	18:26:12[540]	361	51	203	8.04120284518069
2025-06-24	18:26:12[540]	296	137	234	24.8364850630717
2025-06-24	18:26:12[540]	248	232	362	43.0908475670036
2025-06-24	18:26:12[540]	226	306	605	53.5518302338201
2025-06-24	18:26:12[563]	220	371	983	59.3324019172633
2025-06-24	18:26:12[583]	499	128	1752	14.3869194721798
2025-06-24	18:26:12[583]	682	-214	1335	342.579029899863
2025-06-24	18:26:12[583]	622	-249	821	338.18271030909
2025-06-24	18:26:12[630]	446	-57	290	352.71692672924
2025-06-24	18:26:12[630]	373	52	204	7.93646358121883
2025-06-24	18:26:12[664]	306	154	231	26.7146481726805
2025-06-24	18:26:12[664]	269	238	367	41.501063781859
2025-06-24	18:26:12[664]	231	331	603	55.0893823154939
2025-06-24	18:26:12[664]	247	401	978	58.3685879848595
2025-06-24	18:26:12[697]	512	206	1835	21.917080485691
2025-06-24	18:26:12[717]	721	-189	1476	345.311213226682
2025-06-24	18:26:12[717]	677	-263	927	338.769917882432
2025-06-24	18:26:12[717]	560	-181	550	342.088426330321
2025-06-24	18:26:12[741]	398	37	222	5.31122648448252
2025-06-24	18:26:12[791]	330	125	224	20.7460802756834
2025-06-24	18:26:12[791]	279	223	316	38.6347554443561
2025-06-24	18:26:12[791]	243	311	530	51.9976926040144
2025-06-24	18:26:12[791]	238	396	869	58.9937076334892
2025-06-24	18:26:12[818]	425	328	1806	37.6596925668417
2025-06-24	18:26:12[818]	693	-62	1693	354.887581911293
2025-06-24	18:26:12[818]	729	-267	1122	339.884483526764
2025-06-24	18:26:12[841]	619	-208	681	341.42632074719
2025-06-24	18:26:12[841]	432	-2	254	359.734743656624
2025-06-24	18:26:12[875]	358	89	212	13.9609038933162
2025-06-24	18:26:12[875]	301	187	263	31.8511323047629
2025-06-24	18:26:12[875]	257	276	427	47.0415741999608
2025-06-24	18:26:12[875]	237	366	693	57.0752885831935
2025-06-24	18:26:12[898]	240	426	1083	60.6039471450567
2025-06-24	18:26:12[931]	567	143	1858	14.1550649058667
2025-06-24	18:26:12[931]	739	-208	1407	344.280136508998
2025-06-24	18:26:12[951]	672	-255	884	339.220034945304
2025-06-24	18:26:12[951]	474	-59	312	352.904739960816
2025-06-24	18:26:12[951]	391	43	219	6.27585063930819
2025-06-24	18:26:12[975]	326	140	226	23.2410004093175
2025-06-24	18:26:12[998]	280	231	328	39.5226312711711
2025-06-24	18:26:12[998]	249	317	562	51.8507566617799
2025-06-24	18:26:13[018]	240	388	918	58.2608592041848
2025-06-24	18:26:13[018]	285	419	1403	55.7768180008279
2025-06-24	18:26:13[044]	727	-175	1511	346.465523155088
2025-06-24	18:26:13[044]	683	-264	929	338.866986734195
2025-06-24	18:26:13[067]	468	-61	313	352.573825954045
2025-06-24	18:26:13[101]	381	52	213	7.77187669765362
2025-06-24	18:26:13[101]	310	150	233	25.8209919741893
2025-06-24	18:26:13[101]	266	241	381	42.1770507889589
2025-06-24	18:26:13[101]	237	333	664	54.5600964808863
2025-06-24	18:26:13[135]	248	403	1096	58.3924977537511
2025-06-24	18:26:13[135]	637	0	1750	0
2025-06-24	18:26:13[155]	723	-281	1144	338.760968181956
2025-06-24	18:26:13[155]	616	-223	652	340.099086115335
2025-06-24	18:26:13[177]	402	18	217	2.563770211465
2025-06-24	18:26:13[177]	332	126	222	20.7826588547139
2025-06-24	18:26:13[211]	276	222	350	38.8113840367584
2025-06-24	18:26:13[211]	248	318	616	52.0502502588731
2025-06-24	18:26:13[211]	247	396	1040	58.046668360166
2025-06-24	18:26:13[245]	631	28	1796	2.54077669857738
2025-06-24	18:26:13[245]	735	-277	1159	339.350041353174
2025-06-24	18:26:13[245]	607	-229	641	339.330252318339
2025-06-24	18:26:13[288]	405	22	219	3.10930745093526
2025-06-24	18:26:13[288]	320	141	227	23.7794891396467
2025-06-24	18:26:13[288]	281	246	383	41.2003573516797
2025-06-24	18:26:13[311]	249	339	689	53.7022237899468
2025-06-24	18:26:13[311]	259	404	1171	57.3365099862802
2025-06-24	18:26:13[361]	707	-101	1658	351.869897645844
2025-06-24	18:26:13[361]	712	-286	987	338.115392441175
2025-06-24	18:26:13[361]	464	-56	289	353.118276369363
2025-06-24	18:26:13[394]	367	67	206	10.3460565644023
2025-06-24	18:26:13[394]	299	179	275	30.9073630665112
2025-06-24	18:26:13[394]	254	271	474	46.8546438750328
2025-06-24	18:26:13[428]	246	368	848	56.2381332891558
2025-06-24	18:26:13[428]	289	396	1417	53.878107568268
2025-06-24	18:26:13[452]	744	-261	1334	340.668800417795
2025-06-24	18:26:13[452]	652	-263	733	338.032121469484
2025-06-24	18:26:13[474]	411	-3	227	359.581790058503
2025-06-24	18:26:13[474]	330	125	221	20.7460802756834
2025-06-24	18:26:13[505]	283	220	360	37.860964620423
2025-06-24	18:26:13[505]	255	302	653	49.8232272370049
2025-06-24	18:26:13[505]	272	369	1135	53.6050564882846
2025-06-24	18:26:13[535]	717	-137	1649	349.182657469929
2025-06-24	18:26:13[535]	719	-326	980	335.610103492212
2025-06-24	18:26:13[569]	469	-76	293	350.795407933805
2025-06-24	18:26:13[569]	380	54	207	8.08787997453801
2025-06-24	18:26:13[569]	314	150	250	25.5341329916476
2025-06-24	18:26:13[592]	282	238	415	40.1634165542647
2025-06-24	18:26:13[592]	256	323	739	51.6007239988232
2025-06-24	18:26:13[617]	281	371	1194	52.8592605491557
2025-06-24	18:26:13[617]	718	-134	1683	349.428532920652
2025-06-24	18:26:13[650]	753	-330	1083	336.334707660896
2025-06-24	18:26:13[650]	505	-133	362	345.245268395734
2025-06-24	18:26:13[670]	415	-10	222	358.619645926556
2025-06-24	18:26:13[670]	348	92	205	14.8083770390424
2025-06-24	18:26:13[694]	302	173	292	29.8061383436447
2025-06-24	18:26:13[694]	274	263	479	43.8265075510317
2025-06-24	18:26:13[694]	268	330	776	50.9192163713055
2025-06-24	18:26:13[717]	302	360	1185	50.0070864271059
2025-06-24	18:26:13[737]	664	-22	1799	358.102340050956
2025-06-24	18:26:13[764]	785	-305	1396	338.767107704582
2025-06-24	18:26:13[764]	723	-330	928	335.466548604596
2025-06-24	18:26:13[784]	517	-135	375	345.365592641134
2025-06-24	18:26:13[784]	443	-32	251	355.868428963346
2025-06-24	18:26:13[799]	384	55	204	8.15099035159482
2025-06-24	18:26:13[799]	336	135	239	21.8895567699047
2025-06-24	18:26:13[819]	305	212	329	34.8024671422776
2025-06-24	18:26:13[835]	270	279	491	45.9391909457356
2025-06-24	18:26:13[835]	267	334	723	51.3611178879718
2025-06-24	18:26:13[869]	293	374	1062	51.924053574936
2025-06-24	18:26:13[869]	524	198	1811	20.6997033711454
2025-06-24	18:26:13[902]	745	-140	1715	349.357129255296
2025-06-24	18:26:13[902]	785	-338	1233	336.704581559689
2025-06-24	18:26:13[902]	688	-312	797	335.606260613837
2025-06-24	18:26:13[936]	493	-102	330	348.310630824561
2025-06-24	18:26:13[936]	421	-3	223	359.591723445975
2025-06-24	18:26:13[936]	364	81	206	12.5454731477487
2025-06-24	18:26:13[936]	327	167	277	27.0535539033788
2025-06-24	18:26:13[969]	285	247	412	40.9143832200251
2025-06-24	18:26:13[969]	263	321	642	50.6717353750522
2025-06-24	18:26:13[992]	282	362	977	52.0812122446587
2025-06-24	18:26:14[026]	521	184	1818	19.4515388496084
2025-06-24	18:26:14[026]	741	-178	1632	346.49256952557
2025-06-24	18:26:14[026]	744	-345	1088	335.122388805471
2025-06-24	18:26:14[026]	637	-268	674	337.182432234101
2025-06-24	18:26:14[046]	445	-45	260	354.225674097337
2025-06-24	18:26:14[046]	377	61	210	9.19101404442021
2025-06-24	18:26:14[082]	323	146	249	24.3235575689677
2025-06-24	18:26:14[082]	283	231	372	39.2231945119523
2025-06-24	18:26:14[082]	269	300	605	48.1184796541996
2025-06-24	18:26:14[082]	274	357	965	52.4935087781925
2025-06-24	18:26:14[115]	538	170	1839	17.535761538446
2025-06-24	18:26:14[115]	758	-209	1566	344.585105415751
2025-06-24	18:26:14[138]	727	-327	997	335.782086366359
2025-06-24	18:26:14[138]	614	-237	593	338.89373657225
2025-06-24	18:26:14[178]	414	-3	227	359.584820458855
2025-06-24	18:26:14[178]	353	96	216	15.2139086074215
2025-06-24	18:26:14[211]	304	188	299	31.7335191534163
2025-06-24	18:26:14[211]	265	277	492	46.2683340296146
2025-06-24	18:26:14[211]	265	351	802	52.9477153137313
2025-06-24	18:26:14[235]	442	285	1766	32.8137763604661
2025-06-24	18:26:14[235]	708	-99	1750	352.039914296724
2025-06-24	18:26:14[235]	748	-329	1150	336.258206897765
2025-06-24	18:26:14[258]	633	-261	681	337.592555236327
2025-06-24	18:26:14[288]	429	-20	243	357.330800739933
2025-06-24	18:26:14[288]	358	78	214	12.2913487628666
2025-06-24	18:26:14[288]	308	176	291	29.7448812969422
2025-06-24	18:26:14[288]	259	265	464	45.6560298740817
2025-06-24	18:26:14[318]	251	340	777	53.5639475750141
2025-06-24	18:26:14[318]	285	377	1229	52.9118799579711
2025-06-24	18:26:14[351]	674	-98	1734	351.727134371079
2025-06-24	18:26:14[351]	728	-321	1137	336.205683453246
2025-06-24	18:26:14[384]	611	-258	678	337.107679791741
2025-06-24	18:26:14[384]	417	-29	241	356.021806577133
2025-06-24	18:26:14[407]	355	76	208	12.0837344185269
2025-06-24	18:26:14[407]	292	174	289	30.7903086880055
2025-06-24	18:26:14[407]	257	246	457	43.7472104734979
2025-06-24	18:26:14[427]	241	316	758	52.6687472161189
2025-06-24	18:26:14[427]	252	353	1170	54.4776788893821
2025-06-24	18:26:14[451]	611	-51	1750	355.228597808236
2025-06-24	18:26:14[451]	694	-306	1209	336.206253127817
2025-06-24	18:26:14[474]	612	-274	731	335.881344841694
2025-06-24	18:26:14[504]	434	-50	274	353.428077345684
2025-06-24	18:26:14[504]	354	55	214	8.83127902009961
2025-06-24	18:26:14[504]	303	153	256	26.7915155294192
2025-06-24	18:26:14[534]	262	238	407	42.2519118199463
2025-06-24	18:26:14[534]	240	313	668	52.5199776633585
2025-06-24	18:26:14[534]	240	365	1051	56.6737103128848
2025-06-24	18:26:14[584]	526	82	1843	8.86072093783019
2025-06-24	18:26:14[584]	716	-271	1435	339.268765662671
2025-06-24	18:26:14[584]	667	-305	901	335.426738782573
2025-06-24	18:26:14[608]	467	-85	330	349.684357266144
2025-06-24	18:26:14[628]	394	17	229	2.4706205139935
2025-06-24	18:26:14[628]	328	116	229	19.476575498932
2025-06-24	18:26:14[628]	283	206	327	36.0514421841554
2025-06-24	18:26:14[628]	249	284	535	48.756993130124
2025-06-24	18:26:14[658]	236	359	848	56.6798161638821
2025-06-24	18:26:14[658]	272	386	1295	54.8290553256019
2025-06-24	18:26:14[678]	665	-104	1761	351.11145610923
2025-06-24	18:26:14[678]	730	-325	1188	336.001109645622
2025-06-24	18:26:14[708]	536	-157	449	343.674140914336
2025-06-24	18:26:14[708]	446	-46	289	354.111391253954
2025-06-24	18:26:14[742]	370	56	224	8.60647351978887
2025-06-24	18:26:14[742]	313	158	258	26.7842941612649
2025-06-24	18:26:14[742]	269	240	396	41.7391292276543
2025-06-24	18:26:14[775]	246	322	648	52.6210713092971
2025-06-24	18:26:14[775]	241	369	995	56.8507827984002
2025-06-24	18:26:14[775]	293	361	1476	50.9360293632833
2025-06-24	18:26:14[820]	694	-218	1588	342.561399073583
2025-06-24	18:26:14[820]	688	-323	1025	334.851036363482
2025-06-24	18:26:14[820]	488	-120	383	346.184974658738
2025-06-24	18:26:14[842]	412	-14	253	358.053804882969
2025-06-24	18:26:14[842]	345	80	218	13.0552472237966
2025-06-24	18:26:14[862]	292	172	285	30.4998332334474
2025-06-24	18:26:14[896]	252	248	441	44.5416435419996
2025-06-24	18:26:14[896]	236	326	705	54.0982291455475
2025-06-24	18:26:14[896]	228	375	1090	58.7003986653715
2025-06-24	18:26:14[896]	308	341	1576	47.9108378261678
2025-06-24	18:26:14[920]	702	-267	1421	339.176094275076
2025-06-24	18:26:14[943]	549	-209	553	339.158562741846
2025-06-24	18:26:14[976]	471	-92	338	348.947627529807
2025-06-24	18:26:14[976]	401	14	236	1.99953925694867
2025-06-24	18:26:14[976]	340	105	229	17.1619188028653
2025-06-24	18:26:14[976]	287	191	321	33.6439727816902
2025-06-24	18:26:15[010]	247	276	497	48.1737625799618
2025-06-24	18:26:15[010]	231	350	797	56.5751888173962
2025-06-24	18:26:15[010]	257	389	1211	56.54852149149
2025-06-24	18:26:15[010]	363	315	1716	40.9504182967286
2025-06-24	18:26:15[053]	733	-302	1325	337.608071648822
2025-06-24	18:26:15[097]	550	-188	508	341.128639098313
2025-06-24	18:26:15[097]	382	32	230	4.78846655031359
2025-06-24	18:26:15[097]	323	122	228	20.6920010513946
2025-06-24	18:26:15[107]	283	208	344	36.3152291813611
2025-06-24	18:26:15[130]	251	292	546	49.3180071273524
2025-06-24	18:26:15[130]	240	355	860	55.9390911831922
2025-06-24	18:26:15[130]	265	378	1291	54.9673084474825
2025-06-24	18:26:15[130]	383	273	1757	35.4810334411624
2025-06-24	18:26:15[153]	704	-329	1214	334.951926360429
2025-06-24	18:26:15[177]	518	-165	458	342.331615632648
2025-06-24	18:26:15[220]	444	-60	292	352.303948277983
2025-06-24	18:26:15[220]	373	41	222	6.27274530324018
2025-06-24	18:26:15[220]	313	135	247	23.3310150378961
2025-06-24	18:26:15[220]	274	217	359	38.3781958772152
2025-06-24	18:26:15[220]	241	302	586	51.4096692132867
2025-06-24	18:26:15[240]	231	354	912	56.8738491023736
2025-06-24	18:26:15[243]	261	373	1358	55.0182903608969
2025-06-24	18:26:15[276]	653	-151	1688	346.979753248034
2025-06-24	18:26:15[276]	697	-323	1140	335.136303428248
2025-06-24	18:26:15[330]	509	-153	433	343.269779496085
2025-06-24	18:26:15[330]	429	-43	280	354.276183742607
2025-06-24	18:26:15[330]	366	59	220	9.15742515074944
2025-06-24	18:26:15[330]	302	150	250	26.4130733385141
2025-06-24	18:26:15[330]	264	226	378	40.5655294938988
2025-06-24	18:26:15[364]	241	309	622	52.0480748828248
2025-06-24	18:26:15[364]	224	361	956	58.1804557444289
2025-06-24	18:26:15[364]	276	366	1420	52.9801137451685
2025-06-24	18:26:15[397]	665	-182	1631	344.69386102591
2025-06-24	18:26:15[397]	684	-325	1069	334.585447744131
2025-06-24	18:26:15[420]	499	-137	414	344.647769899234
2025-06-24	18:26:15[420]	426	-31	267	355.837925177652
2025-06-24	18:26:15[443]	357	65	223	10.3189691649338
2025-06-24	18:26:15[476]	303	153	271	26.7915155294192
2025-06-24	18:26:15[476]	259	243	405	43.1744576926701
2025-06-24	18:26:15[476]	235	320	652	53.7073702715204
2025-06-24	18:26:15[476]	235	368	1011	57.43822952787
2025-06-24	18:26:15[476]	291	358	1485	50.8940927952617
2025-06-24	18:26:15[510]	682	-217	1592	342.34987578007
2025-06-24	18:26:15[510]	685	-326	1046	334.549643496594
2025-06-24	18:26:15[537]	496	-130	395	345.313312050063
2025-06-24	18:26:15[537]	419	-21	265	357.130774659706
2025-06-24	18:26:15[563]	358	73	223	11.5252135095447
2025-06-24	18:26:15[563]	304	154	262	26.8658136613215
2025-06-24	18:26:15[589]	258	245	401	43.5195241396702
2025-06-24	18:26:15[589]	242	315	638	52.4665857285409
2025-06-24	18:26:15[589]	242	366	980	56.5272352734957
2025-06-24	18:26:15[613]	278	364	1426	52.6297152553637
2025-06-24	18:26:15[646]	665	-168	1675	345.821935585293
2025-06-24	18:26:15[646]	702	-327	1147	335.023332899222
2025-06-24	18:26:15[679]	525	-163	456	342.75167554244
2025-06-24	18:26:15[679]	447	-60	295	352.354986728329
2025-06-24	18:26:15[679]	375	34	220	5.18065257245975
2025-06-24	18:26:15[709]	320	131	231	22.2629659320347
2025-06-24	18:26:15[709]	281	206	334	36.2449971605186
2025-06-24	18:26:15[709]	250	288	525	49.0402040184042
2025-06-24	18:26:15[745]	231	341	802	55.8855270546587
2025-06-24	18:26:15[745]	252	377	1186	56.2398459285334
2025-06-24	18:26:15[745]	336	326	1638	44.1345706627195
2025-06-24	18:26:15[752]	695	-250	1521	340.215721295991
2025-06-24	18:26:15[786]	593	-247	668	337.386996000258
2025-06-24	18:26:15[786]	511	-151	431	343.537641514729
2025-06-24	18:26:15[819]	442	-46	290	354.058480206247
2025-06-24	18:26:15[819]	383	31	219	4.6274298067207
2025-06-24	18:26:15[819]	331	124	236	20.5370731078553
2025-06-24	18:26:15[819]	289	195	321	34.0091338033945
2025-06-24	18:26:15[849]	255	274	475	47.0569982222966
2025-06-24	18:26:15[849]	234	327	716	54.4126294368662
