Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 03월 16일 14:32:57


날짜/시간 	 배터리전압 	 태양광전압
2021-03-16 15:36:02:715	0	0
2021-03-16 15:36:03:702	0	0
2021-03-16 15:36:03:715	0	0
2021-03-16 15:36:04:703	0	0
2021-03-16 15:36:04:718	0	0
2021-03-16 15:36:05:703	0	0
2021-03-16 15:36:05:720	0	0
2021-03-16 15:36:06:706	0	0
2021-03-16 15:36:06:725	0	0
2021-03-16 15:36:07:706	0	0
2021-03-16 15:36:07:722	0	0
2021-03-16 15:36:08:709	0	0
2021-03-16 15:36:08:729	0	0
2021-03-16 15:36:09:709	0	0
2021-03-16 15:36:09:725	0	0
2021-03-16 15:36:10:712	0	0
2021-03-16 15:36:10:727	0	0
2021-03-16 15:36:11:714	0	0
2021-03-16 15:36:11:728	0	0
2021-03-16 15:36:12:715	0	0
2021-03-16 15:36:12:734	0	0
2021-03-16 15:36:13:716	0	0
2021-03-16 15:36:13:731	0	0
2021-03-16 15:36:14:717	0	0
2021-03-16 15:36:14:733	0	0
2021-03-16 15:36:15:719	0	0
2021-03-16 15:36:15:733	0	0
2021-03-16 15:36:16:721	0	0
2021-03-16 15:36:16:735	0	0
2021-03-16 15:36:17:724	0	0
2021-03-16 15:36:17:740	0	0
2021-03-16 15:36:18:723	0	0
2021-03-16 15:36:18:738	0	0
2021-03-16 15:36:19:726	0	0
2021-03-16 15:36:19:739	0	0
2021-03-16 15:36:20:727	0	0
2021-03-16 15:36:20:741	0	0
2021-03-16 15:36:21:728	0	0
2021-03-16 15:36:21:744	0	0
2021-03-16 15:36:22:728	0	0
2021-03-16 15:36:22:746	0	0
2021-03-16 15:36:23:731	0	0
2021-03-16 15:36:23:746	0	0
2021-03-16 15:36:24:732	0	0
2021-03-16 15:36:24:746	0	0
2021-03-16 15:36:25:732	0	0
2021-03-16 15:36:25:748	0	0
2021-03-16 15:36:26:735	0	0
2021-03-16 15:36:26:750	0	0
2021-03-16 15:36:27:737	0	0
2021-03-16 15:36:27:756	0	0
2021-03-16 15:36:28:737	0	0
2021-03-16 15:36:28:753	0	0
2021-03-16 15:36:29:738	0	0
2021-03-16 15:36:29:754	0	0
2021-03-16 15:36:30:740	0	0
2021-03-16 15:36:30:755	0	0
2021-03-16 15:36:31:742	0	0
2021-03-16 15:36:31:757	0	0
2021-03-16 15:36:32:743	0	0
2021-03-16 15:36:32:757	0	0
2021-03-16 15:36:33:744	0	0
2021-03-16 15:36:33:759	0	0
2021-03-16 15:36:34:747	0	0
2021-03-16 15:36:34:761	0	0
2021-03-16 15:36:35:748	0	0
2021-03-16 15:36:35:767	0	0
2021-03-16 15:36:36:749	0	0
2021-03-16 15:36:36:764	0	0
2021-03-16 15:36:37:750	0	0
2021-03-16 15:36:37:765	0	0
2021-03-16 15:36:38:752	0	0
2021-03-16 15:36:38:766	0	0
2021-03-16 15:36:39:754	0	0
2021-03-16 15:36:39:769	0	0
2021-03-16 15:36:40:755	0	0
2021-03-16 15:36:40:771	0	0
2021-03-16 15:36:41:755	0	0
2021-03-16 15:36:41:771	0	0
2021-03-16 15:36:42:758	0	0
2021-03-16 15:36:42:772	0	0
2021-03-16 15:36:43:761	0	0
2021-03-16 15:36:43:774	0	0
2021-03-16 15:36:44:762	0	0
2021-03-16 15:36:44:776	0	0
2021-03-16 15:36:45:763	0	0
2021-03-16 15:36:45:777	0	0
2021-03-16 15:36:46:763	0	0
2021-03-16 15:36:46:781	0	0
2021-03-16 15:36:47:766	0	0
2021-03-16 15:36:47:780	0	0
2021-03-16 15:36:48:768	0	0
2021-03-16 15:36:48:781	0	0
2021-03-16 15:36:49:769	0	0
2021-03-16 15:36:49:784	0	0
2021-03-16 15:36:50:770	0	0
2021-03-16 15:36:50:785	0	0
2021-03-16 15:36:51:771	0	0
2021-03-16 15:36:51:786	0	0
2021-03-16 15:36:52:771	0	0
2021-03-16 15:36:52:787	0	0
2021-03-16 15:36:53:775	0	0
2021-03-16 15:36:53:789	0	0
2021-03-16 15:36:54:775	0	0
2021-03-16 15:36:54:790	0	0
2021-03-16 15:36:55:776	0	0
2021-03-16 15:36:55:792	0	0
2021-03-16 15:36:56:780	0	0
2021-03-16 15:36:56:795	0	0
2021-03-16 15:36:57:780	0	0
2021-03-16 15:36:57:794	0	0
2021-03-16 15:36:58:782	0	0
2021-03-16 15:36:58:796	0	0
2021-03-16 15:36:59:785	0	0
2021-03-16 15:36:59:800	0	0
2021-03-16 15:37:00:783	0	0
2021-03-16 15:37:00:798	0	0
2021-03-16 15:37:01:785	0	0
2021-03-16 15:37:01:800	0	0
2021-03-16 15:37:02:788	0	0
2021-03-16 15:37:02:807	0	0
2021-03-16 15:37:03:789	0	0
2021-03-16 15:37:03:804	0	0
2021-03-16 15:37:04:789	0	0
2021-03-16 15:37:04:806	0	0
2021-03-16 15:37:05:793	0	0
2021-03-16 15:37:05:806	0	0
2021-03-16 15:37:06:794	0	0
2021-03-16 15:37:06:812	0	0
2021-03-16 15:37:07:794	0	0
2021-03-16 15:37:07:809	0	0
2021-03-16 15:37:08:798	0	0
2021-03-16 15:37:08:813	0	0
2021-03-16 15:37:09:797	0	0
2021-03-16 15:37:09:812	0	0
2021-03-16 15:37:10:800	0	0
2021-03-16 15:37:10:815	0	0
2021-03-16 15:37:11:801	0	0
2021-03-16 15:37:11:815	0	0
2021-03-16 15:37:12:802	0	0
2021-03-16 15:37:12:815	0	0
2021-03-16 15:37:13:803	0	0
2021-03-16 15:37:13:818	0	0
2021-03-16 15:37:14:805	0	0
2021-03-16 15:37:14:819	0	0
2021-03-16 15:37:15:806	0	0
2021-03-16 15:37:15:821	0	0
2021-03-16 15:37:16:808	0	0
2021-03-16 15:37:16:823	0	0
2021-03-16 15:37:17:808	0	0
2021-03-16 15:37:17:823	0	0
2021-03-16 15:37:18:809	0	0
2021-03-16 15:37:18:826	0	0
2021-03-16 15:37:19:811	0	0
2021-03-16 15:37:19:826	0	0
2021-03-16 15:37:20:813	0	0
2021-03-16 15:37:20:828	0	0
2021-03-16 15:37:21:815	0	0
2021-03-16 15:37:21:828	0	0
2021-03-16 15:37:22:814	0	0
2021-03-16 15:37:22:829	0	0
2021-03-16 15:37:23:817	0	0
2021-03-16 15:37:23:832	0	0
2021-03-16 15:37:24:817	0	0
2021-03-16 15:37:24:833	0	0
2021-03-16 15:37:25:819	0	0
2021-03-16 15:37:25:834	0	0
2021-03-16 15:37:26:821	0	0
2021-03-16 15:37:26:835	0	0
2021-03-16 15:37:27:822	0	0
2021-03-16 15:37:27:836	0	0
2021-03-16 15:37:28:823	0	0
2021-03-16 15:37:28:842	0	0
2021-03-16 15:37:29:826	0	0
2021-03-16 15:37:29:840	0	0
2021-03-16 15:37:30:827	0	0
2021-03-16 15:37:30:841	0	0
2021-03-16 15:37:31:832	0	0
2021-03-16 15:37:31:842	0	0
2021-03-16 15:37:32:831	0	0
2021-03-16 15:37:32:843	0	0
2021-03-16 15:37:33:830	0	0
2021-03-16 15:37:33:847	0	0
2021-03-16 15:37:34:831	0	0
2021-03-16 15:37:34:847	0	0
2021-03-16 15:37:35:832	0	0
2021-03-16 15:37:35:848	0	0
2021-03-16 15:37:36:834	0	0
2021-03-16 15:37:36:849	0	0
2021-03-16 15:37:37:836	0	0
2021-03-16 15:37:37:852	0	0
2021-03-16 15:37:38:838	0	0
2021-03-16 15:37:38:853	0	0
2021-03-16 15:37:39:840	0	0
2021-03-16 15:37:39:854	0	0
2021-03-16 15:37:40:839	0	0
2021-03-16 15:37:40:854	0	0
2021-03-16 15:37:41:844	0	0
2021-03-16 15:37:41:857	0	0
2021-03-16 15:37:42:842	0	0
2021-03-16 15:37:42:859	0	0
2021-03-16 15:37:43:846	0	0
2021-03-16 15:37:43:860	0	0
2021-03-16 15:37:44:847	0	0
2021-03-16 15:37:44:863	0	0
2021-03-16 15:37:45:847	0	0
2021-03-16 15:37:45:862	0	0
2021-03-16 15:37:46:849	0	0
2021-03-16 15:37:46:864	0	0
2021-03-16 15:37:47:849	0	0
2021-03-16 15:37:47:865	0	0
2021-03-16 15:37:48:851	0	0
2021-03-16 15:37:48:866	0	0
2021-03-16 15:37:49:853	0	0
2021-03-16 15:37:49:869	0	0
2021-03-16 15:37:50:854	0	0
2021-03-16 15:37:50:869	0	0
2021-03-16 15:37:51:856	0	0
2021-03-16 15:37:51:870	0	0
2021-03-16 15:37:52:856	0	0
2021-03-16 15:37:52:871	0	0
2021-03-16 15:37:53:860	0	0
2021-03-16 15:37:53:873	0	0
2021-03-16 15:37:54:860	0	0
2021-03-16 15:37:54:875	0	0
2021-03-16 15:37:55:861	0	0
2021-03-16 15:37:55:876	0	0
2021-03-16 15:37:56:862	0	0
2021-03-16 15:37:56:877	0	0
2021-03-16 15:37:57:864	0	0
2021-03-16 15:37:57:879	0	0
2021-03-16 15:37:58:866	0	0
2021-03-16 15:37:58:881	0	0
2021-03-16 15:37:59:866	0	0
2021-03-16 15:37:59:882	0	0
2021-03-16 15:38:00:868	0	0
2021-03-16 15:38:00:882	0	0
2021-03-16 15:38:01:871	0	0
2021-03-16 15:38:01:884	0	0
2021-03-16 15:38:02:871	0	0
2021-03-16 15:38:02:886	0	0
2021-03-16 15:38:03:872	0	0
2021-03-16 15:38:03:886	0	0
2021-03-16 15:38:04:875	0	0
2021-03-16 15:38:04:889	0	0
2021-03-16 15:38:05:875	0	0
2021-03-16 15:38:05:891	0	0
2021-03-16 15:38:06:877	0	0
2021-03-16 15:38:06:896	0	0
2021-03-16 15:38:07:878	0	0
2021-03-16 15:38:07:893	0	0
2021-03-16 15:38:08:879	0	0
2021-03-16 15:38:08:898	0	0
2021-03-16 15:38:09:882	0	0
2021-03-16 15:38:09:895	0	0
2021-03-16 15:38:10:881	0	0
2021-03-16 15:38:10:897	0	0
2021-03-16 15:38:11:884	0	0
2021-03-16 15:38:11:898	0	0
2021-03-16 15:38:12:884	0	0
2021-03-16 15:38:12:900	0	0
2021-03-16 15:38:13:887	0	0
2021-03-16 15:38:13:901	0	0
2021-03-16 15:38:14:886	0	0
2021-03-16 15:38:14:902	0	0
2021-03-16 15:38:15:889	0	0
2021-03-16 15:38:15:904	0	0
2021-03-16 15:38:16:891	0	0
2021-03-16 15:38:16:905	0	0
2021-03-16 15:38:17:892	0	0
2021-03-16 15:38:17:907	0	0
2021-03-16 15:38:18:894	0	0
2021-03-16 15:38:18:908	0	0
2021-03-16 15:38:19:896	0	0
2021-03-16 15:38:19:912	0	0
2021-03-16 15:38:20:898	0	0
2021-03-16 15:38:20:910	0	0
2021-03-16 15:38:21:898	0	0
2021-03-16 15:38:21:912	0	0
2021-03-16 15:38:22:898	0	0
2021-03-16 15:38:22:914	0	0
2021-03-16 15:38:23:900	0	0
2021-03-16 15:38:23:914	0	0
2021-03-16 15:38:24:902	0	0
2021-03-16 15:38:24:917	0	0
2021-03-16 15:38:25:902	0	0
2021-03-16 15:38:25:917	0	0
2021-03-16 15:38:26:905	0	0
2021-03-16 15:38:26:919	0	0
2021-03-16 15:38:27:905	0	0
2021-03-16 15:38:27:919	0	0
2021-03-16 15:38:28:907	0	0
2021-03-16 15:38:28:923	0	0
2021-03-16 15:38:29:908	0	0
2021-03-16 15:38:29:922	0	0
2021-03-16 15:38:30:909	0	0
2021-03-16 15:38:30:924	0	0
2021-03-16 15:38:31:911	0	0
2021-03-16 15:38:31:925	0	0
2021-03-16 15:38:32:911	0	0
2021-03-16 15:38:32:927	0	0
2021-03-16 15:38:33:913	0	0
2021-03-16 15:38:33:933	0	0
2021-03-16 15:38:34:915	0	0
2021-03-16 15:38:34:929	0	0
2021-03-16 15:38:35:915	0	0
2021-03-16 15:38:35:931	0	0
2021-03-16 15:38:36:918	0	0
2021-03-16 15:38:36:937	0	0
2021-03-16 15:38:37:919	0	0
2021-03-16 15:38:37:933	0	0
2021-03-16 15:38:38:920	0	0
2021-03-16 15:38:38:936	0	0
2021-03-16 15:38:39:921	0	0
2021-03-16 15:38:39:936	0	0
2021-03-16 15:38:40:925	0	0
2021-03-16 15:38:40:938	0	0
2021-03-16 15:38:41:925	0	0
2021-03-16 15:38:41:939	0	0
2021-03-16 15:38:42:925	0	0
2021-03-16 15:38:42:940	0	0
2021-03-16 15:38:43:927	0	0
2021-03-16 15:38:43:942	0	0
2021-03-16 15:38:44:929	0	0
2021-03-16 15:38:44:943	0	0
2021-03-16 15:38:45:929	0	0
2021-03-16 15:38:45:944	0	0
2021-03-16 15:38:46:933	0	0
2021-03-16 15:38:46:946	0	0
2021-03-16 15:38:47:933	0	0
2021-03-16 15:38:47:952	0	0
2021-03-16 15:38:48:934	0	0
2021-03-16 15:38:48:949	0	0
2021-03-16 15:38:49:936	0	0
2021-03-16 15:38:49:951	0	0
2021-03-16 15:38:50:939	0	0
2021-03-16 15:38:50:951	0	0
2021-03-16 15:38:51:938	0	0
2021-03-16 15:38:51:955	0	0
2021-03-16 15:38:52:939	0	0
2021-03-16 15:38:52:955	0	0
2021-03-16 15:38:53:942	0	0
2021-03-16 15:38:53:956	0	0
2021-03-16 15:38:54:944	0	0
2021-03-16 15:38:54:957	0	0
2021-03-16 15:38:55:945	0	0
2021-03-16 15:38:55:961	0	0
2021-03-16 15:38:56:945	0	0
2021-03-16 15:38:56:959	0	0
2021-03-16 15:38:57:947	0	0
2021-03-16 15:38:57:962	0	0
2021-03-16 15:38:58:947	0	0
2021-03-16 15:38:58:963	0	0
2021-03-16 15:38:59:951	0	0
2021-03-16 15:38:59:965	0	0
2021-03-16 15:39:00:951	0	0
2021-03-16 15:39:00:966	0	0
2021-03-16 15:39:01:951	0	0
2021-03-16 15:39:01:967	0	0
2021-03-16 15:39:02:954	0	0
2021-03-16 15:39:02:969	0	0
2021-03-16 15:39:03:955	0	0
2021-03-16 15:39:03:969	0	0
2021-03-16 15:39:04:956	0	0
2021-03-16 15:39:04:971	0	0
2021-03-16 15:39:05:958	0	0
2021-03-16 15:39:05:973	0	0
2021-03-16 15:39:06:959	0	0
2021-03-16 15:39:06:978	0	0
2021-03-16 15:39:07:960	0	0
2021-03-16 15:39:07:975	0	0
2021-03-16 15:39:08:960	0	0
2021-03-16 15:39:08:977	0	0
2021-03-16 15:39:09:964	0	0
2021-03-16 15:39:09:979	0	0
2021-03-16 15:39:10:964	0	0
2021-03-16 15:39:10:978	0	0
2021-03-16 15:39:11:964	0	0
2021-03-16 15:39:11:980	0	0
2021-03-16 15:39:12:965	0	0
2021-03-16 15:39:12:981	0	0
2021-03-16 15:39:13:967	0	0
2021-03-16 15:39:13:982	0	0
2021-03-16 15:39:14:968	0	0
2021-03-16 15:39:14:982	0	0
2021-03-16 15:39:15:970	0	0
2021-03-16 15:39:15:985	0	0
2021-03-16 15:39:16:971	0	0
2021-03-16 15:39:16:984	0	0
2021-03-16 15:39:17:973	0	0
2021-03-16 15:39:17:986	0	0
2021-03-16 15:39:18:973	0	0
2021-03-16 15:39:18:988	0	0
2021-03-16 15:39:19:972	0	0
2021-03-16 15:39:19:988	0	0
2021-03-16 15:39:20:975	0	0
2021-03-16 15:39:20:989	0	0
2021-03-16 15:39:21:976	0	0
2021-03-16 15:39:21:990	0	0
2021-03-16 15:39:22:976	0	0
2021-03-16 15:39:22:992	0	0
2021-03-16 15:39:23:978	0	0
2021-03-16 15:39:23:993	0	0
2021-03-16 15:39:24:978	0	0
2021-03-16 15:39:24:993	0	0
2021-03-16 15:39:25:980	0	0
2021-03-16 15:39:25:998	0	0
2021-03-16 15:39:26:980	0	0
2021-03-16 15:39:26:997	0	0
2021-03-16 15:39:27:981	0	0
2021-03-16 15:39:27:997	0	0
2021-03-16 15:39:28:983	0	0
2021-03-16 15:39:28:998	0	0
2021-03-16 15:39:29:986	0	0
2021-03-16 15:39:30:001	0	0
2021-03-16 15:39:30:985	0	0
2021-03-16 15:39:30:999	0	0
2021-03-16 15:39:31:985	0	0
2021-03-16 15:39:32:000	0	0
2021-03-16 15:39:32:987	0	0
2021-03-16 15:39:33:002	0	0
2021-03-16 15:39:33:990	0	0
2021-03-16 15:39:34:003	0	0
2021-03-16 15:39:34:991	0	0
2021-03-16 15:39:35:005	0	0
2021-03-16 15:39:35:990	0	0
2021-03-16 15:39:36:005	0	0
2021-03-16 15:39:36:991	0	0
2021-03-16 15:39:37:005	0	0
2021-03-16 15:39:37:992	0	0
2021-03-16 15:39:38:007	0	0
2021-03-16 15:39:38:994	0	0
2021-03-16 15:39:39:013	0	0
2021-03-16 15:39:39:996	0	0
2021-03-16 15:39:40:009	0	0
2021-03-16 15:39:40:996	0	0
2021-03-16 15:39:41:010	0	0
2021-03-16 15:39:41:997	0	0
2021-03-16 15:39:42:012	0	0
2021-03-16 15:39:43:000	0	0
2021-03-16 15:39:43:012	0	0
2021-03-16 15:39:43:998	0	0
2021-03-16 15:39:44:013	0	0
2021-03-16 15:39:45:001	0	0
2021-03-16 15:39:45:015	0	0
2021-03-16 15:39:46:001	0	0
2021-03-16 15:39:46:015	0	0
2021-03-16 15:39:47:003	0	0
2021-03-16 15:39:47:016	0	0
2021-03-16 15:39:48:003	0	0
2021-03-16 15:39:48:017	0	0
2021-03-16 15:39:49:004	0	0
2021-03-16 15:39:49:018	0	0
2021-03-16 15:39:50:006	0	0
2021-03-16 15:39:50:020	0	0
2021-03-16 15:39:51:006	0	0
2021-03-16 15:39:51:021	0	0
2021-03-16 15:39:52:007	0	0
2021-03-16 15:39:52:024	0	0
2021-03-16 15:39:53:007	0	0
2021-03-16 15:39:53:022	0	0
2021-03-16 15:39:54:010	0	0
2021-03-16 15:39:54:024	0	0
2021-03-16 15:39:55:010	0	0
2021-03-16 15:39:55:025	0	0
2021-03-16 15:39:56:010	0	0
2021-03-16 15:39:56:026	0	0
2021-03-16 15:39:57:010	0	0
2021-03-16 15:39:57:026	0	0
2021-03-16 15:39:58:013	0	0
2021-03-16 15:39:58:027	0	0
2021-03-16 15:39:59:014	0	0
2021-03-16 15:39:59:028	0	0
2021-03-16 15:40:00:013	0	0
2021-03-16 15:40:00:031	0	0
2021-03-16 15:40:01:016	0	0
2021-03-16 15:40:01:031	0	0
2021-03-16 15:40:02:016	0	0
2021-03-16 15:40:02:031	0	0
2021-03-16 15:40:03:017	0	0
2021-03-16 15:40:03:032	0	0
2021-03-16 15:40:04:019	0	0
2021-03-16 15:40:04:034	0	0
2021-03-16 15:40:05:020	0	0
2021-03-16 15:40:05:034	0	0
2021-03-16 15:40:06:021	0	0
2021-03-16 15:40:06:036	0	0
2021-03-16 15:40:07:021	0	0
2021-03-16 15:40:07:036	0	0
2021-03-16 15:40:08:023	0	0
2021-03-16 15:40:08:036	0	0
2021-03-16 15:40:09:024	0	0
2021-03-16 15:40:09:038	0	0
2021-03-16 15:40:10:026	0	0
2021-03-16 15:40:10:040	0	0
2021-03-16 15:40:11:025	0	0
2021-03-16 15:40:11:041	0	0
2021-03-16 15:40:12:027	0	0
2021-03-16 15:40:12:043	0	0
2021-03-16 15:40:13:031	0	0
2021-03-16 15:40:13:045	0	0
2021-03-16 15:40:14:031	0	0
2021-03-16 15:40:14:045	0	0
2021-03-16 15:40:15:031	0	0
2021-03-16 15:40:15:046	0	0
2021-03-16 15:40:16:034	0	0
2021-03-16 15:40:16:048	0	0
2021-03-16 15:40:17:036	0	0
2021-03-16 15:40:17:050	0	0
2021-03-16 15:40:18:037	0	0
2021-03-16 15:40:18:051	0	0
2021-03-16 15:40:19:039	0	0
2021-03-16 15:40:19:052	0	0
2021-03-16 15:40:20:039	0	0
2021-03-16 15:40:20:054	0	0
2021-03-16 15:40:21:040	0	0
2021-03-16 15:40:21:055	0	0
2021-03-16 15:40:22:042	0	0
2021-03-16 15:40:22:057	0	0
2021-03-16 15:40:23:043	0	0
2021-03-16 15:40:23:058	0	0
2021-03-16 15:40:24:045	0	0
2021-03-16 15:40:24:059	0	0
2021-03-16 15:40:25:044	0	0
2021-03-16 15:40:25:060	0	0
2021-03-16 15:40:26:049	0	0
2021-03-16 15:40:26:063	0	0
2021-03-16 15:40:27:048	0	0
2021-03-16 15:40:27:062	0	0
2021-03-16 15:40:28:050	0	0
2021-03-16 15:40:28:064	0	0
2021-03-16 15:40:29:052	0	0
2021-03-16 15:40:29:065	0	0
2021-03-16 15:40:30:051	0	0
2021-03-16 15:40:30:068	0	0
2021-03-16 15:40:31:055	0	0
2021-03-16 15:40:31:068	0	0
2021-03-16 15:40:32:056	0	0
2021-03-16 15:40:32:073	0	0
2021-03-16 15:40:33:055	0	0
2021-03-16 15:40:33:070	0	0
2021-03-16 15:40:34:058	0	0
2021-03-16 15:40:34:072	0	0
2021-03-16 15:40:35:059	0	0
2021-03-16 15:40:35:074	0	0
2021-03-16 15:40:36:059	0	0
2021-03-16 15:40:36:074	0	0
2021-03-16 15:40:37:062	0	0
2021-03-16 15:40:37:077	0	0
2021-03-16 15:40:38:063	0	0
2021-03-16 15:40:38:078	0	0
2021-03-16 15:40:39:064	0	0
2021-03-16 15:40:39:079	0	0
2021-03-16 15:40:40:066	0	0
2021-03-16 15:40:40:080	0	0
2021-03-16 15:40:41:068	0	0
2021-03-16 15:40:41:081	0	0
2021-03-16 15:40:42:068	0	0
2021-03-16 15:40:42:082	0	0
2021-03-16 15:40:43:069	0	0
2021-03-16 15:40:43:084	0	0
2021-03-16 15:40:44:097	0	0
2021-03-16 15:40:44:102	0	0
2021-03-16 15:40:45:072	0	0
2021-03-16 15:40:45:087	0	0
2021-03-16 15:40:46:075	0	0
2021-03-16 15:40:46:089	0	0
2021-03-16 15:40:47:074	0	0
2021-03-16 15:40:47:089	0	0
2021-03-16 15:40:48:077	0	0
2021-03-16 15:40:48:091	0	0
2021-03-16 15:40:49:078	0	0
2021-03-16 15:40:49:092	0	0
2021-03-16 15:40:50:079	0	0
2021-03-16 15:40:50:094	0	0
2021-03-16 15:40:51:080	0	0
2021-03-16 15:40:51:099	0	0
2021-03-16 15:40:52:081	0	0
2021-03-16 15:40:52:096	0	0
2021-03-16 15:40:53:083	0	0
2021-03-16 15:40:53:100	0	0
2021-03-16 15:40:54:083	0	0
2021-03-16 15:40:54:098	0	0
2021-03-16 15:40:55:086	0	0
2021-03-16 15:40:55:100	0	0
2021-03-16 15:40:56:085	0	0
2021-03-16 15:40:56:101	0	0
2021-03-16 15:40:57:088	0	0
2021-03-16 15:40:57:103	0	0
2021-03-16 15:40:58:090	0	0
2021-03-16 15:40:58:103	0	0
2021-03-16 15:40:59:091	0	0
2021-03-16 15:40:59:106	0	0
2021-03-16 15:41:00:091	0	0
2021-03-16 15:41:00:106	0	0
2021-03-16 15:41:01:092	0	0
2021-03-16 15:41:01:109	0	0
2021-03-16 15:41:02:095	0	0
2021-03-16 15:41:02:109	0	0
2021-03-16 15:41:03:096	0	0
2021-03-16 15:41:03:109	0	0
2021-03-16 15:41:04:097	0	0
2021-03-16 15:41:04:113	0	0
2021-03-16 15:41:05:098	0	0
2021-03-16 15:41:05:112	0	0
2021-03-16 15:41:06:098	0	0
2021-03-16 15:41:06:113	0	0
2021-03-16 15:41:07:100	0	0
2021-03-16 15:41:07:114	0	0
2021-03-16 15:41:08:101	0	0
2021-03-16 15:41:08:115	0	0
2021-03-16 15:41:09:101	0	0
2021-03-16 15:41:09:116	0	0
2021-03-16 15:41:10:104	0	0
2021-03-16 15:41:10:120	0	0
2021-03-16 15:41:11:105	0	0
2021-03-16 15:41:11:119	0	0
2021-03-16 15:41:12:106	0	0
2021-03-16 15:41:12:120	0	0
2021-03-16 15:41:13:106	0	0
2021-03-16 15:41:13:122	0	0
2021-03-16 15:41:14:107	0	0
2021-03-16 15:41:14:122	0	0
2021-03-16 15:41:15:109	0	0
2021-03-16 15:41:15:123	0	0
2021-03-16 15:41:16:109	0	0
2021-03-16 15:41:16:124	0	0
2021-03-16 15:41:17:112	0	0
2021-03-16 15:41:17:124	0	0
2021-03-16 15:41:18:111	0	0
2021-03-16 15:41:18:127	0	0
2021-03-16 15:41:19:112	0	0
2021-03-16 15:41:19:127	0	0
2021-03-16 15:41:20:115	0	0
2021-03-16 15:41:20:129	0	0
2021-03-16 15:41:21:115	0	0
2021-03-16 15:41:21:130	0	0
2021-03-16 15:41:22:117	0	0
2021-03-16 15:41:22:134	0	0
2021-03-16 15:41:23:118	0	0
2021-03-16 15:41:23:133	0	0
2021-03-16 15:41:24:119	0	0
2021-03-16 15:41:24:136	0	0
2021-03-16 15:41:25:121	0	0
2021-03-16 15:41:25:135	0	0
2021-03-16 15:41:26:120	0	0
2021-03-16 15:41:26:135	0	0
2021-03-16 15:41:27:121	0	0
2021-03-16 15:41:27:137	0	0
2021-03-16 15:41:28:124	0	0
2021-03-16 15:41:28:138	0	0
2021-03-16 15:41:29:125	0	0
2021-03-16 15:41:29:139	0	0
2021-03-16 15:41:30:126	0	0
2021-03-16 15:41:30:142	0	0
2021-03-16 15:41:31:128	0	0
2021-03-16 15:41:31:141	0	0
2021-03-16 15:41:32:127	0	0
2021-03-16 15:41:32:143	0	0
2021-03-16 15:41:33:130	0	0
2021-03-16 15:41:33:145	0	0
2021-03-16 15:41:34:131	0	0
2021-03-16 15:41:34:146	0	0
2021-03-16 15:41:35:130	0	0
2021-03-16 15:41:35:146	0	0
2021-03-16 15:41:36:131	0	0
2021-03-16 15:41:36:148	0	0
2021-03-16 15:41:37:134	0	0
2021-03-16 15:41:37:148	0	0
2021-03-16 15:41:38:133	0	0
2021-03-16 15:41:38:149	0	0
2021-03-16 15:41:39:137	0	0
2021-03-16 15:41:39:150	0	0
2021-03-16 15:41:40:137	0	0
2021-03-16 15:41:40:151	0	0
2021-03-16 15:41:41:137	0	0
2021-03-16 15:41:41:152	0	0
2021-03-16 15:41:42:139	0	0
2021-03-16 15:41:42:154	0	0
2021-03-16 15:41:43:142	0	0
2021-03-16 15:41:43:159	0	0
2021-03-16 15:41:44:142	0	0
2021-03-16 15:41:44:156	0	0
2021-03-16 15:41:45:142	0	0
2021-03-16 15:41:45:157	0	0
2021-03-16 15:41:46:142	0	0
2021-03-16 15:41:46:160	0	0
2021-03-16 15:41:47:143	0	0
2021-03-16 15:41:47:159	0	0
2021-03-16 15:41:48:147	0	0
2021-03-16 15:41:48:160	0	0
2021-03-16 15:41:49:147	0	0
2021-03-16 15:41:49:161	0	0
2021-03-16 15:41:50:146	0	0
2021-03-16 15:41:50:163	0	0
2021-03-16 15:41:51:147	0	0
2021-03-16 15:41:51:163	0	0
2021-03-16 15:41:52:149	0	0
2021-03-16 15:41:52:164	0	0
2021-03-16 15:41:53:150	0	0
2021-03-16 15:41:53:165	0	0
2021-03-16 15:41:54:151	0	0
2021-03-16 15:41:54:165	0	0
2021-03-16 15:41:55:153	0	0
2021-03-16 15:41:55:168	0	0
2021-03-16 15:41:56:154	0	0
2021-03-16 15:41:56:167	0	0
2021-03-16 15:41:57:155	0	0
2021-03-16 15:41:57:169	0	0
2021-03-16 15:41:58:155	0	0
2021-03-16 15:41:58:171	0	0
2021-03-16 15:41:59:157	0	0
2021-03-16 15:41:59:172	0	0
2021-03-16 15:42:00:159	0	0
2021-03-16 15:42:00:173	0	0
2021-03-16 15:42:01:159	0	0
2021-03-16 15:42:01:172	0	0
2021-03-16 15:42:02:160	0	0
2021-03-16 15:42:02:175	0	0
2021-03-16 15:42:03:162	0	0
2021-03-16 15:42:03:177	0	0
2021-03-16 15:42:04:162	0	0
2021-03-16 15:42:04:176	0	0
2021-03-16 15:42:05:165	0	0
2021-03-16 15:42:05:180	0	0
2021-03-16 15:42:06:164	0	0
2021-03-16 15:42:06:180	0	0
2021-03-16 15:42:07:166	0	0
2021-03-16 15:42:07:180	0	0
2021-03-16 15:42:08:166	0	0
2021-03-16 15:42:08:180	0	0
2021-03-16 15:42:09:168	0	0
