Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2020년 06월 16일 13:33:07


날짜/시간 	 Wind_Driction 	 Wind_Speed
2020-06-16 17:33:33:041	0	0
2020-06-16 17:33:33:061	-19595	2.243058E-41
2020-06-16 17:33:33:076	0	0
2020-06-16 17:33:33:087	0	0
2020-06-16 17:33:33:098	0	0
2020-06-16 17:33:33:114	0	0
2020-06-16 17:33:33:129	0	0
2020-06-16 17:33:33:145	0	0
2020-06-16 17:33:33:162	0	0
2020-06-16 17:33:33:177	0	0
2020-06-16 17:33:34:053	276	0.2667176
2020-06-16 17:33:34:085	0	0
2020-06-16 17:33:34:097	0	0
2020-06-16 17:33:34:109	0	0
2020-06-16 17:33:34:122	0	0
2020-06-16 17:33:34:138	0	0
2020-06-16 17:33:34:154	0	0
2020-06-16 17:33:34:170	0	0
2020-06-16 17:33:35:038	0	0
2020-06-16 17:33:35:067	16037	0
2020-06-16 17:33:35:083	0	0
2020-06-16 17:33:35:097	0	0
2020-06-16 17:33:35:114	0	0
2020-06-16 17:33:35:129	0	0
2020-06-16 17:33:35:146	0	0
2020-06-16 17:33:35:161	0	0
2020-06-16 17:34:01:493	287	0.3023677
2020-06-16 17:34:02:514	261	0.2701688
2020-06-16 17:34:03:728	264	0.3190461
2020-06-16 17:34:04:895	269	0.215043
2020-06-16 17:34:05:506	269	0
2020-06-16 17:34:06:495	269	0
2020-06-16 17:34:07:504	269	0
2020-06-16 17:34:08:499	269	0
2020-06-16 17:34:09:583	269	0
2020-06-16 17:34:10:670	269	0
2020-06-16 17:34:11:504	269	0
2020-06-16 17:34:12:494	270	0.2602145
2020-06-16 17:34:13:743	270	0.220354
2020-06-16 17:34:14:669	270	0
2020-06-16 17:34:15:550	270	0
2020-06-16 17:34:16:494	228	0
2020-06-16 17:34:17:501	228	0
2020-06-16 17:34:46:604	251	0.319552
2020-06-16 17:34:47:610	256	0.2961337
2020-06-16 17:34:48:618	267	0.3061423
2020-06-16 17:34:49:609	267	0.2498139
2020-06-16 17:34:50:652	267	0.2307715
2020-06-16 17:34:51:608	267	0.2215339
2020-06-16 17:34:53:189	267	0
2020-06-16 17:34:53:607	267	0
2020-06-16 17:34:54:738	267	0
2020-06-16 17:34:55:613	262	0.3025201
2020-06-16 17:34:56:599	272	0.2618756
2020-06-16 17:34:57:617	275	0
2020-06-16 17:34:58:614	275	0
2020-06-16 17:34:59:605	275	0
2020-06-16 17:35:00:614	275	0
2020-06-16 17:35:01:608	275	0
2020-06-16 17:35:02:597	275	0
2020-06-16 17:35:03:605	275	0
2020-06-16 17:35:04:661	275	0
2020-06-16 17:35:05:607	275	0
2020-06-16 17:35:06:862	275	0
2020-06-16 17:35:08:084	275	0
2020-06-16 17:35:09:270	265	0.2918743
2020-06-16 17:35:09:605	264	0.2833177
2020-06-16 17:35:10:600	272	0.2820643
2020-06-16 17:35:11:606	272	0.2491077
2020-06-16 17:35:12:611	272	0.2469369
2020-06-16 17:35:13:603	270	0.2691949
2020-06-16 17:36:14:474	281	0.2850111
2020-06-16 17:36:15:466	262	0.2690968
2020-06-16 17:36:16:472	248	0.268943
2020-06-16 17:36:17:480	263	0.3051075
2020-06-16 17:36:18:472	255	0.2678543
2020-06-16 17:37:13:379	271	0.247681
2020-06-16 17:37:14:385	271	0
2020-06-16 17:37:15:374	271	0
2020-06-16 17:37:16:382	271	0
2020-06-16 17:37:17:374	271	0
2020-06-16 17:40:50:850	242	0.238579
2020-06-16 17:41:12:661	288	0.2341425
2020-06-16 17:41:13:666	274	0.2894612
2020-06-16 17:41:14:655	270	0.2575984
2020-06-16 17:41:15:652	270	0
2020-06-16 17:41:16:659	270	0
2020-06-16 17:41:17:647	270	0
2020-06-16 17:41:18:655	270	0
2020-06-16 17:41:19:663	270	0
2020-06-16 17:41:20:660	270	0
2020-06-16 17:41:21:663	270	0
2020-06-16 17:41:22:654	270	0
2020-06-16 17:41:23:650	273	0.3516917
2020-06-16 17:41:24:654	270	0.3135035
2020-06-16 17:41:25:662	264	0.3069354
2020-06-16 17:41:26:654	272	0.4051766
2020-06-16 17:41:27:663	287	0.4906906
2020-06-16 17:41:28:653	285	0.4588815
2020-06-16 17:41:30:200	281	0.4314617
2020-06-16 17:41:30:773	275	0.4309956
2020-06-16 17:41:31:843	250	0.3801388
2020-06-16 17:41:32:745	245	0.371279
2020-06-16 17:41:33:806	268	0.3983394
2020-06-16 17:41:34:652	277	0.3217672
2020-06-16 17:41:35:662	278	0.2603665
2020-06-16 17:41:36:650	282	0.3207822
2020-06-16 17:41:37:644	270	0.3570577
2020-06-16 17:41:38:650	274	0.2845563
2020-06-16 17:41:39:658	281	0.2792986
2020-06-16 17:41:40:667	281	0.3480744
2020-06-16 17:41:41:657	278	0.2834823
2020-06-16 17:41:42:650	272	0.2209118
2020-06-16 17:41:43:660	272	0.2475919
2020-06-16 17:41:44:652	271	0.3404345
2020-06-16 17:41:45:659	269	0.3370778
2020-06-16 17:41:46:649	268	0.3059625
2020-06-16 17:41:47:656	268	0.2108641
2020-06-16 17:41:48:665	268	0
2020-06-16 17:41:49:655	268	0
2020-06-16 17:41:50:648	268	0
2020-06-16 17:41:51:669	265	0.355691
2020-06-16 17:41:52:651	270	0.3374514
2020-06-16 17:41:53:660	266	0.2283621
2020-06-16 17:41:54:665	266	0
2020-06-16 17:41:55:655	266	0
2020-06-16 17:41:56:663	266	0
2020-06-16 17:41:57:658	270	0.2702515
2020-06-16 17:41:58:647	281	0.2497285
2020-06-16 17:41:59:655	281	0
2020-06-16 17:42:00:647	281	0
2020-06-16 17:42:01:653	281	0
2020-06-16 17:42:02:663	269	0.3183269
2020-06-16 17:42:03:653	251	0.2607712
2020-06-16 17:42:04:663	253	0.2797187
2020-06-16 17:42:05:654	255	0.2429738
2020-06-16 17:42:06:645	255	0
2020-06-16 17:42:07:652	255	0
2020-06-16 17:42:08:661	255	0
2020-06-16 17:42:09:652	255	0
2020-06-16 17:42:10:660	255	0
2020-06-16 17:42:11:651	255	0
2020-06-16 17:42:12:661	255	0
2020-06-16 17:42:13:652	255	0
2020-06-16 17:42:14:659	255	0
2020-06-16 17:42:15:652	255	0
2020-06-16 17:42:16:659	255	0
2020-06-16 17:42:17:654	288	0.2784272
2020-06-16 17:42:18:660	295	0.3430186
2020-06-16 17:42:19:651	287	0.3544456
2020-06-16 17:42:20:659	275	0.3473516
2020-06-16 17:42:21:650	275	0.2957662
2020-06-16 17:42:22:645	283	0.2335629
2020-06-16 17:42:23:650	287	0.2631155
2020-06-16 17:42:24:659	288	0.266048
2020-06-16 17:42:25:652	289	0.3168614
2020-06-16 17:42:26:657	286	0.3917128
2020-06-16 17:42:27:666	288	0.3887202
2020-06-16 17:42:28:659	291	0.3557615
2020-06-16 17:42:29:651	285	0.3532318
2020-06-16 17:42:30:657	276	0.3823639
2020-06-16 17:42:31:650	266	0.3220389
