Road Temp Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 04월 01일 18:26:18


날짜/시간 	 #1주변온도 	 #1물체온도 	 #2주변온도 	 #2물체온도 
2021-04-01 18:37:47:157	26.6	25.5	0	0
2021-04-01 18:37:48:141	26.6	25.6	0	0
2021-04-01 18:37:49:157	26.6	25.6	0	0
2021-04-01 18:37:50:141	26.6	25.6	0	0
2021-04-01 18:37:51:156	26.6	25.6	0	0
2021-04-01 18:37:52:171	26.6	25.7	0	0
2021-04-01 18:37:53:156	26.8	25.7	0	0
2021-04-01 18:37:54:155	26.8	25.7	0	0
2021-04-01 18:37:55:171	26.8	25.7	0	0
2021-04-01 18:37:56:155	26.8	25.7	0	0
2021-04-01 18:37:57:170	26.6	25.7	0	0
2021-04-01 18:37:58:154	26.6	25.7	0	0
2021-04-01 18:37:59:170	26.6	25.5	0	0
2021-04-01 18:38:00:185	26.6	25.5	0	0
2021-04-01 18:38:01:169	26.6	25.5	0	0
2021-04-01 18:38:02:169	26.6	25.5	0	0
2021-04-01 18:38:04:184	26.6	25.3	0	0
2021-04-01 18:38:05:184	26.8	25.3	0	0
2021-04-01 18:38:06:184	26.6	25.3	0	0
2021-04-01 18:38:07:184	26.4	25.3	0	0
2021-04-01 18:38:08:199	26.4	25.4	0	0
2021-04-01 18:38:09:183	26.4	25.4	0	0
2021-04-01 18:38:10:198	26.4	25.4	0	0
2021-04-01 18:38:11:183	26.4	25.4	0	0
2021-04-01 18:38:12:198	26.4	25.6	0	0
2021-04-01 18:38:13:198	26.2	25.6	0	0
2021-04-01 18:38:14:182	26.4	25.6	0	0
2021-04-01 18:38:15:197	26.6	25.6	0	0
2021-04-01 18:38:16:213	26.6	25.5	0	0
2021-04-01 18:38:17:197	26.6	25.5	0	0
2021-04-01 18:38:18:212	26.6	25.5	0	0
2021-04-01 18:38:19:196	26.6	25.5	0	0
2021-04-01 18:38:20:212	26.6	25.3	0	0
2021-04-01 18:38:21:212	26.8	25.3	0	0
2021-04-01 18:38:22:211	26.8	25.3	0	0
2021-04-01 18:38:23:211	26.7	25.3	0	0
2021-04-01 18:38:24:226	26.7	25.3	0	0
2021-04-01 18:38:25:211	26.7	25.3	0	0
2021-04-01 18:38:26:227	26.7	25.3	0	0
2021-04-01 18:38:27:211	26.7	25.3	0	0
2021-04-01 18:38:28:226	26.7	25.3	0	0
2021-04-01 18:38:29:226	26.7	25.3	0	0
2021-04-01 18:38:30:210	26.7	25.3	0	0
2021-04-01 18:38:31:226	26.7	25.3	0	0
2021-04-01 18:38:33:225	26.7	25.4	0	0
2021-04-01 18:38:34:241	26.7	25.4	0	0
2021-04-01 18:38:35:225	26.7	25.4	0	0
2021-04-01 18:38:36:240	26.7	25.6	0	0
2021-04-01 18:38:37:240	26.7	25.6	0	0
2021-04-01 18:38:38:240	26.7	25.8	0	0
2021-04-01 18:38:39:240	26.7	25.8	0	0
2021-04-01 18:38:40:239	26.6	25.8	0	0
2021-04-01 18:38:41:239	26.4	25.6	0	0
2021-04-01 18:38:42:254	26.4	25.6	0	0
2021-04-01 18:38:43:239	26.4	25.6	0	0
2021-04-01 18:38:44:254	26.4	25.4	0	0
2021-04-01 18:38:45:254	26.4	25.4	0	0
2021-04-01 18:38:46:253	26.4	25.3	0	0
2021-04-01 18:38:47:253	26.4	25.3	0	0
2021-04-01 18:38:48:253	26.4	25.3	0	0
2021-04-01 18:38:49:253	26.6	25.3	0	0
2021-04-01 18:38:50:268	26.4	25.3	0	0
2021-04-01 18:38:51:252	26.4	25.3	0	0
2021-04-01 18:38:52:268	26.4	25.3	0	0
2021-04-01 18:38:54:267	26.4	25.3	0	0
2021-04-01 18:38:55:267	26.2	25.3	0	0
2021-04-01 18:38:56:267	26.4	25.3	0	0
2021-04-01 18:38:57:267	26.4	25.3	0	0
2021-04-01 18:38:58:282	26.6	25.3	0	0
2021-04-01 18:38:59:266	26.5	25.2	0	0
2021-04-01 18:39:00:281	26.5	25.2	0	0
2021-04-01 18:39:01:266	26.5	25.2	0	0
2021-04-01 18:39:02:281	26.5	25.2	0	0
2021-04-01 18:39:03:281	26.7	25.2	0	0
2021-04-01 18:39:04:281	26.7	25.2	0	0
2021-04-01 18:39:05:280	26.7	25.2	0	0
2021-04-01 18:39:06:296	26.7	25.4	0	0
2021-04-01 18:39:07:280	26.7	25.4	0	0
2021-04-01 18:39:08:295	26.7	25.4	0	0
2021-04-01 18:39:09:279	26.7	25.4	0	0
2021-04-01 18:39:10:295	26.7	25.5	0	0
2021-04-01 18:39:11:295	26.7	25.5	0	0
2021-04-01 18:39:12:294	26.5	25.5	0	0
2021-04-01 18:39:13:294	26.5	25.5	0	0
2021-04-01 18:39:14:309	26.5	25.3	0	0
2021-04-01 18:39:15:294	26.5	25.3	0	0
2021-04-01 18:39:16:309	26.4	25.3	0	0
2021-04-01 18:39:17:293	26.3	25.2	0	0
2021-04-01 18:39:18:309	26.3	25.2	0	0
2021-04-01 18:39:19:308	26.4	25.2	0	0
2021-04-01 18:39:20:308	26.5	25.2	0	0
2021-04-01 18:39:21:308	26.5	25.4	0	0
2021-04-01 18:39:23:307	26.5	25.6	0	0
2021-04-01 18:39:24:323	26.7	25.6	0	0
2021-04-01 18:39:25:307	26.7	25.6	0	0
2021-04-01 18:39:26:325	26.7	25.6	0	0
2021-04-01 18:39:27:331	26.7	25.6	0	0
2021-04-01 18:39:28:315	26.7	25.6	0	0
2021-04-01 18:39:29:331	26.7	25.4	0	0
2021-04-01 18:39:30:315	26.7	2.5	0	0
2021-04-01 18:39:31:330	26.7	25.2	0	0
2021-04-01 18:39:32:330	26.5	25.2	0	0
2021-04-01 18:39:33:330	26.5	25.2	0	0
2021-04-01 18:39:34:329	26.5	25.4	0	0
2021-04-01 18:39:35:345	26.5	25.6	0	0
2021-04-01 18:39:36:344	26.5	25.6	0	0
2021-04-01 18:39:37:344	26.5	25.6	0	0
2021-04-01 18:39:38:328	26.5	25.6	0	0
2021-04-01 18:39:39:344	26.5	25.6	0	0
2021-04-01 18:39:40:344	26.7	25.6	0	0
2021-04-01 18:39:41:343	26.7	25.8	0	0
2021-04-01 18:39:42:343	26.5	25.6	0	0
2021-04-01 18:39:43:359	26.5	25.4	0	0
2021-04-01 18:39:44:343	26.5	25.6	0	0
2021-04-01 18:39:45:358	26.5	25.6	0	0
2021-04-01 18:39:46:342	26.5	25.8	0	0
2021-04-01 18:39:47:357	26.5	26	0	0
2021-04-01 18:39:48:357	26.4	26	0	0
2021-04-01 18:39:49:357	26.4	25.8	0	0
2021-04-01 18:39:50:357	26.5	25.8	0	0
2021-04-01 18:39:51:372	26.6	26	0	0
2021-04-01 18:39:52:356	26.5	25.8	0	0
2021-04-01 18:39:53:372	26.5	26	0	0
2021-04-01 18:39:54:356	26.5	25.8	0	0
2021-04-01 18:39:55:371	26.5	25.6	0	0
2021-04-01 18:39:56:371	26.7	25.8	0	0
2021-04-01 18:39:57:371	26.7	25.8	0	0
2021-04-01 18:39:58:371	26.7	25.8	0	0
2021-04-01 18:39:59:386	26.7	25.8	0	0
2021-04-01 18:40:00:370	26.7	26	0	0
2021-04-01 18:40:01:386	26.7	25.8	0	0
2021-04-01 18:40:02:370	26.7	25.8	0	0
2021-04-01 18:40:03:385	26.7	26	0	0
2021-04-01 18:40:04:385	26.7	25.8	0	0
2021-04-01 18:40:05:385	26.7	25.8	0	0
2021-04-01 18:40:06:384	26.5	25.8	0	0
2021-04-01 18:40:07:400	26.5	25.6	0	0
2021-04-01 18:40:08:384	26.5	25.6	0	0
2021-04-01 18:40:09:399	26.5	25.6	0	0
2021-04-01 18:40:10:383	26.5	25.6	0	0
2021-04-01 18:40:11:399	26.5	25.4	0	0
2021-04-01 18:40:12:398	26.3	25.4	0	0
2021-04-01 18:40:13:398	26.3	25.4	0	0
2021-04-01 18:40:14:398	26.5	25.6	0	0
2021-04-01 18:40:16:398	26.5	25.6	0	0
2021-04-01 18:40:17:413	26.5	25.6	0	0
2021-04-01 18:40:18:397	26.3	25.6	0	0
2021-04-01 18:40:19:413	26.3	25.8	0	0
2021-04-01 18:40:20:412	26.5	25.8	0	0
2021-04-01 18:40:21:412	26.5	25.8	0	0
2021-04-01 18:40:22:412	26.5	25.6	0	0
2021-04-01 18:40:24:411	26.5	25.6	0	0
2021-04-01 18:40:25:427	26.5	25.6	0	0
2021-04-01 18:40:26:412	26.7	25.6	0	0
2021-04-01 18:40:27:428	26.7	25.4	0	0
2021-04-01 18:40:28:427	26.5	25.4	0	0
2021-04-01 18:40:29:427	26.3	25.4	0	0
2021-04-01 18:40:30:427	26.3	25.6	0	0
2021-04-01 18:40:32:427	26.3	25.4	0	0
2021-04-01 18:40:33:442	26.4	25.4	0	0
2021-04-01 18:40:34:426	26.4	25.5	0	0
2021-04-01 18:40:35:442	26.4	25.4	0	0
2021-04-01 18:40:36:441	26.3	25.4	0	0
2021-04-01 18:40:37:441	26.5	25.4	0	0
2021-04-01 18:40:38:441	26.4	25.2	0	0
2021-04-01 18:40:39:441	26.4	2.5	0	0
2021-04-01 18:40:40:456	26.4	25.2	0	0
2021-04-01 18:40:41:456	26.4	25.3	0	0
2021-04-01 18:40:42:440	26.4	25.4	0	0
2021-04-01 18:40:43:455	26.3	25.5	0	0
2021-04-01 18:40:44:455	26.5	25.6	0	0
2021-04-01 18:40:45:455	26.5	25.6	0	0
2021-04-01 18:40:46:454	26.5	25.6	0	0
2021-04-01 18:40:47:454	26.5	25.7	0	0
2021-04-01 18:40:48:454	26.5	25.7	0	0
2021-04-01 18:40:49:469	26.4	25.7	0	0
2021-04-01 18:40:50:454	26.4	25.6	0	0
2021-04-01 18:40:51:469	26.5	25.6	0	0
2021-04-01 18:40:52:484	26.5	25.7	0	0
2021-04-01 18:40:53:468	26.5	25.7	0	0
2021-04-01 18:40:54:468	26.5	25.7	0	0
2021-04-01 18:40:55:468	26.5	25.7	0	0
2021-04-01 18:40:56:468	26.4	25.7	0	0
2021-04-01 18:40:57:483	26.5	25.7	0	0
2021-04-01 18:40:58:467	26.4	25.8	0	0
2021-04-01 18:40:59:483	26.4	25.9	0	0
2021-04-01 18:41:00:482	26.4	25.9	0	0
2021-04-01 18:41:01:482	26.4	26	0	0
2021-04-01 18:41:02:482	26.4	26	0	0
2021-04-01 18:41:03:482	26.4	26	0	0
2021-04-01 18:41:04:481	26.5	26	0	0
2021-04-01 18:41:05:505	26.5	26	0	0
2021-04-01 18:41:06:486	26.6	26	0	0
2021-04-01 18:41:07:503	26.6	26	0	0
2021-04-01 18:41:08:498	26.6	26	0	0
2021-04-01 18:41:09:498	26.6	25.9	0	0
2021-04-01 18:41:10:512	26.6	26	0	0
2021-04-01 18:41:11:496	26.6	26	0	0
2021-04-01 18:41:12:511	26.6	26	0	0
2021-04-01 18:41:13:511	26.6	26	0	0
2021-04-01 18:41:14:511	26.6	26	0	0
2021-04-01 18:41:15:511	26.6	25.9	0	0
2021-04-01 18:41:16:526	26.5	25.9	0	0
2021-04-01 18:41:17:517	26.5	25.9	0	0
2021-04-01 18:41:18:526	26.5	25.9	0	0
2021-04-01 18:41:19:518	26.5	25.9	0	0
2021-04-01 18:41:20:524	26.5	25.9	0	0
2021-04-01 18:41:21:524	26.5	26	0	0
2021-04-01 18:41:22:524	26.6	26	0	0
2021-04-01 18:41:23:524	26.6	26	0	0
2021-04-01 18:41:24:539	26.6	26	0	0
2021-04-01 18:41:25:523	26.6	26	0	0
2021-04-01 18:41:26:533	26.6	26	0	0
2021-04-01 18:41:27:517	26.6	26	0	0
2021-04-01 18:41:28:538	26.5	26	0	0
2021-04-01 18:41:29:536	26.5	25.9	0	0
2021-04-01 18:41:30:540	26.4	25.9	0	0
2021-04-01 18:41:31:546	26.3	25.9	0	0
2021-04-01 18:41:32:553	26.3	25.9	0	0
2021-04-01 18:41:33:537	26.3	25.9	0	0
2021-04-01 18:41:34:552	26.3	25.9	0	0
2021-04-01 18:41:35:536	26.4	26	0	0
2021-04-01 18:41:36:552	26.4	26	0	0
2021-04-01 18:41:37:552	26.4	26.1	0	0
2021-04-01 18:41:38:551	26.5	26.1	0	0
2021-04-01 18:41:39:551	26.5	26.1	0	0
2021-04-01 18:41:40:569	26.5	26.2	0	0
2021-04-01 18:41:41:560	26.5	26.2	0	0
2021-04-01 18:41:42:567	26.5	26.3	0	0
2021-04-01 18:41:43:551	26.5	26.3	0	0
2021-04-01 18:41:44:567	26.5	26.2	0	0
2021-04-01 18:41:45:566	26.5	26.1	0	0
2021-04-01 18:41:46:566	26.5	26	0	0
2021-04-01 18:41:47:566	26.6	26	0	0
2021-04-01 18:41:48:566	26.6	2.5	0	0
2021-04-01 18:41:49:565	26.5	25.8	0	0
2021-04-01 18:41:50:581	26.3	25.6	0	0
2021-04-01 18:41:51:568	26.2	25.5	0	0
2021-04-01 18:41:52:582	26.2	25.5	0	0
2021-04-01 18:41:53:585	26.2	25.5	0	0
2021-04-01 18:41:54:569	26.2	25.6	0	0
2021-04-01 18:41:55:584	26.1	25.6	0	0
2021-04-01 18:41:56:568	26.1	25.6	0	0
2021-04-01 18:41:57:584	26.2	25.7	0	0
2021-04-01 18:41:58:584	26.4	25.7	0	0
2021-04-01 18:41:59:583	26.5	25.8	0	0
2021-04-01 18:42:00:583	26.5	25.8	0	0
2021-04-01 18:42:02:596	26.5	25.8	0	0
2021-04-01 18:42:03:604	26.6	25.9	0	0
2021-04-01 18:42:04:583	26.6	25.9	0	0
2021-04-01 18:42:05:598	26.5	25.8	0	0
2021-04-01 18:42:06:598	26.5	25.8	0	0
2021-04-01 18:42:07:598	26.5	25.8	0	0
2021-04-01 18:42:08:598	26.5	25.8	0	0
2021-04-01 18:42:10:608	26.5	25.8	0	0
2021-04-01 18:42:11:619	26.5	25.7	0	0
2021-04-01 18:42:12:608	26.4	25.7	0	0
2021-04-01 18:42:13:616	26.5	25.8	0	0
2021-04-01 18:42:14:625	26.5	25.8	0	0
2021-04-01 18:42:15:616	26.4	25.8	0	0
2021-04-01 18:42:16:623	26.4	25.8	0	0
2021-04-01 18:42:18:622	26.4	25.8	0	0
2021-04-01 18:42:19:632	26.4	25.8	0	0
2021-04-01 18:42:20:623	26.5	25.8	0	0
2021-04-01 18:42:21:631	26.5	25.9	0	0
2021-04-01 18:42:22:634	26.5	26	0	0
2021-04-01 18:42:23:630	26.6	26	0	0
2021-04-01 18:42:24:631	26.6	26.1	0	0
2021-04-01 18:42:25:647	26.6	26.1	0	0
2021-04-01 18:42:26:638	26.6	26.1	0	0
2021-04-01 18:42:27:646	26.6	26.1	0	0
2021-04-01 18:42:28:637	26.6	26.2	0	0
2021-04-01 18:42:29:642	26.6	26.2	0	0
2021-04-01 18:42:30:650	26.6	26.1	0	0
2021-04-01 18:42:31:642	26.6	26.1	0	0
2021-04-01 18:42:32:648	26.5	26	0	0
2021-04-01 18:42:33:662	26.5	26	0	0
2021-04-01 18:42:34:651	26.5	26	0	0
2021-04-01 18:42:35:659	26.5	26.1	0	0
2021-04-01 18:42:36:640	26.5	26	0	0
2021-04-01 18:42:37:655	26.4	25.9	0	0
2021-04-01 18:42:38:666	26.4	25.9	0	0
2021-04-01 18:42:39:658	26.4	25.9	0	0
2021-04-01 18:42:40:658	26.5	25.9	0	0
2021-04-01 18:42:42:668	26.5	25.9	0	0
2021-04-01 18:42:43:661	26.5	25.9	0	0
2021-04-01 18:42:44:652	26.5	25.9	0	0
2021-04-01 18:42:45:674	26.6	25.9	0	0
2021-04-01 18:42:46:678	26.6	25.8	0	0
2021-04-01 18:42:47:676	26.6	25.9	0	0
2021-04-01 18:42:48:677	26.5	25.9	0	0
2021-04-01 18:42:50:676	26.5	25.9	0	0
2021-04-01 18:42:51:690	26.5	26	0	0
2021-04-01 18:42:52:677	26.5	26	0	0
2021-04-01 18:42:53:677	26.4	26	0	0
2021-04-01 18:42:54:692	26.4	26	0	0
2021-04-01 18:42:55:676	26.4	25.9	0	0
2021-04-01 18:42:56:698	26.5	26	0	0
2021-04-01 18:42:57:693	26.5	26.1	0	0
2021-04-01 18:42:58:695	26.5	26.1	0	0
2021-04-01 18:42:59:702	26.5	26	0	0
2021-04-01 18:43:00:695	26.4	26.1	0	0
2021-04-01 18:43:01:701	26.5	26.1	0	0
2021-04-01 18:43:02:710	26.5	26.1	0	0
2021-04-01 18:43:03:701	26.4	26.1	0	0
2021-04-01 18:43:04:710	26.4	26	0	0
2021-04-01 18:43:05:716	26.4	25.9	0	0
2021-04-01 18:43:06:709	26.4	25.9	0	0
2021-04-01 18:43:07:718	26.4	26	0	0
2021-04-01 18:43:08:708	26.5	26	0	0
2021-04-01 18:43:09:715	26.5	26.1	0	0
2021-04-01 18:43:10:724	26.5	26.2	0	0
2021-04-01 18:43:11:715	26.6	26.2	0	0
2021-04-01 18:43:12:726	26.6	26.2	0	0
