Wind Monitoring Program V1.0
ȸ �� �� : (��)����
�ۼ����� : 2020�� 06�� 09�� 10:08:09


��¥/�ð� 	 Wind_Driction 	 Wind_Speed
2020-06-09 10:31:54:680	243	0
2020-06-09 10:31:55:669	243	0
2020-06-09 10:31:56:659	243	0
2020-06-09 10:31:57:665	243	0
2020-06-09 10:31:58:671	243	0
2020-06-09 10:31:59:676	243	0
2020-06-09 10:32:00:667	202	0.2470192
2020-06-09 10:32:01:673	202	0
2020-06-09 10:32:02:661	202	0
2020-06-09 10:32:03:668	202	0
2020-06-09 10:32:04:674	202	0
2020-06-09 10:32:05:680	202	0
2020-06-09 10:32:06:670	202	0
2020-06-09 10:32:07:676	202	0
2020-06-09 10:32:08:683	202	0
2020-06-09 10:32:09:673	202	0.2035482
2020-06-09 10:32:10:677	202	0.1891953
2020-06-09 10:32:11:683	202	0.2068761
2020-06-09 10:32:12:674	202	0.2303723
2020-06-09 10:32:13:663	202	0
2020-06-09 10:32:14:668	202	0
2020-06-09 10:32:15:674	202	0
2020-06-09 10:32:16:664	202	0
2020-06-09 10:32:17:671	202	0
2020-06-09 10:32:18:660	202	0
2020-06-09 10:32:19:666	202	0
2020-06-09 10:32:20:672	202	0
2020-06-09 10:32:21:678	202	0
2020-06-09 10:32:22:669	202	0.2408941
2020-06-09 10:32:23:675	202	0
2020-06-09 10:32:24:681	202	0
2020-06-09 10:32:25:686	202	0
2020-06-09 10:32:26:675	202	0
2020-06-09 10:32:27:666	202	0
2020-06-09 10:32:28:671	202	0.2303547
2020-06-09 10:32:29:678	202	0
2020-06-09 10:32:30:666	202	0
2020-06-09 10:32:31:672	202	0
2020-06-09 10:32:32:679	202	0
2020-06-09 10:32:33:668	202	0
2020-06-09 10:32:34:674	202	0
2020-06-09 10:32:35:664	202	0
2020-06-09 10:32:36:670	202	0
2020-06-09 10:32:37:660	202	0
2020-06-09 10:32:38:667	202	0
2020-06-09 10:32:39:671	202	0
2020-06-09 10:32:40:681	202	0.215852
2020-06-09 10:32:41:668	202	0.2355294
2020-06-09 10:32:42:674	202	0
2020-06-09 10:32:43:662	202	0
2020-06-09 10:32:44:668	202	0
2020-06-09 10:32:45:675	202	0
2020-06-09 10:32:46:680	202	0
2020-06-09 10:32:47:672	202	0
2020-06-09 10:32:48:676	251	0.2332003
2020-06-09 10:32:49:683	251	0
2020-06-09 10:32:50:671	251	0
2020-06-09 10:32:51:677	251	0
2020-06-09 10:32:52:683	251	0
2020-06-09 10:32:53:675	251	0
2020-06-09 10:32:54:681	251	0
2020-06-09 10:32:55:687	251	0
2020-06-09 10:32:56:676	251	0
2020-06-09 10:32:57:683	251	0
2020-06-09 10:32:58:671	251	0
2020-06-09 10:32:59:662	251	0
2020-06-09 10:33:00:667	251	0
2020-06-09 10:33:01:672	251	0
2020-06-09 10:33:02:679	251	0
2020-06-09 10:33:03:669	251	0
2020-06-09 10:33:04:675	251	0
2020-06-09 10:33:05:665	251	0
2020-06-09 10:33:06:669	251	0
2020-06-09 10:33:07:677	251	0
2020-06-09 10:33:08:666	251	0
2020-06-09 10:33:09:677	251	0
2020-06-09 10:33:10:663	251	0
2020-06-09 10:33:11:667	251	0
2020-06-09 10:33:12:673	251	0
2020-06-09 10:33:13:663	251	0
2020-06-09 10:33:14:669	251	0
2020-06-09 10:33:15:674	251	0
2020-06-09 10:33:16:681	251	0
2020-06-09 10:33:17:670	251	0
2020-06-09 10:33:18:676	251	0
2020-06-09 10:33:19:666	251	0
2020-06-09 10:33:20:657	251	0
2020-06-09 10:33:21:678	251	0
2020-06-09 10:33:22:670	251	0
2020-06-09 10:33:23:677	251	0.2171836
2020-06-09 10:33:24:666	251	0
2020-06-09 10:33:25:670	251	0
2020-06-09 10:33:26:659	251	0
2020-06-09 10:33:27:666	251	0
2020-06-09 10:33:28:670	251	0
2020-06-09 10:33:29:678	251	0
2020-06-09 10:33:30:668	251	0
2020-06-09 10:33:31:672	251	0
2020-06-09 10:33:32:679	251	0
2020-06-09 10:33:33:668	251	0
2020-06-09 10:33:34:674	251	0
2020-06-09 10:33:35:680	251	0
2020-06-09 10:33:36:671	251	0
2020-06-09 10:33:37:679	251	0
2020-06-09 10:33:38:681	251	0
2020-06-09 10:33:39:672	251	0
2020-06-09 10:33:40:677	251	0
2020-06-09 10:33:41:685	251	0
2020-06-09 10:33:42:673	251	0
2020-06-09 10:33:43:678	251	0
2020-06-09 10:33:44:671	251	0
2020-06-09 10:33:45:674	251	0
2020-06-09 10:33:46:664	251	0
2020-06-09 10:33:47:670	251	0
2020-06-09 10:33:48:675	251	0
2020-06-09 10:33:49:666	251	0
2020-06-09 10:33:50:674	251	0
2020-06-09 10:33:51:663	251	0
2020-06-09 10:33:52:668	251	0
2020-06-09 10:33:53:674	251	0
2020-06-09 10:33:54:663	251	0
2020-06-09 10:33:55:669	251	0
2020-06-09 10:33:56:676	251	0
2020-06-09 10:33:57:681	251	0
2020-06-09 10:33:58:672	251	0
2020-06-09 10:33:59:676	251	0
2020-06-09 10:34:00:683	251	0
2020-06-09 10:34:01:689	251	0
2020-06-09 10:34:02:694	251	0
2020-06-09 10:34:03:700	251	0
2020-06-09 10:34:04:690	251	0
2020-06-09 10:34:05:679	251	0
2020-06-09 10:34:06:684	251	0
2020-06-09 10:34:07:691	251	0
2020-06-09 10:34:08:681	251	0
2020-06-09 10:34:09:687	251	0
2020-06-09 10:34:10:678	251	0
2020-06-09 10:34:11:683	251	0
2020-06-09 10:34:12:689	251	0
2020-06-09 10:34:13:694	251	0
2020-06-09 10:34:14:688	251	0
2020-06-09 10:34:15:690	251	0
2020-06-09 10:34:16:680	251	0
2020-06-09 10:34:17:686	251	0
2020-06-09 10:34:18:691	251	0
2020-06-09 10:34:19:700	251	0
2020-06-09 10:34:20:687	251	0
2020-06-09 10:34:21:693	251	0
2020-06-09 10:34:22:700	251	0.2075143
2020-06-09 10:34:23:691	251	0
2020-06-09 10:34:24:681	251	0
2020-06-09 10:34:25:685	251	0
2020-06-09 10:34:26:693	251	0
2020-06-09 10:34:27:680	251	0
2020-06-09 10:34:28:686	251	0
2020-06-09 10:34:29:677	251	0
2020-06-09 10:34:30:682	251	0
2020-06-09 10:34:31:689	251	0
2020-06-09 10:34:32:693	251	0
2020-06-09 10:34:33:687	251	0
2020-06-09 10:34:34:689	251	0
2020-06-09 10:34:35:695	251	0
2020-06-09 10:34:36:686	251	0
2020-06-09 10:34:37:692	251	0
2020-06-09 10:34:38:700	251	0
2020-06-09 10:34:39:687	251	0
2020-06-09 10:34:40:695	251	0
2020-06-09 10:34:41:698	251	0
2020-06-09 10:34:42:691	251	0
2020-06-09 10:34:43:678	251	0
2020-06-09 10:34:44:687	251	0
2020-06-09 10:34:45:691	251	0
2020-06-09 10:34:46:680	251	0
2020-06-09 10:34:47:688	251	0
2020-06-09 10:34:48:692	251	0
2020-06-09 10:34:49:684	251	0
2020-06-09 10:34:50:673	251	0
2020-06-09 10:34:51:678	251	0
2020-06-09 10:34:52:683	251	0
2020-06-09 10:34:53:689	251	0
2020-06-09 10:34:54:678	251	0
2020-06-09 10:34:55:687	251	0
2020-06-09 10:34:56:691	251	0
2020-06-09 10:34:57:680	251	0
2020-06-09 10:34:58:688	251	0.2057205
2020-06-09 10:34:59:694	251	0
2020-06-09 10:35:00:683	251	0
2020-06-09 10:35:01:688	251	0
2020-06-09 10:35:02:694	251	0
2020-06-09 10:35:03:684	251	0
2020-06-09 10:35:04:691	251	0
2020-06-09 10:35:05:695	251	0
2020-06-09 10:35:06:684	251	0
2020-06-09 10:35:07:691	251	0
2020-06-09 10:35:08:697	251	0
2020-06-09 10:35:09:703	251	0
2020-06-09 10:35:10:693	251	0
2020-06-09 10:35:11:698	251	0
2020-06-09 10:35:12:688	251	0
2020-06-09 10:35:13:694	251	0
2020-06-09 10:35:14:686	251	0.1907947
2020-06-09 10:35:15:675	251	0
2020-06-09 10:35:16:696	251	0
2020-06-09 10:35:17:687	251	0
2020-06-09 10:35:18:692	251	0
2020-06-09 10:35:19:682	251	0
2020-06-09 10:35:20:687	251	0
2020-06-09 10:35:21:693	251	0
2020-06-09 10:35:22:683	251	0
2020-06-09 10:35:23:688	251	0
2020-06-09 10:35:24:695	251	0
2020-06-09 10:35:25:685	251	0
2020-06-09 10:35:26:690	251	0
2020-06-09 10:35:27:696	251	0
2020-06-09 10:35:28:686	251	0
2020-06-09 10:35:29:693	251	0
2020-06-09 10:35:30:698	251	0
2020-06-09 10:35:31:689	225	0.2459735
2020-06-09 10:35:32:694	232	0.253639
2020-06-09 10:35:33:686	249	0.282492
2020-06-09 10:35:34:691	248	0.2198559
2020-06-09 10:35:35:696	248	0
2020-06-09 10:35:36:702	248	0
2020-06-09 10:35:37:691	248	0
2020-06-09 10:35:38:681	248	0
2020-06-09 10:35:39:671	248	0
2020-06-09 10:35:40:677	248	0
2020-06-09 10:35:41:687	248	0
2020-06-09 10:35:42:688	248	0
2020-06-09 10:35:43:678	248	0
2020-06-09 10:35:44:686	248	0
2020-06-09 10:35:45:692	248	0
2020-06-09 10:35:46:679	248	0
2020-06-09 10:35:47:686	248	0
2020-06-09 10:35:48:692	248	0
2020-06-09 10:35:49:681	248	0
2020-06-09 10:35:50:687	248	0
2020-06-09 10:35:51:694	248	0
2020-06-09 10:35:52:700	248	0
2020-06-09 10:35:53:689	248	0
2020-06-09 10:35:54:680	248	0
2020-06-09 10:35:55:701	248	0
2020-06-09 10:35:56:691	248	0
2020-06-09 10:35:57:682	248	0
2020-06-09 10:35:58:688	248	0
2020-06-09 10:35:59:678	248	0.1909643
2020-06-09 10:36:00:698	248	0.1801753
2020-06-09 10:36:01:691	248	0
2020-06-09 10:36:02:678	248	0
2020-06-09 10:36:03:684	248	0
2020-06-09 10:36:04:690	248	0
2020-06-09 10:36:05:679	248	0
2020-06-09 10:36:06:686	248	0
2020-06-09 10:36:07:691	248	0
2020-06-09 10:36:08:682	248	0
2020-06-09 10:36:09:686	248	0
2020-06-09 10:36:10:694	248	0
2020-06-09 10:36:11:682	248	0
2020-06-09 10:36:12:690	248	0
2020-06-09 10:36:13:697	248	0
2020-06-09 10:36:14:685	248	0
2020-06-09 10:36:15:693	248	0
2020-06-09 10:36:16:682	248	0
2020-06-09 10:36:17:686	248	0
2020-06-09 10:36:18:692	248	0
2020-06-09 10:36:19:681	248	0
2020-06-09 10:36:20:688	248	0
2020-06-09 10:36:21:678	248	0
2020-06-09 10:36:22:699	248	0
2020-06-09 10:36:23:690	248	0
2020-06-09 10:36:24:696	248	0
2020-06-09 10:36:25:685	248	0
2020-06-09 10:36:26:691	248	0
2020-06-09 10:36:27:682	248	0
2020-06-09 10:36:28:672	248	0
2020-06-09 10:36:29:677	248	0
2020-06-09 10:36:30:683	248	0
2020-06-09 10:36:31:688	248	0
2020-06-09 10:36:32:695	248	0
2020-06-09 10:36:33:685	248	0
2020-06-09 10:36:34:692	248	0
2020-06-09 10:36:35:680	248	0
2020-06-09 10:36:36:688	248	0
2020-06-09 10:36:37:694	248	0.1954616
2020-06-09 10:36:38:698	248	0
2020-06-09 10:36:39:689	248	0
2020-06-09 10:36:40:694	248	0
2020-06-09 10:36:41:684	248	0
2020-06-09 10:36:42:689	248	0.2018509
2020-06-09 10:36:43:696	248	0.2267868
2020-06-09 10:36:44:689	248	0.1965838
2020-06-09 10:36:45:692	248	0
2020-06-09 10:36:46:698	248	0
2020-06-09 10:36:47:686	248	0
2020-06-09 10:36:48:694	248	0
2020-06-09 10:36:49:699	248	0
2020-06-09 10:36:50:688	248	0
2020-06-09 10:36:51:694	248	0
2020-06-09 10:36:52:683	248	0
2020-06-09 10:36:53:692	248	0
2020-06-09 10:36:54:679	248	0
2020-06-09 10:36:55:685	248	0
2020-06-09 10:36:56:676	248	0
2020-06-09 10:36:57:681	248	0
2020-06-09 10:36:58:687	248	0
2020-06-09 10:36:59:693	248	0
2020-06-09 10:37:00:684	248	0
2020-06-09 10:37:01:689	248	0
2020-06-09 10:37:02:679	248	0
2020-06-09 10:37:03:686	248	0
2020-06-09 10:37:04:690	248	0
2020-06-09 10:37:05:681	248	0
2020-06-09 10:37:06:685	248	0
2020-06-09 10:37:07:693	248	0
2020-06-09 10:37:08:699	248	0
2020-06-09 10:37:09:690	248	0
2020-06-09 10:37:10:697	248	0
2020-06-09 10:37:11:683	248	0
2020-06-09 10:37:12:690	248	0
2020-06-09 10:37:13:695	248	0
2020-06-09 10:37:14:685	248	0
2020-06-09 10:37:15:674	248	0
2020-06-09 10:37:16:681	248	0
2020-06-09 10:37:17:692	248	0
2020-06-09 10:37:18:677	248	0
2020-06-09 10:37:19:686	248	0
2020-06-09 10:37:20:689	248	0
2020-06-09 10:37:21:693	248	0
2020-06-09 10:37:22:687	248	0
2020-06-09 10:37:23:690	248	0
2020-06-09 10:37:24:700	248	0
2020-06-09 10:37:25:686	248	0
2020-06-09 10:37:26:694	248	0
2020-06-09 10:37:27:681	248	0
2020-06-09 10:37:28:686	248	0
2020-06-09 10:37:29:697	248	0
2020-06-09 10:37:30:683	248	0
2020-06-09 10:37:31:674	248	0
2020-06-09 10:37:32:679	248	0
2020-06-09 10:37:33:686	248	0
2020-06-09 10:37:34:678	248	0
2020-06-09 10:37:35:680	248	0
2020-06-09 10:37:36:686	248	0
2020-06-09 10:37:37:676	248	0
2020-06-09 10:37:38:684	248	0
2020-06-09 10:37:39:689	248	0
2020-06-09 10:37:40:694	248	0
2020-06-09 10:37:41:685	248	0.1986312
2020-06-09 10:37:42:690	245	0.2544556
2020-06-09 10:37:43:680	254	0.3200484
2020-06-09 10:37:44:686	261	0.2983223
2020-06-09 10:37:45:692	257	0
2020-06-09 10:37:46:681	257	0
2020-06-09 10:37:47:687	257	0
2020-06-09 10:37:48:694	257	0
2020-06-09 10:37:49:699	257	0
2020-06-09 10:37:50:692	257	0
2020-06-09 10:37:51:679	257	0
2020-06-09 10:37:52:689	257	0
2020-06-09 10:37:53:695	257	0
2020-06-09 10:37:54:704	257	0
2020-06-09 10:37:55:687	257	0
2020-06-09 10:37:56:676	257	0
2020-06-09 10:37:57:688	257	0
2020-06-09 10:37:58:688	257	0
2020-06-09 10:37:59:693	257	0
2020-06-09 10:38:00:687	257	0
2020-06-09 10:38:01:689	257	0
2020-06-09 10:38:02:698	257	0
2020-06-09 10:38:03:686	257	0
2020-06-09 10:38:04:692	257	0
2020-06-09 10:38:05:683	257	0
2020-06-09 10:38:06:686	257	0
2020-06-09 10:38:07:694	257	0
2020-06-09 10:38:08:682	257	0
2020-06-09 10:38:09:694	257	0
2020-06-09 10:38:10:678	257	0
2020-06-09 10:38:11:688	257	0
2020-06-09 10:38:12:678	257	0
2020-06-09 10:38:13:681	257	0
2020-06-09 10:38:14:690	257	0
2020-06-09 10:38:15:692	257	0
2020-06-09 10:38:16:682	257	0
2020-06-09 10:38:17:693	257	0
2020-06-09 10:38:18:694	231	0.2045022
2020-06-09 10:38:19:684	231	0.1837397
2020-06-09 10:38:20:690	231	0.1688596
2020-06-09 10:38:21:682	231	0
2020-06-09 10:38:22:685	231	0
2020-06-09 10:38:23:690	231	0
2020-06-09 10:38:24:684	231	0
2020-06-09 10:38:25:672	231	0.2028496
2020-06-09 10:38:26:697	231	0.1630703
2020-06-09 10:38:27:683	231	0
2020-06-09 10:38:28:688	231	0
2020-06-09 10:38:29:679	231	0
2020-06-09 10:38:30:684	231	0
2020-06-09 10:38:31:695	231	0
2020-06-09 10:38:32:695	231	0
2020-06-09 10:38:33:689	231	0
2020-06-09 10:38:34:697	231	0.1765027
2020-06-09 10:38:35:682	231	0.1663696
2020-06-09 10:38:36:678	231	0.1647007
2020-06-09 10:38:37:687	231	0
2020-06-09 10:38:38:692	231	0
2020-06-09 10:38:39:694	231	0
2020-06-09 10:38:40:686	231	0
2020-06-09 10:38:41:690	231	0
2020-06-09 10:38:42:680	231	0
2020-06-09 10:38:43:688	231	0
2020-06-09 10:38:44:678	231	0
2020-06-09 10:38:45:684	231	0
2020-06-09 10:38:46:688	231	0
2020-06-09 10:38:47:679	287	0.3488394
2020-06-09 10:38:48:684	305	0.3366241
2020-06-09 10:38:49:695	302	0.1950249
2020-06-09 10:38:50:679	302	0
2020-06-09 10:38:51:689	302	0
2020-06-09 10:38:52:694	302	0
2020-06-09 10:38:53:680	302	0
2020-06-09 10:38:54:687	302	0
2020-06-09 10:38:55:693	302	0
2020-06-09 10:38:56:683	302	0
2020-06-09 10:38:57:689	302	0
2020-06-09 10:38:58:682	302	0
2020-06-09 10:38:59:684	302	0
2020-06-09 10:39:00:676	302	0
2020-06-09 10:39:01:681	302	0
2020-06-09 10:39:02:686	302	0
2020-06-09 10:39:03:689	302	0.2248132
2020-06-09 10:39:04:683	302	0.1973826
2020-06-09 10:39:05:689	302	0
2020-06-09 10:39:06:678	302	0
2020-06-09 10:39:07:688	302	0
2020-06-09 10:39:08:691	302	0
2020-06-09 10:39:09:679	302	0
2020-06-09 10:39:10:687	302	0
2020-06-09 10:39:11:692	302	0
2020-06-09 10:39:12:697	302	0
2020-06-09 10:39:13:691	302	0.1819159
2020-06-09 10:39:14:692	302	0
2020-06-09 10:39:15:685	302	0
2020-06-09 10:39:16:688	302	0
2020-06-09 10:39:17:681	302	0
2020-06-09 10:39:18:684	302	0
2020-06-09 10:39:19:691	302	0
2020-06-09 10:39:20:699	302	0
2020-06-09 10:39:21:686	302	0
2020-06-09 10:39:22:692	302	0
2020-06-09 10:39:23:698	302	0
2020-06-09 10:39:24:688	302	0
2020-06-09 10:39:25:677	302	0
2020-06-09 10:39:26:684	302	0
2020-06-09 10:39:27:694	302	0
2020-06-09 10:39:28:678	302	0
2020-06-09 10:39:29:685	302	0
2020-06-09 10:39:30:690	302	0
2020-06-09 10:39:31:697	302	0
2020-06-09 10:39:32:686	302	0
2020-06-09 10:39:33:692	302	0
2020-06-09 10:39:34:702	302	0
2020-06-09 10:39:35:687	302	0
2020-06-09 10:39:36:678	302	0
2020-06-09 10:39:37:700	302	0
2020-06-09 10:39:38:691	302	0
2020-06-09 10:39:39:679	302	0
2020-06-09 10:39:40:685	302	0.2240909
2020-06-09 10:39:41:679	302	0.1833078
2020-06-09 10:39:42:697	302	0
2020-06-09 10:39:43:671	302	0
2020-06-09 10:39:44:676	302	0
2020-06-09 10:39:45:682	302	0
2020-06-09 10:39:46:689	302	0
2020-06-09 10:39:47:678	302	0
2020-06-09 10:39:48:684	302	0
2020-06-09 10:39:49:690	302	0
2020-06-09 10:39:50:681	302	0
2020-06-09 10:39:51:691	302	0
2020-06-09 10:39:52:691	302	0
2020-06-09 10:39:53:701	302	0
2020-06-09 10:39:54:687	302	0
2020-06-09 10:39:55:697	302	0
2020-06-09 10:39:56:702	302	0
2020-06-09 10:39:57:688	302	0
2020-06-09 10:39:58:698	302	0
2020-06-09 10:39:59:685	302	0
2020-06-09 10:40:00:692	302	0
2020-06-09 10:40:01:680	302	0
2020-06-09 10:40:02:686	302	0
2020-06-09 10:40:03:692	302	0
2020-06-09 10:40:04:681	302	0
2020-06-09 10:40:05:691	302	0
2020-06-09 10:40:06:693	302	0
2020-06-09 10:40:07:703	302	0
2020-06-09 10:40:08:693	302	0
2020-06-09 10:40:09:679	302	0
2020-06-09 10:40:10:685	302	0
2020-06-09 10:40:11:674	302	0
2020-06-09 10:40:12:699	302	0
2020-06-09 10:40:13:686	302	0
2020-06-09 10:40:14:691	302	0
2020-06-09 10:40:15:684	302	0.2056343
2020-06-09 10:40:16:691	302	0
2020-06-09 10:40:17:695	302	0
2020-06-09 10:40:18:683	302	0
2020-06-09 10:40:19:695	302	0
2020-06-09 10:40:20:699	302	0
2020-06-09 10:40:21:700	302	0
2020-06-09 10:40:22:692	302	0
2020-06-09 10:40:23:681	302	0
2020-06-09 10:40:24:689	302	0
2020-06-09 10:40:25:693	302	0
2020-06-09 10:40:26:699	302	0
2020-06-09 10:40:27:692	302	0
2020-06-09 10:40:28:678	302	0
2020-06-09 10:40:29:688	302	0
2020-06-09 10:40:30:691	302	0.1770413
2020-06-09 10:40:31:703	302	0
2020-06-09 10:40:32:687	302	0
2020-06-09 10:40:33:691	302	0
2020-06-09 10:40:34:684	302	0
2020-06-09 10:40:35:687	302	0
2020-06-09 10:40:36:693	302	0
2020-06-09 10:40:37:685	302	0
2020-06-09 10:40:38:690	302	0.2195826
2020-06-09 10:40:39:680	302	0.1696837
2020-06-09 10:40:40:685	302	0
2020-06-09 10:40:41:691	302	0
2020-06-09 10:40:42:699	302	0
2020-06-09 10:40:43:686	302	0
2020-06-09 10:40:44:680	302	0
2020-06-09 10:40:45:703	302	0
2020-06-09 10:40:46:689	302	0
2020-06-09 10:40:47:694	302	0
2020-06-09 10:40:48:683	302	0
2020-06-09 10:40:49:689	302	0
2020-06-09 10:40:50:680	302	0
2020-06-09 10:40:51:689	302	0
2020-06-09 10:40:52:675	302	0
2020-06-09 10:40:53:683	302	0
2020-06-09 10:40:54:690	302	0
2020-06-09 10:40:55:678	302	0
2020-06-09 10:40:56:683	302	0
2020-06-09 10:40:57:689	302	0
2020-06-09 10:40:58:679	302	0
2020-06-09 10:40:59:686	302	0
2020-06-09 10:41:00:697	302	0
2020-06-09 10:41:01:684	302	0
2020-06-09 10:41:02:687	238	0.2418391
2020-06-09 10:41:03:693	238	0.1689895
2020-06-09 10:41:04:683	238	0
2020-06-09 10:41:05:690	238	0
2020-06-09 10:41:06:695	238	0
2020-06-09 10:41:07:687	238	0
2020-06-09 10:41:08:694	238	0
2020-06-09 10:41:09:695	238	0
2020-06-09 10:41:10:688	238	0
2020-06-09 10:41:11:692	238	0
2020-06-09 10:41:12:681	238	0
2020-06-09 10:41:13:687	238	0
2020-06-09 10:41:14:693	238	0
2020-06-09 10:41:15:699	238	0
2020-06-09 10:41:16:688	238	0
2020-06-09 10:41:17:678	238	0
2020-06-09 10:41:18:684	238	0
2020-06-09 10:41:19:690	238	0
2020-06-09 10:41:20:695	238	0
2020-06-09 10:41:21:688	238	0
2020-06-09 10:41:22:692	238	0
2020-06-09 10:41:23:683	238	0
2020-06-09 10:41:24:689	238	0
2020-06-09 10:41:25:697	238	0
2020-06-09 10:41:26:699	238	0
2020-06-09 10:41:27:700	238	0
2020-06-09 10:41:28:682	238	0
2020-06-09 10:41:29:685	238	0
2020-06-09 10:41:30:694	238	0
2020-06-09 10:41:31:700	238	0
2020-06-09 10:41:32:705	238	0
2020-06-09 10:41:33:692	238	0
2020-06-09 10:41:34:700	238	0
Wind Monitoring Program V1.0
ȸ �� �� : (��)����
�ۼ����� : 2020�� 06�� 09�� 10:08:09


��¥/�ð� 	 Wind_Driction 	 Wind_Speed
2020-06-09 10:08:09:671	301	0
2020-06-09 10:08:10:653	301	0
2020-06-09 10:08:11:656	301	0
2020-06-09 10:08:12:663	301	0
2020-06-09 10:08:13:655	301	0
2020-06-09 10:08:14:658	301	0
2020-06-09 10:08:15:649	301	0
2020-06-09 10:08:16:653	301	0
2020-06-09 10:08:17:660	301	0
2020-06-09 10:08:18:649	301	0
2020-06-09 10:08:19:657	301	0
2020-06-09 10:08:20:661	301	0
2020-06-09 10:08:21:670	301	0
2020-06-09 10:08:22:658	301	0
2020-06-09 10:08:23:663	301	0
2020-06-09 10:08:24:672	301	0
2020-06-09 10:08:25:658	301	0
2020-06-09 10:08:26:664	301	0
2020-06-09 10:08:27:655	301	0
2020-06-09 10:08:28:644	301	0
2020-06-09 10:08:29:649	301	0
2020-06-09 10:08:30:655	301	0
2020-06-09 10:08:31:645	301	0
2020-06-09 10:08:32:652	301	0
2020-06-09 10:08:33:641	301	0
2020-06-09 10:08:34:650	301	0
2020-06-09 10:08:35:669	301	0
2020-06-09 10:08:36:659	301	0
2020-06-09 10:08:37:649	301	0
2020-06-09 10:08:38:656	301	0.1819853
2020-06-09 10:08:39:647	301	0.1809325
2020-06-09 10:08:40:650	301	0.1846655
2020-06-09 10:08:41:657	301	0.1758313
2020-06-09 10:08:42:647	301	0.1930181
2020-06-09 10:08:43:652	301	0.1752866
2020-06-09 10:08:44:658	301	0
2020-06-09 10:08:45:648	301	0
2020-06-09 10:08:46:653	301	0
2020-06-09 10:08:47:659	301	0
2020-06-09 10:08:48:652	278	0.3005084
2020-06-09 10:08:49:655	274	0.2573662
2020-06-09 10:08:50:665	274	0.2312521
2020-06-09 10:08:51:670	285	0.2807711
2020-06-09 10:08:52:657	275	0.2424628
2020-06-09 10:08:53:651	275	0.2485372
2020-06-09 10:08:54:653	236	0.2331137
2020-06-09 10:08:55:662	236	0.1857711
2020-06-09 10:08:56:648	236	0
2020-06-09 10:08:57:658	236	0
2020-06-09 10:08:58:663	236	0
2020-06-09 10:08:59:666	236	0
2020-06-09 10:09:00:657	236	0
2020-06-09 10:09:01:662	236	0
2020-06-09 10:09:02:651	236	0
2020-06-09 10:09:03:658	236	0
2020-06-09 10:09:04:664	236	0
2020-06-09 10:09:05:653	236	0
2020-06-09 10:09:06:659	236	0
2020-06-09 10:09:07:648	236	0
2020-06-09 10:09:08:654	236	0
2020-06-09 10:09:09:649	236	0
2020-06-09 10:09:10:651	236	0
2020-06-09 10:09:11:658	236	0
2020-06-09 10:09:12:648	236	0
2020-06-09 10:09:13:654	236	0
2020-06-09 10:09:14:662	236	0
2020-06-09 10:09:15:648	236	0
2020-06-09 10:09:16:659	236	0
2020-06-09 10:09:17:660	236	0
2020-06-09 10:09:18:652	236	0
2020-06-09 10:09:19:655	236	0
2020-06-09 10:09:20:664	236	0
2020-06-09 10:09:21:651	236	0
2020-06-09 10:09:22:661	236	0
2020-06-09 10:09:23:665	236	0
2020-06-09 10:09:24:668	236	0
2020-06-09 10:09:25:659	236	0
2020-06-09 10:09:26:648	236	0
2020-06-09 10:09:27:654	236	0
2020-06-09 10:09:28:660	236	0
2020-06-09 10:09:29:650	236	0
2020-06-09 10:09:30:657	236	0
2020-06-09 10:09:31:663	236	0
2020-06-09 10:09:32:656	236	0
2020-06-09 10:09:33:657	236	0
2020-06-09 10:09:34:651	236	0
2020-06-09 10:09:35:654	236	0
2020-06-09 10:09:36:649	236	0
2020-06-09 10:09:37:649	236	0
2020-06-09 10:09:38:656	236	0
2020-06-09 10:09:39:663	236	0
2020-06-09 10:09:40:651	236	0
2020-06-09 10:09:41:656	236	0
2020-06-09 10:09:42:647	236	0
2020-06-09 10:09:43:656	236	0
2020-06-09 10:09:44:658	236	0
2020-06-09 10:09:45:665	236	0
2020-06-09 10:09:46:654	236	0
2020-06-09 10:09:47:661	236	0
2020-06-09 10:09:48:666	236	0
2020-06-09 10:09:49:656	236	0
2020-06-09 10:09:50:646	236	0
2020-06-09 10:09:51:651	236	0
2020-06-09 10:09:52:658	236	0
2020-06-09 10:09:53:647	236	0
2020-06-09 10:09:54:652	236	0
2020-06-09 10:09:55:643	236	0
2020-06-09 10:09:56:649	236	0
2020-06-09 10:09:57:655	236	0
2020-06-09 10:09:58:660	236	0
2020-06-09 10:09:59:650	236	0
2020-06-09 10:10:00:656	236	0
2020-06-09 10:10:01:663	236	0
2020-06-09 10:10:02:653	236	0
2020-06-09 10:10:03:657	236	0
2020-06-09 10:10:04:648	236	0
2020-06-09 10:10:05:655	236	0
2020-06-09 10:10:06:644	236	0
2020-06-09 10:10:07:671	236	0
2020-06-09 10:10:08:655	236	0
2020-06-09 10:10:09:648	236	0
2020-06-09 10:10:10:651	236	0
2020-06-09 10:10:11:657	236	0
2020-06-09 10:10:12:663	236	0
2020-06-09 10:10:13:654	236	0
2020-06-09 10:10:14:650	236	0.1764371
2020-06-09 10:10:15:650	236	0
2020-06-09 10:10:16:655	236	0
2020-06-09 10:10:17:661	236	0
2020-06-09 10:10:18:667	236	0
2020-06-09 10:10:19:657	236	0
2020-06-09 10:10:20:647	236	0
2020-06-09 10:10:21:654	236	0
